formulation,absorption_enabled,time_h,undissolved_mg,dissolved_mg,precipitated_mg,absorbed_mg,growth_site_activation,free_concentration_mg_ml
crystalline,True,1.775,94.5736921245491,4.088512610915371,0.0,1.3377952645355737,0.0,0.004542791789905968
crystalline,True,1.7833333333333332,94.55478146477624,4.097191129000454,0.0,1.348027406223342,0.0,0.004552434587778283
crystalline,True,1.7916666666666667,94.53590665293308,4.1058121747798975,0.0,1.358281172287059,0.0,0.0045620135275332195
crystalline,True,1.8,94.51706745486527,4.114376125616581,0.0,1.368556419518193,0.0,0.004571529028462868
crystalline,True,1.8083333333333333,94.49826363800946,4.12288335634212,0.0,1.3788530056484523,0.0,0.0045809815070468
crystalline,True,1.8166666666666667,94.47949497138218,4.131334239274377,0.0,1.3891707893434784,0.0,0.00459037137697153
crystalline,True,1.825,94.46076122556859,4.139729144234863,0.0,1.399509630196583,0.0,0.004599699049149848
crystalline,True,1.8333333333333333,94.4420621727115,4.148068438566003,0.0,1.4098693887225298,0.0,0.004608964931740004
crystalline,True,1.8416666666666666,94.4233975865004,4.156352487148278,0.0,1.4202499263513568,0.0,0.004618169430164754
crystalline,True,1.8499999999999999,94.40476724216056,4.164581652417239,0.0,1.4306511054222442,0.0,0.004627312947130266
crystalline,True,1.8583333333333334,94.38617091644221,4.1727562943804095,0.0,1.4410727891774222,0.0,0.0046363958826449
crystalline,True,1.8666666666666667,94.36760838760988,4.180876770634046,0.0,1.4515148417561217,0.0,0.004645418634037828
crystalline,True,1.875,94.34907943543168,4.188943436379798,0.0,1.4619771281885685,0.0,0.004654381595977554
crystalline,True,1.8833333333333333,94.33058384116879,4.196956644441233,0.0,1.472459514390016,0.0,0.004663285160490259
crystalline,True,1.8916666666666666,94.31212138756497,4.204916745280246,0.0,1.482961867154821,0.0,0.004672129716978051
crystalline,True,1.9,94.29369185883613,4.212824087013353,0.0,1.4934840541505603,0.0,0.004680915652237059
crystalline,True,1.9083333333333332,94.27529504066,4.220679015427862,0.0,1.5040259439121866,0.0,0.0046896433504754025
crystalline,True,1.9166666666666667,94.25693072016588,4.228481873997931,0.0,1.5145874058362265,0.0,0.004698313193331035
crystalline,True,1.925,94.23859868592452,4.236233003900509,0.0,1.5251683101750169,0.0,0.004706925559889454
crystalline,True,1.9333333333333333,94.2202987279379,4.243932744031158,0.0,1.535768528030982,0.0,0.004715480826701287
crystalline,True,1.9416666666666667,94.20203063762932,4.25158143101977,0.0,1.5463879313509499,0.0,0.004723979367799744
crystalline,True,1.95,94.18379420783337,4.25917939924616,0.0,1.5570263929205077,0.0,0.004732421554717956
crystalline,True,1.9583333333333333,94.16558923278609,4.266726980855555,0.0,1.567683786358395,0.0,0.0047408077565061725
crystalline,True,1.9666666666666666,94.14741550811515,4.274224505773967,0.0,1.5783599861109374,0.0,0.004749138339748852
crystalline,True,1.9749999999999999,94.12927283083008,4.281672301723455,0.0,1.589054867446518,0.0,0.0047574136685816166
crystalline,True,1.9833333333333334,94.11116099931269,4.289070694237279,0.0,1.5997683064500856,0.0,0.004765634104708088
crystalline,True,1.9916666666666667,94.0930798133074,4.296420006674947,0.0,1.6105001800177012,0.0,0.004773800007416608
crystalline,True,2.0,94.07502907391178,4.30372056023715,0.0,1.6212503658511235,0.0,0.004781911733596833
crystalline,True,2.0083333333333333,94.05700858356703,4.31097267398059,0.0,1.6320187424524302,0.0,0.004789969637756211
crystalline,True,2.0166666666666666,94.03901814604868,4.318176664832702,0.0,1.6428051891186757,0.0,0.004797974072036335
crystalline,True,2.025,94.02105756645719,4.325332847606276,0.0,1.6536095859365867,0.0,0.004805925386229196
crystalline,True,2.033333333333333,94.00312665120879,4.332441535013964,0.0,1.6644318137772935,0.0,0.004813823927793294
crystalline,True,2.0416666666666665,93.98522520802626,4.339503037682689,0.0,1.675271754291098,0.0,0.004821670041869654
crystalline,True,2.05,93.96735304592983,4.346517664167952,0.0,1.6861292899022777,0.0,0.004829464071297725
crystalline,True,2.058333333333333,93.9495099752281,4.353485720968034,0.0,1.6970043038039235,0.0,0.004837206356631148
crystalline,True,2.0666666666666664,93.93169580750914,4.360407512538093,0.0,1.707896679952816,0.0,0.004844897236153437
crystalline,True,2.075,93.91391035563154,4.367283341304169,0.0,1.718806303064334,0.0,0.004852537045893521
crystalline,True,2.0833333333333335,93.89615343371557,4.374113507677082,0.0,1.7297330586073985,0.0,0.0048601261196412025
crystalline,True,2.091666666666667,93.87842485713438,4.380898310066229,0.0,1.7406768327994546,0.0,0.004867664788962477
crystalline,True,2.1,93.86072444250529,4.387638044893291,0.0,1.7516375126014827,0.0,0.004875153383214767
crystalline,True,2.1083333333333334,93.84305200768118,4.394333006605834,0.0,1.7626149857130466,0.0,0.004882592229562038
crystalline,True,2.1166666666666667,93.82540737174186,4.400983487690814,0.0,1.7736091405673762,0.0,0.004889981652989793
crystalline,True,2.125,93.80779035498558,4.407589778687994,0.0,1.7846198663264812,0.0,0.004897321976319993
crystalline,True,2.1333333333333333,93.79020077892051,4.414152168203252,0.0,1.795647052876301,0.0,0.004904613520225835
crystalline,True,2.1416666666666666,93.77263846625637,4.420670942921803,0.0,1.8066905908218864,0.0,0.004911856603246448
crystalline,True,2.15,93.75510324089612,4.427146387621327,0.0,1.8177503714826135,0.0,0.004919051541801474
crystalline,True,2.158333333333333,93.73759492792763,4.433578785184997,0.0,1.828826286887432,0.0,0.004926198650205552
crystalline,True,2.1666666666666665,93.72011335361549,4.439968416614424,0.0,1.839918229770145,0.0,0.004933298240682693
crystalline,True,2.175,93.70265834539283,4.446315561042501,0.0,1.8510260935647211,0.0,0.004940350623380556
crystalline,True,2.183333333333333,93.68522973185327,4.452620495746158,0.0,1.8621497724006384,0.0,0.004947356106384621
crystalline,True,2.1916666666666664,93.66782734274277,4.4588834961590305,0.0,1.8732891610982605,0.0,0.004954314995732256
crystalline,True,2.2,93.65045100895179,4.465104835884033,0.0,1.8844441551642448,0.0,0.004961227595426704
crystalline,True,2.2083333333333335,93.63310056250724,4.471284786705846,0.0,1.8956146507869787,0.0,0.00496809420745094
crystalline,True,2.216666666666667,93.6157758365647,4.477423618603314,0.0,1.9068005448320535,0.0,0.004974915131781461
crystalline,True,2.225,93.59847666540055,4.483521599761754,0.0,1.918001734837762,0.0,0.004981690666401949
crystalline,True,2.2333333333333334,93.58120288440425,4.489578996585178,0.0,1.9292181190106321,0.0,0.004988421107316864
crystalline,True,2.2416666666666667,93.56395433007064,4.495596073708429,0.0,1.9404495962209865,0.0,0.004995106748564921
crystalline,True,2.25,93.54673083999229,4.501573094009233,0.0,1.9516960659985372,0.0,0.005001747882232481
crystalline,True,2.2583333333333333,93.5295322528519,4.507510318620158,0.0,1.9629574285280058,0.0,0.005008344798466842
crystalline,True,2.2666666666666666,93.51235840841478,4.513408006940499,0.0,1.974233584644777,0.0,0.005014897785489443
crystalline,True,2.275,93.49520914752141,4.519266416648072,0.0,1.9855244358305786,0.0,0.005021407129608969
crystalline,True,2.283333333333333,93.47808431207994,4.525085803710922,0.0,1.9968298842091938,0.0,0.005027873115234357
crystalline,True,2.2916666666666665,93.4609837450589,4.530866422398961,0.0,2.008149832542201,0.0,0.005034296024887734
crystalline,True,2.3,93.44390729047981,4.536608525295509,0.0,2.0194841842247424,0.0,0.0050406761392172315
crystalline,True,2.308333333333333,93.42685479340999,4.542312363308759,0.0,2.030832843281322,0.0,0.005047013737009732
crystalline,True,2.3166666666666664,93.40982609995527,4.547978185683166,0.0,2.042195714361633,0.0,0.005053309095203518
crystalline,True,2.325,93.39282105725292,4.55360624001075,0.0,2.0535727027364117,0.0,0.005059562488900834
crystalline,True,2.3333333333333335,93.37583951346444,4.559196772242319,0.0,2.0649637142933193,0.0,0.005065774191380355
crystalline,True,2.341666666666667,93.3588813177686,4.564750026698615,0.0,2.076368655532855,0.0,0.005071944474109572
crystalline,True,2.35,93.3419463203544,4.570266246081383,0.0,2.087787433564295,0.0,0.005078073606757092
crystalline,True,2.3583333333333334,93.32503437241405,4.575745671484358,0.0,2.0992199561016567,0.0,0.005084161857204843
crystalline,True,2.3666666666666667,93.3081453261362,4.5811885424041785,0.0,2.1106661314596917,0.0,0.005090209491560198
crystalline,True,2.375,93.29127903469895,4.586595096751217,0.0,2.1221258685499103,0.0,0.0050962167741680185
crystalline,True,2.3833333333333333,93.2744353522631,4.591965570860346,0.0,2.133599076876626,0.0,0.005102183967622607
crystalline,True,2.3916666666666666,93.25761413396543,4.597300199501612,0.0,2.145085666533032,0.0,0.005108111332779569
crystalline,True,2.4,93.24081523591191,4.602599215890852,0.0,2.1565855481973006,0.0,0.005113999128767614
crystalline,True,2.408333333333333,93.22403851517113,4.607862851700223,0.0,2.168098633128712,0.0,0.005119847613000248
crystalline,True,2.4166666666666665,93.2072838297676,4.613091337068656,0.0,2.17962483316381,0.0,0.005125657041187396
crystalline,True,2.425,93.19055103867524,4.618284900612254,0.0,2.191164060712577,0.0,0.0051314276673469494
crystalline,True,2.433333333333333,93.17384000181083,4.623443769434592,0.0,2.202716228754645,0.0,0.005137159743816213
crystalline,True,2.4416666666666664,93.15715058002758,4.628568169136967,0.0,2.214281250835525,0.0,0.005142853521263297
crystalline,True,2.45,93.14048263510864,4.633658323828562,0.0,2.2258590410628627,0.0,0.005148509248698402
crystalline,True,2.4583333333333335,93.1238360297608,4.638714456136546,0.0,2.237449514102723,0.0,0.005154127173485051
crystalline,True,2.466666666666667,93.10721062760808,4.643736787216098,0.0,2.249052585175896,0.0,0.00515970754135122
crystalline,True,2.475,93.09060629318547,4.648725536760367,0.0,2.260668170054231,0.0,0.005165250596400407
crystalline,True,2.4833333333333334,93.07402289193273,4.653680923010354,0.0,2.2722961850569923,0.0,0.005170756581122616
crystalline,True,2.4916666666666667,93.05746029018809,4.658603162764737,0.0,2.283936547047243,0.0,0.005176225736405264
crystalline,True,2.5,93.04091835518221,4.6634924713896115,0.0,2.2955891734282474,0.0,0.005181658301544012
crystalline,True,2.5083333333333333,93.02439695503199,4.668349062828177,0.0,2.307253982139908,0.0,0.00518705451425353
crystalline,True,2.5166666666666666,93.00789595873451,4.673173149610348,0.0,2.3189308916552136,0.0,0.0051924146106781645
crystalline,True,2.525,92.99141523616106,4.677964942862299,0.0,2.330619820976723,0.0,0.005197738825402554
crystalline,True,2.533333333333333,92.97495465805106,4.682724652315946,0.0,2.342320689633065,0.0,0.005203027391462162
crystalline,True,2.5416666666666665,92.95851409600625,4.687452486318357,0.0,2.3540334176754647,0.0,0.00520828054035373
crystalline,True,2.55,92.94209342248467,4.6921486518411015,0.0,2.365757925674295,0.0,0.0052134985020456685
crystalline,True,2.558333333333333,92.92569251079489,4.696813354489532,0.0,2.377494134715646,0.0,0.005218681504988368
crystalline,True,2.5666666666666664,92.90931123509014,4.701446798511998,0.0,2.389241966397925,0.0,0.005223829776124442
crystalline,True,2.575,92.8929494703626,4.706049186809006,0.0,2.4010013428284727,0.0,0.005228943540898895
crystalline,True,2.5833333333333335,92.87660709243757,4.710620720942301,0.0,2.4127721866202045,0.0,0.005234023023269223
crystalline,True,2.591666666666667,92.8602839779679,4.7151616011438975,0.0,2.4245544208882777,0.0,0.0052390684457154415
crystalline,True,2.6,92.84398000442825,4.719672026325042,0.0,2.4363479692467767,0.0,0.005244080029250047
crystalline,True,2.6083333333333334,92.82769505010954,4.72415219408511,0.0,2.4481527558054217,0.0,0.0052490579934278995
crystalline,True,2.6166666666666667,92.81142899411331,4.72860230072045,0.0,2.459968705166301,0.0,0.005254002556356056
crystalline,True,2.625,92.79518171634629,4.733022541233156,0.0,2.471795742420624,0.0,0.005258913934703507
crystalline,True,2.6333333333333333,92.77895309751479,4.737413109339786,0.0,2.483633793145497,0.0,0.005263792343710874
crystalline,True,2.6416666666666666,92.76274301911933,4.741774197480019,0.0,2.4954827834007194,0.0,0.005268637997200022
crystalline,True,2.65,92.74655136344921,4.746105996825246,0.0,2.5073426397256027,0.0,0.005273451107583607
crystalline,True,2.658333333333333,92.73037801357715,4.75040869728711,0.0,2.519213289135811,0.0,0.005278231885874567
crystalline,True,2.6666666666666665,92.71422285335387,4.75468248752598,0.0,2.53109465912022,0.0,0.0052829805416955335
crystalline,True,2.675,92.6980857674029,4.758927554959369,0.0,2.5429866776378036,0.0,0.005287697283288188
crystalline,True,2.683333333333333,92.68196664111525,4.763144085770293,0.0,2.5548892731145325,0.0,0.005292382317522547
crystalline,True,2.6916666666666664,92.6658653606442,4.767332264915572,0.0,2.566802374440301,0.0,0.005297035849906191
crystalline,True,2.7,92.64978181290012,4.771492276134076,0.0,2.578725910965872,0.0,0.005301658084593417
crystalline,True,2.7083333333333335,92.63371588554533,4.775624301954908,0.0,2.5906598124998403,0.0,0.005306249224394342
crystalline,True,2.716666666666667,92.61766746698892,4.779728523705534,0.0,2.602604009305621,0.0,0.005310809470783926
crystalline,True,2.725,92.60163644638176,4.783805121519857,0.0,2.614558432098454,0.0,0.005315339023910953
crystalline,True,2.7333333333333334,92.5856227136114,4.7878542743462384,0.0,2.62652301204243,0.0,0.005319838082606931
crystalline,True,2.7416666666666667,92.56962615929707,4.791876159955453,0.0,2.6384976807475367,0.0,0.005324306844394947
crystalline,True,2.75,92.55364667478473,4.795870954948598,0.0,2.650482370266726,0.0,0.005328745505498443
crystalline,True,2.7583333333333333,92.5376841521421,4.79983883476495,0.0,2.662477013092998,0.0,0.005333154260849945
crystalline,True,2.7666666666666666,92.5217384841538,4.803779973689755,0.0,2.674481542156506,0.0,0.005337533304099728
crystalline,True,2.775,92.5058095643164,4.807694544861978,0.0,2.6864958908216843,0.0,0.0053418828276244204
crystalline,True,2.783333333333333,92.48989728683368,4.811582720281992,0.0,2.6985199928843873,0.0,0.005346203022535546
crystalline,True,2.7916666666666665,92.47400154661179,4.815444670819212,0.0,2.710553782569056,0.0,0.0053504940786880135
crystalline,True,2.8,92.45812223925448,4.819280566219685,0.0,2.7225971945259,0.0,0.005354756184688539
crystalline,True,2.808333333333333,92.44225926105834,4.8230905751136195,0.0,2.7346501638280967,0.0,0.0053589895279040215
crystalline,True,2.8166666666666664,92.42641250900819,4.826874865022861,0.0,2.746712625969012,0.0,0.005363194294469845
crystalline,True,2.825,92.4105818807723,4.830633602368328,0.0,2.7587845168594387,0.0,0.005367370669298143
crystalline,True,2.8333333333333335,92.39476727469781,4.834366952477387,0.0,2.7708657728248536,0.0,0.005371518836085986
crystalline,True,2.841666666666667,92.37896858980619,4.8380750795911736,0.0,2.7829563306026928,0.0,0.005375638977323526
crystalline,True,2.85,92.36318572578854,4.841758146871875,0.0,2.7950561273396453,0.0,0.005379731274302083
crystalline,True,2.8583333333333334,92.34741858300114,4.845416316409954,0.0,2.8071651005889633,0.0,0.005383795907122172
crystalline,True,2.8666666666666667,92.33166706246094,4.849049749231322,0.0,2.819283188307794,0.0,0.005387833054701469
crystalline,True,2.875,92.31593106584107,4.852658605304469,0.0,2.8314103288545254,0.0,0.005391842894782743
crystalline,True,2.8833333333333333,92.30021049546637,4.856243043547535,0.0,2.843546460986153,0.0,0.0053958256039417065
crystalline,True,2.8916666666666666,92.28450525430905,4.85980322183535,0.0,2.8556915238556626,0.0,0.005399781357594834
crystalline,True,2.9,92.26881524598423,4.863339297006402,0.0,2.867845457009428,0.0,0.005403710330007114
crystalline,True,2.908333333333333,92.25314037474566,4.866851424869777,0.0,2.880008200384633,0.0,0.005407612694299752
crystalline,True,2.9166666666666665,92.23748054548132,4.8703397602120395,0.0,2.892179694306704,0.0,0.005411488622457821
crystalline,True,2.925,92.22183566370923,4.873804456804073,0.0,2.904359879486763,0.0,0.005415338285337859
crystalline,True,2.933333333333333,92.2062056355731,4.877245667407868,0.0,2.9165486970190955,0.0,0.005419161852675409
crystalline,True,2.9416666666666664,92.19059036783815,4.880663543783266,0.0,2.9287460883786394,0.0,0.005422959493092517
crystalline,True,2.95,92.17498976788691,4.884058236694659,0.0,2.9409519954184864,0.0,0.005426731374105176
crystalline,True,2.9583333333333335,92.15940374371503,4.887429895917636,0.0,2.9531663603674003,0.0,0.0054304776621307066
crystalline,True,2.966666666666667,92.14383220392712,4.890778670245593,0.0,2.9653891258273557,0.0,0.005434198522495104
crystalline,True,2.975,92.12827505773268,4.894104707496293,0.0,2.9776202347710905,0.0,0.005437894119440326
crystalline,True,2.9833333333333334,92.112732214942,4.897408154518378,0.0,2.989859630539673,0.0,0.0054415646161315315
crystalline,True,2.9916666666666667,92.09720358596212,4.900689157197844,0.0,3.0021072568400897,0.0,0.005445210174664271
crystalline,True,3.0,92.08168908179275,4.903947860464462,0.0,3.0143630577428446,0.0,0.005448830956071625
crystalline,True,3.0083333333333333,92.06618861402231,4.907184408298167,0.0,3.0266269776795776,0.0,0.005452427120331296
crystalline,True,3.0166666666666666,92.05070209482396,4.910398943735389,0.0,3.0388989614406974,0.0,0.005455998826372654
crystalline,True,3.025,92.03522943695167,4.913591608875355,0.0,3.0511789541730323,0.0,0.005459546232083727
crystalline,True,3.033333333333333,92.01977055373622,4.916762544886334,0.0,3.0634669013774922,0.0,0.005463069494318148
crystalline,True,3.0416666666666665,92.00432535908145,4.919911892011853,0.0,3.0757627489067514,0.0,0.005466568768902059
crystalline,True,3.05,91.98889376746024,4.923039789576857,0.0,3.088066442962943,0.0,0.005470044210640953
crystalline,True,3.058333333333333,91.97347569391083,4.9261463759938415,0.0,3.100377930095371,0.0,0.005473495973326491
crystalline,True,3.0666666666666664,91.95807105403289,4.9292317887689245,0.0,3.1126971571982356,0.0,0.00547692420974325
crystalline,True,3.075,91.94267976398378,4.932296164507897,0.0,3.1250240715083772,0.0,0.0054803290716754416
crystalline,True,3.0833333333333335,91.9273017404748,4.935339638922217,0.0,3.1373586206030297,0.0,0.005483710709913575
crystalline,True,3.091666666666667,91.91193690076749,4.93836234683497,0.0,3.1497007523975946,0.0,0.005487069274261078
crystalline,True,3.1,91.89658516266984,4.941364422186788,0.0,3.162050415143428,0.0,0.005490404913540876
crystalline,True,3.1083333333333334,91.88124644453269,4.944345998041722,0.0,3.174407557425639,0.0,0.005493717775601914
crystalline,True,3.1166666666666667,91.86592066524605,4.947307206593087,0.0,3.1867721281609076,0.0,0.0054970080073256525
crystalline,True,3.125,91.85060774423549,4.950248179169252,0.0,3.1991440765953154,0.0,0.005500275754632502
crystalline,True,3.1333333333333333,91.83530760145847,4.953169046239403,0.0,3.2115233523021893,0.0,0.005503521162488226
crystalline,True,3.1416666666666666,91.82002015740083,4.956069937419261,0.0,3.2239099051799607,0.0,0.0055067443749102895
crystalline,True,3.15,91.80474533307326,4.958950981476755,0.0,3.23630368545004,0.0,0.005509945534974172
crystalline,True,3.158333333333333,91.78948305000768,4.961812306337674,0.0,3.248704643654704,0.0,0.0055131247848196376
crystalline,True,3.1666666666666665,91.7742332302538,4.964654039091259,0.0,3.2611127306549954,0.0,0.005516282265656954
crystalline,True,3.175,91.75899579637563,4.967476305995773,0.0,3.273527897628642,0.0,0.005519418117773081
crystalline,True,3.183333333333333,91.74377067144803,4.970279232484028,0.0,3.2859500960679835,0.0,0.005522532480537809
crystalline,True,3.1916666666666664,91.72855777905326,4.973062943168867,0.0,3.298379277777915,0.0,0.005525625492409853
crystalline,True,3.2,91.71335704327758,4.975827561848623,0.0,3.3108153948738464,0.0,0.005528697290942915
crystalline,True,3.2083333333333335,91.69816838870784,4.978573211512527,0.0,3.323258399779668,0.0,0.005531748012791697
crystalline,True,3.216666666666667,91.6829917404282,4.981300014346091,0.0,3.335708245225739,0.0,0.005534777793717878
crystalline,True,3.225,91.66782702401672,4.984008091736441,0.0,3.3481648842468843,0.0,0.005537786768596046
crystalline,True,3.2333333333333334,91.65267416554201,4.986697564277628,0.0,3.360628270180402,0.0,0.005540775071419586
crystalline,True,3.2416666666666667,91.63753309156004,4.989368551775894,0.0,3.3730983566640917,0.0,0.005543742835306549
crystalline,True,3.25,91.62240372911084,4.992021173254903,0.0,3.385575097634287,0.0,0.005546690192505448
crystalline,True,3.2583333333333333,91.60728600571518,4.9946555469609395,0.0,3.3980584473239097,0.0,0.005549617274401044
crystalline,True,3.2666666666666666,91.59217984937143,4.997271790368068,0.0,3.41054836026053,0.0,0.005552524211520076
crystalline,True,3.275,91.57708518855233,4.9998700201832635,0.0,3.4230447912644446,0.0,0.00555541113353696
crystalline,True,3.283333333333333,91.56200195220178,5.002450352351496,0.0,3.4355476954467616,0.0,0.00555827816927944
crystalline,True,3.2916666666666665,91.54693006973174,5.005012902060796,0.0,3.448057028207507,0.0,0.005561125446734217
crystalline,True,3.3,91.53186947101904,5.0075577837472665,0.0,3.460572745233734,0.0,0.005563953093052518
crystalline,True,3.308333333333333,91.5168200864023,5.010085111100084,0.0,3.473094802497652,0.0,0.005566761234555649
crystalline,True,3.3166666666666664,91.50178184667882,5.012594997066443,0.0,3.485623156254766,0.0,0.005569549996740492
crystalline,True,3.3249999999999997,91.48675468310154,5.015087553856482,0.0,3.498157763042024,0.0,0.00557231950428498
crystalline,True,3.3333333333333335,91.47173852737589,5.017562892948168,0.0,3.5106985796759873,0.0,0.005575069881053519
crystalline,True,3.341666666666667,91.45673331165689,5.020021125092153,0.0,3.5232455632509962,0.0,0.005577801250102392
crystalline,True,3.35,91.44173896854606,5.0224623603166,0.0,3.535798671137368,0.0,0.0055805137336851105
crystalline,True,3.3583333333333334,91.42675543108848,5.02488670793196,0.0,3.5483578609795914,0.0,0.005583207453257733
crystalline,True,3.3666666666666667,91.41178263276976,5.027294276535739,0.0,3.5609230906945375,0.0,0.005585882529484154
crystalline,True,3.375,91.39682050751313,5.029685174017218,0.0,3.5734943184696872,0.0,0.0055885390822413535
crystalline,True,3.3833333333333333,91.38186898967653,5.032059507562146,0.0,3.5860715027613623,0.0,0.005591177230624607
crystalline,True,3.3916666666666666,91.36692801404966,5.034417383657401,0.0,3.5986546022929757,0.0,0.005593797092952668
crystalline,True,3.4,91.35199751585114,5.036758908095615,0.0,3.6112435760532877,0.0,0.005596398786772906
crystalline,True,3.408333333333333,91.33707743072559,5.039084185979777,0.0,3.623838383294678,0.0,0.0055989824288664196
crystalline,True,3.4166666666666665,91.32216769474081,5.041393321727796,0.0,3.6364389835314253,0.0,0.005601548135253106
crystalline,True,3.425,91.307268244385,5.043686419077035,0.0,3.6490453365380033,0.0,0.005604096021196706
crystalline,True,3.433333333333333,91.29237901656383,5.045963581088821,0.0,3.6616574023473816,0.0,0.005606626201209801
crystalline,True,3.4416666666666664,91.27749994859778,5.048224910152915,0.0,3.674275141249343,0.0,0.0056091387890587945
crystalline,True,3.4499999999999997,91.26263097821926,5.050470507991955,0.0,3.6868985137888104,0.0,0.005611633897768839
crystalline,True,3.4583333333333335,91.24777204356998,5.052700475665874,0.0,3.699527480764184,0.0,0.005614111639628749
crystalline,True,3.466666666666667,91.23292308319806,5.054914913576283,0.0,3.712162003225689,0.0,0.00561657212619587
crystalline,True,3.475,91.21808403605547,5.0571139214708225,0.0,3.7248020424737365,0.0,0.005619015468300914
crystalline,True,3.4833333333333334,91.20325484149525,5.059297598447491,0.0,3.7374475600572956,0.0,0.005621441776052768
crystalline,True,3.4916666666666667,91.18843543926883,5.061466042958939,0.0,3.7500985177722708,0.0,0.005623851158843266
crystalline,True,3.5,91.1736257695234,5.063619352816737,0.0,3.762754877659897,0.0,0.00562624372535193
crystalline,True,3.5083333333333333,91.15882577279928,5.065757625195613,0.0,3.77541660200514,0.0,0.005628619583550681
crystalline,True,3.5166666666666666,91.14403539002726,5.067880956637661,0.0,3.7880836533351117,0.0,0.005630978840708512
crystalline,True,3.525,91.12925456252601,5.0699894430565235,0.0,3.800755994417493,0.0,0.005633321603396137
crystalline,True,3.533333333333333,91.11448323199951,5.072083179741545,0.0,3.8134335882589667,0.0,0.0056356479774906055
crystalline,True,3.5416666666666665,91.09972134053447,5.074162261361893,0.0,3.8261163981036637,0.0,0.005637958068179881
crystalline,True,3.55,91.08496883059775,5.076226781970659,0.0,3.838804387431617,0.0,0.005640251979967399
crystalline,True,3.558333333333333,91.07022564503387,5.078276835008927,0.0,3.8514975199572254,0.0,0.005642529816676585
crystalline,True,3.5666666666666664,91.05549172706249,5.080312513309811,0.0,3.8641957596277305,0.0,0.005644791681455345
crystalline,True,3.5749999999999997,91.04076702027585,5.082333909102479,0.0,3.876899070621701,0.0,0.005647037676780532
crystalline,True,3.5833333333333335,91.02605146863637,5.08434111401613,0.0,3.889607417347528,0.0,0.0056492679044623665
crystalline,True,3.591666666666667,91.01134501647414,5.086334219083963,0.0,3.9023207644419275,0.0,0.005651482465648848
crystalline,True,3.6,90.99664760848447,5.088313314747105,0.0,3.91503907676846,0.0,0.005653681460830117
crystalline,True,3.6083333333333334,90.98195918972546,5.090278490858523,0.0,3.9277623194160527,0.0,0.005655864989842803
crystalline,True,3.6166666666666667,90.9672797056156,5.0922298366869025,0.0,3.940490457697533,0.0,0.005658033151874336
crystalline,True,3.625,90.95260910193134,5.094167440920504,0.0,3.953223457148174,0.0,0.0056601860454672265
crystalline,True,3.6333333333333333,90.93794732480478,5.096091391670993,0.0,3.9659612835242486,0.0,0.005662323768523325
crystalline,True,3.6416666666666666,90.9232943207212,5.098001776477239,0.0,3.978703902801591,0.0,0.005664446418308044
crystalline,True,3.65,90.90865003651676,5.0998986823090995,0.0,3.991451281174172,0.0,0.005666554091454555
crystalline,True,3.658333333333333,90.89401441937618,5.101782195571167,0.0,4.004203385052677,0.0,0.005668646883967963
crystalline,True,3.6666666666666665,90.87938741683041,5.1036524021065,0.0,4.016960181063104,0.0,0.005670724891229445
crystalline,True,3.675,90.86476897675433,5.105509387200325,0.0,4.029721636045357,0.0,0.005672788208000361
crystalline,True,3.683333333333333,90.85015904736446,5.107353235583707,0.0,4.042487717051862,0.0,0.005674836928426341
crystalline,True,3.6916666666666664,90.83555757721663,5.109184031437212,0.0,4.055258391346182,0.0,0.0056768711460413466
crystalline,True,3.6999999999999997,90.82096451520384,5.111001858394529,0.0,4.0680336264016494,0.0,0.005678890953771699
crystalline,True,3.7083333333333335,90.80637981055395,5.112806799546073,0.0,4.0808133898999985,0.0,0.005680896443940081
crystalline,True,3.716666666666667,90.79180341282743,5.114598937442569,0.0,4.0935976497300155,0.0,0.005682887708269521
crystalline,True,3.725,90.77723527191523,5.116378354098601,0.0,4.106386373986192,0.0,0.005684864837887335
crystalline,True,3.7333333333333334,90.76267533803649,5.11814513099615,0.0,4.119179530967391,0.0,0.005686827923329056
crystalline,True,3.7416666666666667,90.74812356173642,5.119899349088096,0.0,4.131977089175516,0.0,0.00568877705454233
crystalline,True,3.75,90.73357989388413,5.121641088801707,0.0,4.144779017314197,0.0,0.005690712320890785
crystalline,True,3.7583333333333333,90.71904428567046,5.123370430042094,0.0,4.157585284287478,0.0,0.005692633811157882
crystalline,True,3.7666666666666666,90.70451668860586,5.125087452195657,0.0,4.170395859198516,0.0,0.005694541613550729
crystalline,True,3.775,90.68999705451826,5.12679223413349,0.0,4.18321071134829,0.0,0.005696435815703878
crystalline,True,3.783333333333333,90.67548533555095,5.128484854214781,0.0,4.196029810234317,0.0,0.00569831650468309
crystalline,True,3.7916666666666665,90.6609814841605,5.130165390290173,0.0,4.208853125549373,0.0,0.005700183766989082
crystalline,True,3.8,90.64648545311469,5.1318339197051195,0.0,4.221680627180231,0.0,0.005702037688561244
crystalline,True,3.808333333333333,90.63199719549044,5.133490519303199,0.0,4.2345122852063986,0.0,0.005703878354781332
crystalline,True,3.8166666666666664,90.61751666467175,5.135135265429421,0.0,4.247348069898868,0.0,0.005705705850477134
crystalline,True,3.8249999999999997,90.60304381434766,5.136768233933508,0.0,4.2601879517188745,0.0,0.00570752025992612
crystalline,True,3.8333333333333335,90.58857859851022,5.138389500173149,0.0,4.273031901316663,0.0,0.005709321666859055
