route,I_over_Ki,time_h,blood,liver,gut_depot,kidney,brain,lung,rest,metabolic_loss_mg,urinary_loss_mg,fecal_biliary_loss_mg,plasma_AUC_mg_h_l,hepatocyte_mg,renal_cell_mg,enterocyte_mg
IV,10.0,76.7,0.6190364581916882,0.6022796618015815,0.0,0.08977778932444444,1.0862877008100356,0.05729956130287708,47.34237423853359,3.2989114191142774,28.86002333751232,17.992010015812003,14.206205979377911,0.03670651567874794,0.015293303662365244,0.0
IV,10.0,76.80000000000001,0.6184788483709746,0.6017370407486886,0.0,0.089696816701714,1.085309251397128,0.05724794756068775,47.299754957860834,3.3017336801439288,28.886051718612077,18.008038832928285,14.218581129369438,0.03667229359589387,0.015278613823714217,0.0
IV,10.0,76.9,0.6179217273378281,0.6011948955334584,0.0,0.08961591523492235,1.0843316595892936,0.057196379061855054,47.25717299246975,3.304553309994945,28.912057576187852,18.024053504102028,14.230945132236254,0.0366381036389743,0.015263938593020632,0.0
IV,10.0,77.0,0.6173650946832375,0.6006532257573599,0.0,0.08953508486421566,1.0833549246690464,0.05714485576851997,47.21462831121322,3.3073703111684476,28.938040928565812,18.040054041322612,14.24329799785652,0.03660394577694504,0.015249277954509144,0.0
IV,10.0,77.10000000000001,0.6168089499981917,0.600112031021862,0.0,0.0894543255297401,1.0823790459189004,0.0570933776428235,47.172120882944135,3.3101846861655577,28.964001794072132,18.056040456579417,14.255639736108392,0.03656981997876191,0.01523463189240441,0.0
IV,10.0,77.2,0.6162532928736792,0.5995713109284335,0.0,0.08937363717164187,1.081404022621371,0.057041944646906616,47.1296506765154,3.3129964374873953,28.989940191032964,18.07201276186182,14.267970356870029,0.036535726213380706,0.015220000390931087,0.0
IV,10.0,77.30000000000001,0.6156981229927241,0.5990310651683014,0.0,0.08929301974367557,1.080429854220077,0.05699055675142909,47.087217667763376,3.315805566909878,29.015856133902428,18.087970966394586,14.280289867508781,0.03650166445802314,0.015205383439430118,0.0
IV,10.0,77.4,0.615143440134821,0.5984912935268994,0.0,0.08921247321399908,1.0794565403272598,0.05693921393598001,47.04482183981487,3.3186120754493627,29.041749633092547,18.10391507651383,14.29259827276675,0.03646763470013782,0.015190781034220726,0.0
IV,10.0,77.5,0.6145892435704006,0.5979519952931562,0.0,0.08913199747544873,1.0784840796641773,0.056887916133029334,47.002463137179376,3.321415968132951,29.067620720427417,18.119845113844217,14.304895591271174,0.036433636880977234,0.01517619314277485,0.0
IV,10.0,77.60000000000001,0.614035532903314,0.5974131700811003,0.0,0.08905159247007363,1.0775124715358977,0.05683666330590865,46.960141529684044,3.324217247360015,29.09346941369353,18.135761089989145,14.317181832549002,0.03639967097079407,0.015161619750102998,0.0
