imax_u_over_ki,kinact_over_KI_h_uM,r1,r2,illustrative_aucr,category
1.4601032298162906,0.0001,2.4601032298162906,1.0043859649122806,2.1511015412373418,1
1.5551805709238662,0.0001,2.5551805709238664,1.0043859649122806,2.2158154647326,1
1.656449050169821,0.0001,2.656449050169821,1.0043859649122806,2.2835799496560107,1
1.764311815044419,0.0001,2.764311815044419,1.0043859649122806,2.3544713894287033,1
1.8791982647375713,0.0001,2.879198264737571,1.0043859649122806,2.428560376921347,1
2.001565759567165,0.0001,3.001565759567165,1.0043859649122806,2.5059107236237166,1
2.1319014417199638,0.0001,3.1319014417199638,1.0043859649122806,2.5865784391701627,1
2.27072417455348,0.0001,3.27072417455348,1.0043859649122806,2.670610680432073,1
2.4185866081790826,0.0001,3.4185866081790826,1.0043859649122806,2.7580446812678976,1
2.5760773795493983,0.0001,3.5760773795493983,1.0043859649122806,2.84890667592811,1
2.7438234558085024,0.0001,3.7438234558085024,1.0043859649122806,2.9432108309918874,1
2.922492630233721,0.0001,3.922492630233721,1.0043859649122806,3.0409582025006934,1
3.1127961807053324,0.0001,4.112796180705333,1.0043859649122806,3.142135736578947,1
3.315491701287467,0.0001,4.315491701287467,1.0043859649122806,3.2467153332147665,1
3.531386118192706,0.0001,4.531386118192707,1.0043859649122806,3.3546529939314222,1
3.761338902136763,0.0001,4.761338902136763,1.0043859649122806,3.4658880747283844,1
4.006265489871691,0.0001,5.006265489871691,1.0043859649122806,3.5803426658292317,1
4.267140928518562,0.0001,5.267140928518562,1.0043859649122806,3.6979211193682735,1
4.545003757207669,0.0001,5.545003757207669,1.0043859649122806,3.8185097451181713,1
4.8409601414789485,0.0001,5.8409601414789485,1.0043859649122806,3.9419766926635464,1
5.156188276901584,0.0001,6.156188276901584,1.0043859649122806,4.068172036039999,1
5.491943079443549,0.0001,6.491943079443549,1.0043859649122806,4.196928073790083,1
5.8495611812632,0.0001,6.8495611812632,1.0043859649122806,4.328059853673724,1
6.230466251811238,0.0001,7.230466251811238,1.0043859649122806,4.461365926978966,1
6.636174665426095,0.0001,7.636174665426095,1.0043859649122806,4.59662933260991,1
7.068301537985341,0.0001,8.068301537985342,1.0043859649122806,4.733618806013972,1
7.528567156644912,0.0001,8.528567156644911,1.0043859649122806,4.872090202707776,1
8.018803828262767,0.0001,9.018803828262767,1.0043859649122806,5.011788120848996,2
8.540963173770411,0.0001,9.540963173770411,1.0043859649122806,5.152447702171919,2
9.097123897530988,0.0001,10.097123897530988,1.0043859649122806,5.293796585853013,2
9.689500062613684,0.0001,10.689500062613684,1.0043859649122806,5.435556985688336,2
10.320449904927852,0.0001,11.320449904927852,1.0043859649122806,5.577447857519409,2
10.992485221306085,0.0001,11.992485221306085,1.0043859649122806,5.7191871212839605,2
11.708281368909704,0.0001,12.708281368909704,1.0043859649122806,5.860493900502548,2
12.470687915764175,0.0001,13.470687915764175,1.0043859649122806,6.001090741510034,2
13.282739984823985,0.0001,14.282739984823985,1.0043859649122806,6.140705775324042,2
14.14767033672739,0.0001,15.14767033672739,1.0043859649122806,6.279074786685329,2
15.068922239342387,0.0001,16.068922239342385,1.0043859649122806,6.415943157436012,2
16.050163175336856,0.0001,17.050163175336856,1.0043859649122806,6.551067654907511,2
17.09529944234296,0.0001,18.09529944234296,1.0043859649122806,6.684218040223464,2
18.20849170383826,0.0001,19.20849170383826,1.0043859649122806,6.815178476209209,2
19.39417155265149,0.0001,20.39417155265149,1.0043859649122806,6.9437487197496015,2
20.657059153031835,0.0001,21.657059153031835,1.0043859649122806,7.069745088754682,2
22.002182031514394,0.0001,23.002182031514394,1.0043859649122806,7.193001199187446,2
23.434895091387887,0.0001,24.434895091387887,1.0043859649122806,7.313368472701984,2
24.960901930441587,0.0001,25.960901930441587,1.0043859649122806,7.430716420177593,2
26.586277546857374,0.0001,27.586277546857374,1.0043859649122806,7.544932710685949,2
28.317492523637664,0.0001,29.317492523637664,1.0043859649122806,7.655923039095921,2
30.16143878784795,0.0001,31.16143878784795,1.0043859649122806,7.763610808538248,2
32.125457047220124,0.0001,33.125457047220124,1.0043859649122806,7.867936646286079,2
34.21736601334139,0.0001,35.21736601334139,1.0043859649122806,7.9688577732536015,2
