source_doi,site,assumed_constant_I_uM,time_h,computed_kobs_h,computed_survival_no_resynthesis,evidence
10.1124/dmd.109.028746,gut,10.0,2.8000000000000003,2.6143790849673203,0.00066198911953604,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,2.9000000000000004,2.6143790849673203,0.0005096943394118236,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.0,2.6143790849673203,0.00039243593582101444,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.1,2.6143790849673203,0.00030215356894376167,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.2,2.6143790849673203,0.00023264123106985746,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.3000000000000003,2.6143790849673203,0.00017912064577920727,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.4000000000000004,2.6143790849673203,0.00013791280933656192,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.5,2.6143790849673203,0.00010618509606395556,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.6,2.6143790849673203,8.175654372028136e-05,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.7,2.6143790849673203,6.294793420971626e-05,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.8000000000000003,2.6143790849673203,4.846636417052708e-05,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,3.9000000000000004,2.6143790849673203,3.731637082933169e-05,calculated_transfer_function_of_published_model_parameters_not_assay_data
10.1124/dmd.109.028746,gut,10.0,4.0,2.6143790849673203,2.8731503914192952e-05,calculated_transfer_function_of_published_model_parameters_not_assay_data
