gene,diplotype,genetic_phenotype,I_over_Ki,time_h,depot_nmol,parent_nmol,metabolite_nmol,eliminated_nmol_equivalent,parent_AUC_nM_h,metabolite_AUC_nM_h,doses_received
CYP2D6,*1/*4,IM,100.0,129.25,0.09611165206502309,975.5982497937994,3.2406384417389975,5021.065000112387,2033.9664335229304,10.4672780407815,6
CYP2D6,*1/*4,IM,100.0,129.5,0.07485182989052638,965.7749841853005,3.240260092898659,5030.909903891901,2038.8198269906652,10.494282532367142,6
CYP2D6,*1/*4,IM,100.0,129.75,0.05829466373306954,956.0468334780625,3.238828005621544,5040.656043852574,2043.6243419034859,10.521279448752555,6
CYP2D6,*1/*4,IM,100.0,130.0,0.045399929764198786,946.4137177483685,3.2363870967213697,5050.304495225137,2048.380453727755,10.548260196983447,6
CYP2D6,*1/*4,IM,100.0,130.25,0.0353575008517448,936.8753633257135,3.2329807906610895,5059.856298382764,2053.0886370246803,10.575216552174538,6
CYP2D6,*1/*4,IM,100.0,130.5,0.027536449350786717,927.431347782177,3.228651049916607,5069.312464718546,2057.7493645987456,10.602140645197059,6
CYP2D6,*1/*4,IM,100.0,130.75,0.021445408317398773,918.081134948669,3.2234384086822305,5078.673981234321,2062.3631068451177,10.629024950634053,6
CYP2D6,*1/*4,IM,100.0,131.0,0.016701700790876184,908.8241021643123,3.217382008846597,5087.941814126039,2066.9303312519105,10.655862275026664,6
CYP2D6,*1/*4,IM,100.0,131.25,0.013007297654558674,899.6595614772008,3.2105196374156644,5097.116911587718,2071.4515020229433,10.682645745426756,6
CYP2D6,*1/*4,IM,100.0,131.5,0.010130093599013143,890.586776134698,3.2028877647520755,5106.20020600694,2075.9270797942368,10.709368798265173,6
CYP2D6,*1/*4,IM,100.0,131.75,0.007889324827498061,881.6049734054354,3.1945215831498905,5115.192615686577,2080.3575214234093,10.736025168540339,6
CYP2D6,*1/*4,IM,100.0,132.0,0.006144212353560166,872.7133545446443,3.185455045379967,5124.095046197612,2084.743279835742,10.762608879328429,6
CYP2D6,*1/*4,IM,100.0,132.25,0.004785117392309657,863.9111025349204,3.175720902931497,5132.908391444746,2089.08480391428,10.789114231613627,6
CYP2D6,*1/*4,IM,100.0,132.5,0.0037266531722193598,855.1973880946973,3.16535074374514,5141.633534508374,2093.382538424123,10.815535794435087,6
CYP2D6,*1/*4,IM,100.0,132.75,0.0029023204087599724,846.5713743378129,3.1543750292873978,5150.27134831248,2097.6369239632495,10.841868395345669,6
CYP2D6,*1/*4,IM,100.0,133.0,0.0022603294070663864,838.0322203827454,3.142823130857748,5158.822696156979,2101.8483969339004,10.868107111176492,6
CYP2D6,*1/*4,IM,100.0,133.25,0.001760346312222626,829.5790841440501,3.1307233650524235,5167.2884321445745,2106.0173895298817,10.89424725910059,6
CYP2D6,*1/*4,IM,100.0,133.5,0.001370959086435841,821.2111244870886,3.118103028333635,5175.669401525481,2110.144329736163,10.920284387988382,6
CYP2D6,*1/*4,IM,100.0,133.75,0.0010677040100750908,812.9275028870853,3.1049884306721736,5183.966440978222,2114.229641337963,10.94621427004739,6
CYP2D6,*1/*4,IM,100.0,134.0,0.0008315287191349598,804.7273847023437,3.091404928245985,5192.1803788406805,2118.2737439371213,10.97203289273838,6
CYP2D6,*1/*4,IM,100.0,134.25,0.000647595217608669,796.6099401471623,3.077376955188466,5200.312035302421,2122.277052974057,10.997736450960026,6
CYP2D6,*1/*4,IM,100.0,134.5,0.0005043476625869283,788.5743450310629,3.0629280543886965,5208.362222566875,2126.239979753982,11.023321339494206,6
CYP2D6,*1/*4,IM,100.0,134.75,0.00039278635456293246,780.6197813162105,3.0480809073521495,5216.3317449900715,2130.1629314763372,11.048784145704026,6
CYP2D6,*1/*4,IM,100.0,135.0,0.0003059023205133743,772.7454375334246,3.0328573631351756,5224.221399201108,2134.0463112666484,11.074121642476825,6
CYP2D6,*1/*4,IM,100.0,135.25,0.00023823696675917577,764.9505090882441,3.017278466369992,5232.0319742084075,2137.890518210173,11.099330781404495,6
CYP2D6,*1/*4,IM,100.0,135.5,0.00018553913626860233,757.2341984815465,3.001364484399399,5239.764251494906,2141.6959473868587,11.124408686193618,6
CYP2D6,*1/*4,IM,100.0,135.75,0.00014449802461637958,749.5957154638016,2.9851349335421875,5247.41900510462,2145.4629899072283,11.14935264629809,6
CYP2D6,*1/*4,IM,100.0,136.0,0.00011253517472350756,742.0342771378157,2.9686086045113442,5254.997001722486,2149.1920329489044,11.174160110767072,6
CYP2D6,*1/*4,IM,100.0,136.25,8.764248219774506e-05,734.5491080215368,2.9518035870078707,5262.4990007489605,2152.883459793542,11.198828682301329,6
CYP2D6,*1/*4,IM,100.0,136.5,6.825603376592551e-05,727.1394400799282,2.9347372935134035,5269.925754370512,2156.537649863996,11.223356111511128,6
CYP2D6,*1/*4,IM,100.0,136.75,5.315785254625104e-05,719.8045127329248,2.917426482304929,5277.278007626905,2160.154978761585,11.247740291369185,6
CYP2D6,*1/*4,IM,100.0,137.0,4.1399377189414584e-05,712.5435728449319,2.8998872797147968,5284.556498475963,2163.735818303345,11.271979251852217,6
CYP2D6,*1/*4,IM,100.0,137.25,3.224186737378454e-05,705.3558747001189,2.882135201659004,5291.761957856342,2167.280536559196,11.296071154764945,6
CYP2D6,*1/*4,IM,100.0,137.5,2.510999155838778e-05,698.2406799668162,2.864185174456384,5298.895109748723,2170.7894978889576,11.320014288740515,6
CYP2D6,*1/*4,IM,100.0,137.75,1.9555681088588768e-05,691.1972576535904,2.8460515549608965,5305.9566712357555,2174.2630629791597,11.343807064411546,6
CYP2D6,*1/*4,IM,100.0,138.0,1.5229979745287596e-05,684.2248840590026,2.8277481500287522,5312.947352560977,2177.7015888796227,11.367448009746159,6
CYP2D6,*1/*4,IM,100.0,138.25,1.1861120151791615e-05,677.3228427166083,2.809288235341575,5319.867857186919,2181.1054290397715,11.39093576554353,6
CYP2D6,*1/*4,IM,100.0,138.5,9.23744966231933e-06,670.4904243364115,2.7906845736062675,5326.718881852521,2184.474933344664,11.414269081083692,6
CYP2D6,*1/*4,IM,100.0,138.75,7.194133030596979e-06,663.726926743717,2.771949432151674,5333.501116629986,2187.810448150723,11.43744680992648,6
CYP2D6,*1/*4,IM,100.0,139.0,5.602796437748786e-06,657.0316548161111,2.7530945999415843,5340.215244981138,2191.1123163211546,11.460467905854664,6
CYP2D6,*1/*4,IM,100.0,139.25,4.363462253108432e-06,650.4039204191425,2.73413140402303,5346.861943813359,2194.3808772610505,11.483331418956496,6
CYP2D6,*1/*4,IM,100.0,139.5,3.3982678196233637e-06,643.8430423411426,2.715070725428282,5353.441883535148,2197.6164669521636,11.506036491843037,6
CYP2D6,*1/*4,IM,100.0,139.75,2.6465736390090315e-06,637.3483462275285,2.6959230145483755,5359.955728111336,2200.8194179873585,11.528582355995779,6
CYP2D6,*1/*4,IM,100.0,140.0,2.061153622516371e-06,630.9191645148549,2.6766983059954472,5366.404135117982,2203.9900596047332,11.550968328240247,6
CYP2D6,*1/*4,IM,100.0,140.25,1.6052280552462127e-06,624.5548363648171,2.657406232970637,5372.7877557969705,2207.128717721408,11.57319380734138,6
CYP2D6,*1/*4,IM,100.0,140.5,1.2501528664339388e-06,618.2547075983666,2.6380560411537557,5379.107235110313,2210.235714966988,11.595258270716634,6
CYP2D6,*1/*4,IM,100.0,140.75,9.73620031337713e-07,612.0181306300575,2.6186566021304234,5385.363211794179,2213.3113707166926,11.61716127126291,6
CYP2D6,*1/*4,IM,100.0,141.0,7.582560428198165e-07,605.8444644027192,2.599216426371869,5391.5563184126395,2216.3560011241643,11.63890243429348,6
CYP2D6,*1/*4,IM,100.0,141.25,5.905303999166979e-07,599.7330743225266,2.5797436757821,5397.687181411147,2219.369919153943,11.660481454581278,6
CYP2D6,*1/*4,IM,100.0,141.5,4.599055378825942e-07,593.6833321945203,2.560246175826669,5403.756421169734,2222.353434613625,11.681898093505003,6
CYP2D6,*1/*4,IM,100.0,141.75,3.5817479304184005e-07,587.6946161586184,2.5407314272568042,5409.7646520559365,2225.3068541856937,11.703152176294584,6
CYP2D6,*1/*4,IM,100.0,142.0,2.789468092974234e-07,581.7663106261499,2.5212066174422314,5415.712482477448,2228.230481459039,11.724243589372714,6
CYP2D6,*1/*4,IM,100.0,142.25,2.172439935161032e-07,575.8978062169327,2.5016786313255652,5421.600514934485,2231.1246169601527,11.745172277789244,6
CYP2D6,*1/*4,IM,100.0,142.5,1.6918979226790038e-07,570.0884996969098,2.4821540620107414,5427.429346071877,2233.9895581840187,11.765938242745326,6
CYP2D6,*1/*4,IM,100.0,142.75,1.3176514270592914e-07,564.3377939163573,2.462639220997553,5433.199566730867,2236.825599624686,11.786541539204304,6
CYP2D6,*1/*4,IM,100.0,143.0,1.0261879632089303e-07,558.6450977486696,2.4431401480739443,5438.911762000625,2239.633032805539,11.80698227358647,6
CYP2D6,*1/*4,IM,100.0,143.25,7.99195989325565e-08,553.0098260297268,2.4236626208773564,5444.566511269463,2242.4121463092597,11.82726060154486,6
CYP2D6,*1/*4,IM,100.0,143.5,6.224144623142762e-08,547.431399497846,2.4042121641360357,5450.1643882757635,2245.16322580749,11.84737672581939,6
CYP2D6,*1/*4,IM,100.0,143.75,4.847368706453257e-08,541.9092447343168,2.3847940586008525,5455.7059611585955,2247.886554090197,11.86733089416671,6
CYP2D6,*1/*4,IM,100.0,144.0,1000.0000000377513,536.4427941045202,2.365413349677853,5461.191792508038,2250.582411094738,11.887123397363231,7
CYP2D6,*1/*4,IM,100.0,144.25,778.8007831008056,718.0614351771795,2.356774474363997,5500.781007247638,2253.7390030170923,11.906785011998808,7
CYP2D6,*1/*4,IM,100.0,144.5,606.5306597355308,856.4771395689912,2.36575936168166,5534.626441333783,2257.691170728693,11.926451799263416,7
CYP2D6,*1/*4,IM,100.0,144.75,472.3665527588472,961.2769181092967,2.3876258424106713,5563.968903289432,2262.247864827216,11.946250017647229,7
CYP2D6,*1/*4,IM,100.0,145.0,367.8794411853303,1039.926834118387,2.4187116902297414,5589.775013006039,2267.2604478920025,11.966271095457614,7
CYP2D6,*1/*4,IM,100.0,145.25,286.5047968710061,1098.2411584447957,2.456194690142859,5612.797849994042,2272.613311453611,11.986579588989244,7
CYP2D6,*1/*4,IM,100.0,145.5,223.13016015685332,1140.7477477443629,2.497905814311205,5633.624186284459,2278.2165684978186,12.007219371756626,7
CYP2D6,*1/*4,IM,100.0,145.75,173.77394345700534,1170.972601339039,2.54218375683211,5652.7112714471095,2284.0003623973284,12.028218446361308,7
CYP2D6,*1/*4,IM,100.0,146.0,135.33528324172178,1191.6614742906177,2.5877616777938575,5670.415480789852,2289.910434718484,12.049592683941139,7
CYP2D6,*1/*4,IM,100.0,146.25,105.3992245658433,1204.9524698056723,2.6336790308714906,5687.014626597598,2295.9046734406697,12.07134872868583,7
CYP2D6,*1/*4,IM,100.0,146.5,82.08499862699762,1212.5104543055581,2.6792129249707997,5702.725334142459,2301.9504247217315,12.09348625236293,7
CYP2D6,*1/*4,IM,100.0,146.75,63.92786120912094,1215.6317399583718,2.723824698005041,5717.716574134489,2308.0223993134823,12.115999702880412,7
CYP2D6,*1/*4,IM,100.0,147.0,49.78706836974348,1215.325611487304,2.7671183369260386,5732.120201806013,2314.1010420910134,12.138879659045385,7
CYP2D6,*1/*4,IM,100.0,147.25,38.7742078331858,1212.3778192836126,2.8088081226927066,5746.039164760496,2320.171262255253,12.16211387886089,7
CYP2D6,*1/*4,IM,100.0,147.5,30.1973834234585,1207.4000278638025,2.848693458723953,5759.553895254001,2326.221444427987,12.185688109375167,7
CYP2D6,*1/*4,IM,100.0,147.75,23.51774585689694,1200.8683263381752,2.8866392929804134,5772.727288511934,2332.242678506003,12.209586711045597,7
CYP2D6,*1/*4,IM,100.0,148.0,18.315638889425625,1193.1532203655488,2.9225608955229814,5785.608579849489,2338.2281598848735,12.233793137857157,7
CYP2D6,*1/*4,IM,100.0,148.25,14.264233909537753,1184.5429898830293,2.956412027302094,5798.236364180117,2344.172722366601,12.258290305306117,7
CYP2D6,*1/*4,IM,100.0,148.5,11.108996538661689,1175.2618800964747,2.9881757492490695,5810.6409476156,2350.072474401424,12.283060871250074,7
CYP2D6,*1/*4,IM,100.0,148.75,8.65169520344725,1165.4842686106238,3.017857286871589,5822.846178899043,2355.924515806205,12.308087449088772,7
CYP2D6,*1/*4,IM,100.0,149.0,6.737946999339836,1155.345698773922,3.0454784949373748,5834.870875731786,2361.7267171579115,12.333352768428322,7
CYP2D6,*1/*4,IM,100.0,149.25,5.247518399379487,1144.951472429172,3.0710735675920637,5846.729935603842,2367.4775479983723,12.35883979502364,7
CYP2D6,*1/*4,IM,100.0,149.5,4.086771438618349,1134.3833419278035,3.0946857177299387,5858.435200915835,2373.1759430531556,12.384531819179058,7
CYP2D6,*1/*4,IM,100.0,149.75,3.1827807966298223,1123.7047218494279,3.1163646105500287,5869.996132743379,2378.8211980557467,12.410412519750778,7
CYP2D6,*1/*4,IM,100.0,150.0,2.4787521767599356,1112.9647478669795,3.136164383824801,5881.420335572423,2384.412888628223,12.436466009309182,7
CYP2D6,*1/*4,IM,100.0,150.25,1.9304541363005874,1102.2014377681944,3.1541421244747916,5892.713965971017,2389.9508071182167,12.462676864784273,7
CYP2D6,*1/*4,IM,100.0,150.5,1.50343919303433,1091.444153236011,3.1703566999089245,5903.882050871032,2395.4349134201207,12.489030146956098,7
CYP2D6,*1/*4,IM,100.0,150.75,1.1708796208353773,1080.715517059721,3.1848678650707773,5914.928735454359,2400.865296687106,12.515511411403375,7
CYP2D6,*1/*4,IM,100.0,151.0,0.9118819655889415,1070.0329062354251,3.197735583638244,5925.857476215334,2406.2421455247854,12.542106712940724,7
CYP2D6,*1/*4,IM,100.0,151.25,0.7101743888693596,1059.4096147689957,3.2090195154580234,5936.671191326663,2411.5657247902677,12.568802605121126,7
CYP2D6,*1/*4,IM,100.0,151.5,0.5530843701687136,1048.8557592433465,3.2187786329139008,5947.372377753556,2416.8363575353656,12.595586136027006,7
CYP2D6,*1/*4,IM,100.0,151.75,0.4307425405919489,1038.3789840505901,3.227070937196165,5957.963202471607,2422.054410955959,12.622444841298345,7
CYP2D6,*1/*4,IM,100.0,152.0,0.33546262791517617,1027.985010603298,3.2339532518783174,5968.445573516894,2427.2202854612315,12.649366735132288,7
CYP2D6,*1/*4,IM,100.0,152.25,0.2612585573115305,1017.6780650368078,3.239481076221267,5978.821195329644,2432.3344061725443,12.676340299822145,7
CYP2D6,*1/*4,IM,100.0,152.5,0.2034683690183255,1007.4612112805039,3.2437084845295883,5989.091611865933,2437.397216314398,12.703354474274155,7
CYP2D6,*1/*4,IM,100.0,152.75,0.15846132512173347,997.3366104306172,3.246688060924629,5999.2582401833215,2442.409172078837,12.73039864183961,7
CYP2D6,*1/*4,IM,100.0,153.0,0.1234098040913385,987.3057227268259,3.2484708612665045,6009.322396607801,2447.3707386372516,12.75746261772159,7
CYP2D6,*1/*4,IM,100.0,153.25,0.09611165206502309,977.3694648288878,3.249106395800112,6019.285317123232,2452.282387045666,12.784536636154643,7
CYP2D6,*1/*4,IM,100.0,153.5,0.07485182989052638,967.5283322811288,3.248642627535269,6029.14817326143,2457.1445918457507,12.811611337508452,7
CYP2D6,*1/*4,IM,100.0,153.75,0.05829466373306954,957.7824948654397,3.247125982488152,6038.912084488325,2461.9578292075635,12.838677755429787,7
CYP2D6,*1/*4,IM,100.0,154.0,0.045399929764198786,948.1318708400449,3.2446013687807866,6048.578127861396,2466.7225754940678,12.865727304108534,7
CYP2D6,*1/*4,IM,100.0,154.25,0.0353575008517448,938.57618473472,3.241112202272103,6058.147345562142,2471.4393061540286,12.892751765731527,7
CYP2D6,*1/*4,IM,100.0,154.5,0.027536449350786717,929.1150123399797,3.23670043692077,6067.6207507737345,2476.108494870533,12.91974327817077,7
CYP2D6,*1/*4,IM,100.0,154.75,0.021445408317398773,919.7478157231407,3.231406598489775,6076.999332270038,2480.730612908489,12.946694322939464,7
CYP2D6,*1/*4,IM,100.0,155.0,0.016701700790876184,910.4739704775224,3.225269820521476,6086.284058001152,2485.306128616978,12.973597713439004,7
CYP2D6,*1/*4,IM,100.0,155.25,0.013007297654558674,901.2927869230259,3.2183278817597434,6095.475877897546,2489.835507052102,13.000446583512302,7
CYP2D6,*1/*4,IM,100.0,155.5,0.010130093599013143,892.2035265962551,3.210617244388468,6104.575726065744,2494.319209693567,13.027234376312748,7
CYP2D6,*1/*4,IM,100.0,155.75,0.007889324827498061,883.2054150723385,3.2021730926054577,6113.584522510215,2498.7576942341657,13.053954833493503,7
CYP2D6,*1/*4,IM,100.0,156.0,0.006144212353560166,874.2976519300878,3.1930293711669844,6122.503174486378,2503.1514144259295,13.080601984718346,7
CYP2D6,*1/*4,IM,100.0,156.25,0.004785117392309657,865.4794184925898,3.1832188236284953,6131.332577566375,2507.500819970313,13.107170137492618,7
CYP2D6,*1/*4,IM,100.0,156.5,0.0037266531722193598,856.7498838355093,3.172773030076934,6140.073616481228,2511.8063564425706,13.13365386731085,7
CYP2D6,*1/*4,IM,100.0,156.75,0.0029023204087599724,848.1082094464865,3.1617224442043055,6148.727165788887,2516.0684652426635,13.160048008116156,7
CYP2D6,*1/*4,IM,100.0,157.0,0.0022603294070663864,839.5535528342061,3.15009642961401,6157.294090406759,2520.287583566725,13.186347643065458,7
CYP2D6,*1/*4,IM,100.0,157.25,0.001760346312222626,831.0850703196684,3.137923295283836,6165.775246038722,2524.4641443944447,13.212548095593775,7
CYP2D6,*1/*4,IM,100.0,157.5,0.001370959086435841,822.7019191907551,3.125230330134394,6174.17147952001,2528.598576488749,13.238644920770348,7
CYP2D6,*1/*4,IM,100.0,157.75,0.0010677040100750908,814.4032593611231,3.1120438366709493,6182.483629098182,2532.6913044049656,13.264633896938994,7
CYP2D6,*1/*4,IM,100.0,158.0,0.0008315287191349598,806.1882546432605,3.098389163681224,6190.712524664325,2536.7427485072744,13.29051101763487,7
CYP2D6,*1/*4,IM,100.0,158.25,0.000647595217608669,798.0560737212438,3.0842907379829385,6198.858987945542,2540.753324990745,13.316272483769774,7
CYP2D6,*1/*4,IM,100.0,158.5,0.0005043476625869283,790.0058908898087,3.0697720952232874,6206.923832667291,2544.7234459076276,13.341914696078046,7
CYP2D6,*1/*4,IM,100.0,158.75,0.00039278635456293246,782.0368866116145,3.0548559097389094,6214.907864692278,2548.6535191968655,13.367434247815211,7
CYP2D6,*1/*4,IM,100.0,159.0,0.0003059023205133743,774.1482479331008,3.0395640234896324,6222.811882141074,2552.5439487160265,13.392827917701592,7
CYP2D6,*1/*4,IM,100.0,159.25,0.00023823696675917577,766.3391687904003,3.0239174740827335,6230.636675498536,2556.3951342750274,13.418092663103222,7
CYP2D6,*1/*4,IM,100.0,159.5,0.00018553913626860233,758.6088502298069,3.0079365219069327,6238.383027709135,2560.2074716711636,13.44322561344258,7
CYP2D6,*1/*4,IM,100.0,159.75,0.00014449802461637958,750.9565005618794,2.991640676397089,6246.051714263684,2563.9813527250703,13.468224063831801,7
CYP2D6,*1/*4,IM,100.0,160.0,0.00011253517472350756,743.3813354640382,2.975048721451694,6253.643503279321,2567.7171653173195,13.493085468921215,7
CYP2D6,*1/*4,IM,100.0,160.25,8.764248219774506e-05,735.882578043224,2.958178740025993,6261.159155574253,2571.4152934254244,13.517807436956243,7
CYP2D6,*1/*4,IM,100.0,160.5,6.825603376592551e-05,728.459458867626,2.9410481379239113,6268.599424738402,2575.0761171610784,13.542387724035887,7
CYP2D6,*1/*4,IM,100.0,160.75,5.315785254625104e-05,721.1112159744948,2.9236736668120824,6275.965057200826,2578.70001280749,13.566824228566226,7
CYP2D6,*1/*4,IM,100.0,161.0,4.1399377189414584e-05,713.8370948594992,2.9060714464791815,6283.256792294629,2582.2873528567075,13.591114985902536,7
CYP2D6,*1/*4,IM,100.0,161.25,3.224186737378454e-05,706.636348451879,2.8882569863635403,6290.475362319874,2585.838506046853,13.615258163173838,7
CYP2D6,*1/*4,IM,100.0,161.5,2.510999155838778e-05,699.5082370787028,2.8702452063716644,6297.621492604918,2589.3538373992083,13.639252054283874,7
CYP2D6,*1/*4,IM,100.0,161.75,1.9555681088588768e-05,692.4520284208052,2.85205045700987,6304.695901566488,2592.833708255093,13.663095075082694,7
CYP2D6,*1/*4,IM,100.0,162.0,1.5229979745287596e-05,685.4669974624084,2.8336865388507526,6311.699300768745,2596.2784763125123,13.686785758703216,7
CYP2D6,*1/*4,IM,100.0,162.25,1.1861120151791615e-05,678.5524264359874,2.8151667213557054,6318.6323949815205,2599.688495662537,13.710322751057314,7
CYP2D6,*1/*4,IM,100.0,162.5,9.23744966231933e-06,671.7076047635906,2.796503761074143,6325.495882237869,2603.0641168253997,13.733704806486148,7
CYP2D6,*1/*4,IM,100.0,162.75,7.194133030596979e-06,664.9318289955587,2.777709919239534,6332.2904538910525,2606.4056867862882,13.756930783559628,7
CYP2D6,*1/*4,IM,100.0,163.0,5.602796437748786e-06,658.2244027473755,2.7587969787817768,6339.01679467103,2609.713549030833,13.779999641020058,7
CYP2D6,*1/*4,IM,100.0,163.25,4.363462253108432e-06,651.5846366352181,2.7397762607748772,6345.675582740529,2612.98804358027,13.802910433865197,7
CYP2D6,*1/*4,IM,100.0,163.5,3.3982678196233637e-06,645.0118482106492,2.720658640338332,6352.267489750729,2616.229507026283,13.825662309566086,7
CYP2D6,*1/*4,IM,100.0,163.75,2.6465736390090315e-06,638.5053618947934,2.701454562010042,6358.793180896607,2619.438272565513,13.848254504415179,7
CYP2D6,*1/*4,IM,100.0,164.0,2.061153622516371e-06,632.0645089122623,2.6821740546080544,6365.253314971959,2622.6146700337454,13.870686340000429,7
CYP2D6,*1/*4,IM,100.0,164.25,1.6052280552462127e-06,625.688627225034,2.6628267455978634,6371.648544424123,2625.7590259397575,13.892957219801161,7
CYP2D6,*1/*4,IM,100.0,164.5,1.2501528664339388e-06,619.3770614664443,2.6434218749814917,6377.979515408405,2628.871663498843,13.91506662590167,7
CYP2D6,*1/*4,IM,100.0,164.75,9.73620031337713e-07,613.1291628754118,2.6239683087240433,6384.246867842227,2631.9529026660043,13.93701411581861,7
CYP2D6,*1/*4,IM,100.0,165.0,7.582560428198165e-07,606.9442892309895,2.604474551732927,6390.451235459005,2635.003060168815,13.958799319438409,7
CYP2D6,*1/*4,IM,100.0,165.25,5.905303999166979e-07,600.8218047873154,2.5849487604044525,6396.5932458617335,2638.0224495399593,13.98042193606103,7
CYP2D6,*1/*4,IM,100.0,165.5,4.599055378825942e-07,594.7610802090139,2.565398754752033,6402.673520576312,2641.011381149445,14.001881731546527,7
CYP2D6,*1/*4,IM,100.0,165.75,3.5817479304184005e-07,588.7614925070911,2.5458320301297532,6408.692675104588,2643.9701622364946,14.023178535560987,7
CYP2D6,*1/*4,IM,100.0,166.0,2.789468092974234e-07,582.8224249753519,2.526255768564637,6414.651318977119,2646.8990969411207,14.04431223891851,7
CYP2D6,*1/*4,IM,100.0,166.25,2.172439935161032e-07,576.9432671273623,2.5066768497104914,6420.550055805666,2649.798486335379,14.065282791016052,7
CYP2D6,*1/*4,IM,100.0,166.5,1.6918979226790038e-07,571.1234146339734,2.487101861435793,6426.389483335383,2652.6686284543134,14.086090197358025,7
CYP2D6,*1/*4,IM,100.0,166.75,1.3176514270592914e-07,565.3622692614157,2.4675371100576866,6432.170193496743,2655.509818326585,14.106734517167622,7
CYP2D6,*1/*4,IM,100.0,167.0,1.0261879632089303e-07,559.6592388099731,2.447988630233748,6437.892772457156,2658.3223480047973,14.127215861082012,7
CYP2D6,*1/*4,IM,100.0,167.25,7.99195989325565e-08,554.0137370532402,2.4284621945227998,6443.557800672299,2661.106506595514,14.147534388928575,7
CYP2D6,*1/*4,IM,100.0,167.5,6.224144623142762e-08,548.4251836779641,2.4089633226256986,6449.165852937151,2663.8625802889737,14.16769030757946,7
CYP2D6,*1/*4,IM,100.0,167.75,4.847368706453257e-08,542.8930042244723,2.3894972903166387,6454.717498436719,2666.590852388508,14.187683868881864,7
CYP2D6,*1/*4,IM,100.0,168.0,3.77513454442162e-08,537.4166300276842,2.3700691380751904,6460.213300796471,2669.291603339661,14.20751536766149,7
CYP2D6,*1/*1,NM,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1
CYP2D6,*1/*1,NM,0.0,0.25,778.8007830714049,183.20543151864098,3.0461076543257617,34.94767775562841,0.48139028706648995,0.00869754572494374,1
CYP2D6,*1/*1,NM,0.0,0.5,606.5306597126335,316.9509307185341,10.941939467240505,65.57647010159205,1.7498008525727555,0.06419649730628352,1
CYP2D6,*1/*1,NM,0.0,0.75,472.36655274101474,412.6127626642959,22.159402024571342,92.86128257011818,3.5875667505841706,0.20025629479184,1
CYP2D6,*1/*1,NM,0.0,1.0,367.87944117144235,479.02951890069835,35.53671834869364,117.55432157916582,5.827295610357577,0.4394933893987169,1
CYP2D6,*1/*1,NM,0.0,1.25,286.50479686019014,523.0644853494158,50.19581875872027,140.234899031674,8.340643731942272,0.7960752814275738,1
CYP2D6,*1/*1,NM,0.0,1.5,223.13016014842987,550.0435643166187,65.47808842866425,161.34818710628744,11.02957995572161,1.2778058219885207,1
CYP2D6,*1/*1,NM,0.0,1.75,173.77394345044516,564.0962804100352,80.89440686331102,181.23536927620884,13.819586765708657,1.8877371093061024,1
CYP2D6,*1/*1,NM,0.0,2.0,135.33528323661272,568.4213104739658,96.08631385416432,200.15709243525728,16.654369877491344,2.625413340445081,1
CYP2D6,*1/*1,NM,0.0,2.25,105.39922456186436,565.4932350011533,110.79583687578688,218.3117035611956,19.491742412126207,3.487828640455219,1
CYP2D6,*1/*1,NM,0.0,2.5,82.08499862389881,557.2235149067806,124.8420603430828,235.84942612623794,22.300423626290552,4.470162716294185,1
CYP2D6,*1/*1,NM,0.0,2.75,63.92786120670759,545.0858209971403,138.10294194517425,252.88337585097796,25.057549697715828,5.566344030051766,1
CYP2D6,*1/*1,NM,0.0,3.0,49.78706836786396,530.2136032090476,150.501212093024,269.49811633006453,27.746738867826803,6.7694791652668895,1
CYP2D6,*1/*1,NM,0.0,3.25,38.77420783172202,513.4760419873749,161.99345015319432,285.7563000277089,30.35658813556614,8.072178478607256,1
CYP2D6,*1/*1,NM,0.0,3.5,30.197383422318513,495.5371653921592,172.56163177828955,301.70381940723286,32.87950586988701,9.466801447246839,1
CYP2D6,*1/*1,NM,0.0,3.75,23.517745856009117,476.90185731531847,182.20659789383197,317.3737989348406,35.310805870707384,10.945639919673834,1
CYP2D6,*1/*1,NM,0.0,4.0,18.31563888873419,457.9516580552679,190.94301758076,332.78968547523806,37.648004888930814,12.501053427099311,1
CYP2D6,*1/*1,NM,0.0,4.25,14.264233908999262,438.9726166672104,198.79551184959854,347.967637574192,39.890278451014034,14.125567559222828,1
CYP2D6,*1/*1,NM,0.0,4.5,11.108996538242312,420.1769546525041,205.795679092238,362.91836971701576,42.038039828999004,15.811943953338911,1
CYP2D6,*1/*1,NM,0.0,4.75,8.651695203120639,401.71991126709185,211.979820458392,377.6485730713957,44.092614781025574,17.553228535042916,1
CYP2D6,*1/*1,NM,0.0,5.0,6.73794699908547,383.71283755812914,217.38720814841062,392.162007294375,46.055990749264836,19.34278316172108,1
CYP2D6,*1/*1,NM,0.0,5.25,5.247518399181387,366.2333701314723,222.0587744553997,406.4603370139468,47.930623922922365,21.174304662825854,1
CYP2D6,*1/*1,NM,0.0,5.5,4.086771438464069,349.33333177584143,226.03612651843747,420.5437702672573,49.719291250146426,23.041834370624915,1
CYP2D6,*1/*1,NM,0.0,5.75,3.182780796509669,333.0448628689525,229.3608128713464,434.41154346319166,51.424977345401444,24.93976053480571,1
CYP2D6,*1/*1,NM,0.0,6.0,2.47875217666636,317.38517596900675,232.07378431679894,448.0622875375283,53.05078846808271,26.8628154697326,1
