G0,G1,G2,G3,G4,mfpt_ns
-0.0,0.3340481492390004,0.6710828952420466,0.9328621512579869,2.4233636873388074,4164.448321701586
-0.0,0.37858096532315183,0.9659116235469049,0.6388192973243171,2.299768131635282,4195.840579710187
-0.0,0.37061532892405075,0.6509112466064474,1.0471389501470305,1.8903092199979992,1746.6045041204825
-0.0,0.3710001843774747,0.6028955493730029,0.9008404086144449,1.5459143178582897,1775.3020646855196
-0.0,0.4977640080758322,1.0531263043633594,0.9134013424793566,3.3342808125531103,10883.63369963347
-0.0,0.34250242634715994,0.4967795410262137,0.9418607416333813,1.8460261338700175,2033.0833333333244
-0.0,0.4093552831528955,0.5833398154698216,0.6050185123917975,2.1434043306118755,2646.6676940945263
-0.0,0.20879303715134404,0.30050786083073,0.5183792586917834,2.0265682261431492,1602.6751583391954
-0.0,0.2818131655018514,0.4433871400246058,0.4865563922873953,1.7614431130815547,1878.6253968253898
-0.0,0.10972287986143345,0.369688867592249,0.4885832345021675,1.4156456313050927,1847.4683303512552
-0.0,0.2851386832956226,0.447861166105972,0.6958179557139187,1.6355527345461547,1274.725011578465
-0.0,0.25060850823065145,0.5631165229074334,0.763892087000477,2.231203816458289,2585.55668170775
-0.0,0.315104958330896,0.690342672622203,1.2626165819967665,2.4464583321503457,2891.909940720479
-0.0,0.3817718344538439,0.7816979088099647,1.147252721106447,2.8839409041081865,4517.481860862198
-0.0,0.41203043594507244,0.6245155698948603,0.548311709263621,1.6746011652970214,1935.2639751552804
-0.0,0.4081845952602325,0.48516996954109143,1.0767832732372256,2.13072871909663,2401.357039187236
-0.0,0.32910037354010674,0.5681043992064037,0.5187020508270974,2.015158259640686,1668.3821768450289
-0.0,0.43236574958320195,0.5372783636337718,0.8588455570329266,2.417133504278027,2662.22291235335
-0.0,0.5537505654741687,1.051427577741943,1.016220095452481,2.9465932589447252,4123.7003359291575
-0.0,0.5659208186418065,0.9766000910601026,1.148829300256588,2.0544240899289,2285.186974789927
-0.0,0.3597052223846809,0.8645547092726149,0.9918058430667369,2.7425457111487224,3470.0775333573497
-0.0,0.16302124819921188,0.5388986554793118,0.37344283537888484,1.940059781698944,1969.076976135791
-0.0,0.2617792560159403,0.28322901748309187,0.467487779104382,1.044899698401738,1104.195858513154
-0.0,0.29072972277228576,0.7206959225644542,0.8410442410008647,1.7484209416395173,1857.6557232241428
-0.0,0.1880297442279139,0.2861421490501015,0.4318416987926611,1.2149621411784588,949.5738322940795
-0.0,0.028907437964452214,0.22629050861333272,0.39765710097625895,1.6333864251868422,1837.3809523809603
-0.0,0.34518487552325133,0.6625670641429267,0.7889196888454517,1.9227280903269053,1767.0211931987217
-0.0,0.2642035544439826,0.8703126258205146,1.578690330263077,2.469833551057676,4902.776315789568
-0.0,0.27278375974214486,0.8428598244942648,1.0150269641343879,1.6007643358713053,1856.9027777777783
-0.0,0.23554827430540115,0.3982707571157506,0.5555624263180446,1.3611204361232083,1314.2297682709482
-0.0,0.371600169187951,0.6336596261784746,0.526291165836963,2.7849638731570523,3994.9287541103236
-0.0,0.38472687773520725,0.6082680313003529,0.8432334379249891,2.0014224822990436,3973.453735632165
-0.0,0.19572911580552152,0.40016595563757684,0.6433827469682356,2.3043315812792007,3802.154248366002
-0.0,0.15266887631197126,0.36456558539492717,0.6925624689683506,2.462530692435657,4008.4404439282193
-0.0,0.3397798549278472,0.7285937327860339,0.8064836644177286,2.0843156354345207,4138.493292053678
-0.0,0.3956788522278613,0.66241617022903,0.715026166860362,2.278627916089197,2079.2591093117326
-0.0,0.32030339834765603,0.5780140721974076,0.7128901214652885,2.2461013657482627,2568.9347654777794
-0.0,0.06221947225061236,0.18225389136857403,0.439033244719228,1.947222212170594,3791.7173283705606
-0.0,0.5073013095416419,0.8744524001715932,0.9100630706016327,1.6958109450081855,2564.2314814814645
-0.0,0.023702558666879876,0.21187800188721953,0.317690012993252,1.6786362656815108,1599.6535744044488
-0.0,0.2555497120420027,0.6293148712749049,0.6704762065885582,2.1218079552803326,2039.7735650704888
-0.0,0.3034992892436603,0.7647738639556789,0.8277089266347344,2.0014224822990436,2618.2879273504363
-0.0,0.40423214732687457,0.6720265306391491,0.6444641215150261,1.7973865983255652,2170.5391351943076
-0.0,0.4093311832139179,0.49931811215938426,0.6402114533407984,2.0413725795604307,1992.7852216748736
-0.0,0.37200049687190684,0.9949490066702756,0.8404726201656777,1.8553866547372129,2264.1984476965995
-0.0,0.30770676437553535,0.638694629265001,0.57748049791306,2.1231810380494873,2632.4003594387077
-0.0,0.28015726795387214,0.4885924109965759,0.7702737960375385,1.6512015060138148,2571.1956197112777
-0.0,0.5547385622055891,0.6278992299171701,0.8664408036727504,2.0452400982864094,2629.315422933716
-0.0,0.18363044914599203,0.46368259601659206,0.7834827077286116,2.5014452027961727,3917.9112490149923
-0.0,0.36022455262605513,0.5732789731435073,0.6960357067282615,2.558046727838332,3967.097014528211
-0.0,0.28392023080245393,0.5647001932120227,0.5759147541972259,1.7402681633783357,1974.6074415429346
-0.0,0.3501237918431651,0.4029544569985009,0.34732243934444557,1.957417439702093,2475.51488095238
-0.0,0.5592500390485146,0.7538837546492082,0.887122464066767,1.543208284610318,1753.613039026049
-0.0,0.5157782559278893,0.8854136513556908,1.1974748658418393,2.6939310746554277,2862.2545050408526
-0.0,0.5254403763374099,1.142486122994177,1.580101167831209,2.987197084404718,4772.407407407412
-0.0,0.20682487654351467,0.5010954882138893,0.934628252919256,3.1833984743050765,10745.43898809508
-0.0,0.3052551163757398,0.6925297858536837,0.749417022850126,2.2645357178324366,2685.3015873015866
-0.0,0.4519122504103575,0.649667835972304,0.7874930448869117,1.6786362656815108,2629.558647026729
-0.0,0.5382129818151797,0.8601532325323707,1.1687793987037485,3.3469322174312874,10860.220551378125
-0.0,0.31620709086839394,0.6330331891444554,0.7873490106210477,2.3967449136117867,2056.2396182860916
-0.0,0.16926587221612835,0.2749328425521644,0.35324262889592295,1.3896172169119092,1558.479572531572
-0.0,0.344422803099127,0.9302865716257956,1.2550946156946663,1.878443453176991,4400.265670402694
-0.0,0.36195443691980816,0.5627501587044319,0.7946253660083801,2.0625823592715946,2075.020946085022
