time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
3.432183031610225e-05,19.950535032470352,4433.452229437857,0.0004536316080016204,0.0019300391454210297,0.0002916666257661677,0.48708920375668696,2.365724806634888e-05,99.75267516235175,0.0008165368944029168,0.0,0.0005983121350805192,0.0004083332760726348,0.24354460187834348,0.0014428555595666181,7.362001466824204e-09,0.0005141905428556202,0.0,0.0006855873904741603
3.5396449442101054e-05,19.948988267962164,4433.108503991592,0.0004823331700666655,0.0020521021482883205,0.0003101221052245382,0.5021114085101969,2.5154225312662736e-05,99.74494133981082,0.0008681997061199979,0.0,0.0006361516659693794,0.0004341709473143534,0.25105570425509843,0.0015341562018193003,8.07351293636348e-09,0.0005302693394188698,0.0,0.0007070257858918263
3.650471497492984e-05,19.947393200777462,4432.754044617214,0.0005128457315175176,0.0021818620135573554,0.0003297422307368531,0.5175895592973893,2.6745674500460136e-05,99.7369660038873,0.0009231223167315317,0.0,0.0006763772242027802,0.00046163912303159426,0.25879477964869463,0.0016312186877830638,8.853734238031772e-09,0.0005468502585847884,0.0,0.0007291336781130511
3.764768038615356e-05,19.945748326632675,4432.388517029483,0.000545283086740905,0.002319801889767366,0.0003506001974759005,0.5335370292207203,2.8437533361536583e-05,99.72874163316337,0.000981509556133629,0.0,0.0007191385858278834,0.0004908402764662607,0.26676851461036016,0.0017344051597201163,9.709285718664812e-09,0.0005639489389164767,0.0,0.0007519319185553021
3.882643213161257e-05,19.944052094660883,4432.011576591308,0.0005797661335860724,0.002466435037976386,0.00037277377114123904,0.549967553975055,3.0236110436619264e-05,99.7202604733044,0.0010435790404549304,0.0,0.0007645948617726796,0.0005218832795977346,0.2749837769875275,0.001844100375529409,1.0647426136738424e-08,0.0005815815033578691,0.0,0.0007754420044771588
4.004209068416216e-05,19.94230290598633,4431.622867996963,0.0006164233121841466,0.0026223066873020217,0.0003963455704450424,0.5668952397557339,3.214810799742791e-05,99.71151452993165,0.001109561961931464,0.0,0.0008129150730636268,0.0005548837986230593,0.28344761987786693,0.0019607131067631285,1.1676114305458874e-08,0.0005997645740659989,0.0,0.000799686098754665
4.129581159874845e-05,19.940499112256393,4431.222024945865,0.0006553910704207857,0.002787996002699231,0.0004214033667696752,0.5843345712072442,3.418064636250462e-05,99.70249556128196,0.0011797039267574143,0.0,0.0008642787608367617,0.0005899647134775453,0.2921672856036221,0.0020846776216491567,1.2804076694484459e-08,0.0006185152876865566,0.0,0.000824687050248742
4.258878661083112e-05,19.938639014129873,4430.808669806639,0.0006968143576355377,0.0029641181715535105,0.0004480404020121071,0.6023004194017422,3.634128968924429e-05,99.69319507064935,0.001254265843743968,0.0,0.0009188766331815882,0.0006272565628169499,0.3011502097008711,0.0022164552581470094,1.4040881566722461e-08,0.0006378513110852607,0.0,0.0008504684147803475
4.3922244769197726e-05,19.936720859720324,4430.382413271183,0.0007408471482096795,0.0031513266160323513,0.00047635572568742706,0.6208080498357242,3.863807332920271e-05,99.68360429860161,0.0013335248667774233,0.0,0.0009769112509700288,0.0006668980159623978,0.3104040249178621,0.002356536092348073,1.5397020282444756e-08,0.000657790857547902,0.0,0.000877054476730536
4.5297453604247436e-05,19.934742842992975,4429.942853998439,0.0007876530027705309,0.0033503153664566055,0.0005064545561957885,0.6398731303482807,4.1079533142735794e-05,99.67371421496487,0.0014177754049869557,0.0,0.0010385977636015477,0.0007090363786741038,0.3199365651741404,0.002505440726375456,1.68839857130461e-08,0.0006783527034623823,0.0,0.0009044702712831765
4.671572033285293e-05,19.93270310211492,4429.489578247761,0.0008374056462391324,0.0035618214976053833,0.0005384486531610683,0.659511739264503,4.367473571824571e-05,99.6635155105746,0.0015073301632304384,0.0,0.0011041646642576688,0.0007538281144254956,0.3297558696322515,0.0026637221314558058,1.8514389244582416e-08,0.0006995562054956893,0.0,0.0009327416073275856
4.8178393100946615e-05,19.930599717755726,4429.022159501273,0.0008902895990225583,0.0037866277967323054,0.000572456723791898,0.6797403732671391,4.6433311347049366e-05,99.65299858877862,0.001602521278240605,0.0,0.0011738546169870146,0.0008014394133086571,0.33987018663356955,0.002831967659056541,2.0302055389948485e-08,0.0007214213182804118,0.0,0.000961895091040549
4.968686226501331e-05,19.92843071133763,4428.5401580750295,0.0009465008529114056,0.004025565622769066,0.0006086048579650238,0.7005759551274079,4.936548932739318e-05,99.64215355668814,0.0017037015352405302,0.0,0.0012479253430584104,0.0008520468011510333,0.35028797756370395,0.00301080119407771,2.2262113822178655e-08,0.0007439686126247051,0.0,0.0009919581501662733
5.1242561713705045e-05,19.926194043235483,4428.043120718996,0.0010062475596621628,0.004279517805842875,0.0006470269718422203,0.7220358417572332,5.248213397087695e-05,99.63097021617742,0.0018112456073918932,0.0,0.0013266505198112912,0.0009058377605791083,0.3610179208786166,0.0032008853508837852,2.4411151374541026e-08,0.0007672192942593442,0.0,0.001022959059012459
5.2846970230837276e-05,19.923887610923185,4427.530580205153,0.0010697507748363064,0.004549421785015849,0.0006878652869365976,0.7441378319987135,5.57947834821234e-05,99.61943805461591,0.0019255513947053515,0.0,0.0014103207533549132,0.0009630114017112366,0.37206891599935676,0.003402923844574706,2.6767352612012652e-08,0.0007911952231376289,0.0,0.0010549269641835053
5.450161290105955e-05,19.921509247065817,4427.002054903515,0.0011372452460864206,0.004836272932426556,0.0007312708378373954,0.7669001743158652,5.931569116518795e-05,99.60754623532908,0.002047041442955557,0.0,0.0014992446090522323,0.0010237791729723535,0.3834500871579326,0.0036176640041648135,2.935065398238103e-08,0.0008159189333029285,0.0,0.0010878919110705715
5.620806255953782e-05,19.919056717555993,4426.4570483457765,0.0012089802494816405,0.0051411280792902645,0.0007774040108989809,0.7903415743519013,6.305786914362432e-05,99.59528358777996,0.002176164449066953,0.0,0.001593749704579982,0.0010883656152585732,0.39517078717595067,0.003845899439069647,3.218291098375619e-08,0.000841413653339371,0.0,0.0011218848711191613
5.796794128702756e-05,19.916527719492397,4425.8950487760885,0.0012852204870718892,0.005465109304061541,0.000826435122268755,0.814481202180726,6.703513527046067e-05,99.58263859746198,0.0023133968767294006,0.0,0.0016941838842590776,0.0011570091711762568,0.407240601090363,0.004088472900145397,3.528806086533463e-08,0.0008677033274217389,0.0,0.0011569377698956518
5.978292195175599e-05,19.91391987910146,4425.315528689213,0.0013662469946190926,0.005809407742397001,0.0008785450030457302,0.8393386999835362,7.126216063265942e-05,99.5695993955073,0.0024592445903143666,0.0,0.0018009164001430702,0.0012299630042640222,0.4196693499917681,0.004346279176985898,3.869237943814595e-08,0.0008948126369794523,0.0,0.001193083515972603
6.165472979958253e-05,19.911230749594935,4424.71794435443,0.001452358189570605,0.006175288025626293,0.0009339256737532546,0.8649341883395799,7.575452427683827e-05,99.55615374797468,0.002614244741227089,0.0,0.0019143392879441509,0.0013074959432545564,0.43246709416978996,0.004620268435644366,4.2424604996853465e-08,0.0009227670229940705,0.0,0.0012303560306587606
6.358514409394608e-05,19.90845780896943,4424.10173532654,0.0015438708907374971,0.006564092557832594,0.0009927810017470032,0.8912882735106414,8.052876658142216e-05,99.54228904484714,0.002778967603327495,0.0,0.0020348686929281042,0.0013898934024458044,0.4456441367553207,0.004911449473800938,4.6516240178011096e-08,0.0009515927089431967,0.0,0.0012687902785909286
