id,smiles,genes,mw_g_mol,clogp,tpsa_A2,hbd,pka_assumed,logd74_proxy,cns_mpo_proxy,qed,sa_score,rotatable_bonds,fsp3,pocket_geometry_score,steric_overlap_per_atom_A2,pharmacophore_contact_proxy,mmff_status,predicted_kd_nM,confirmed_novel,synthetic_route_validated
G1dd805a8cac7,CNS(=O)(=O)c1ccnc(C2CC2)c1,"[2, 15, 11]",212.27399999999997,0.8670999999999998,59.06,1,5.0,0.865374474971207,5.833333333333333,0.8083012518335436,2.3614506261779677,3,0.4444444444444444,13.971704303851723,0.20310651901746107,1.3499679968686624,0,,,False
G94215f7f1cef,CCON1CCC(CO)CC1,"[6, 8, 6]",159.22899999999998,0.6421999999999999,32.7,1,9.0,-0.9685742255119569,4.968333333333334,0.6557143024531155,2.711577011235196,3,1.0,14.309163331297064,0.10362619450240147,0.0010761335393248501,0,,,False
G95c58fdee03f,CC(=O)NCCc1cccc(C)c1,"[1, 16, 2]",177.24699999999999,1.67362,29.1,1,0.0,1.6736199827104257,5.288333333333333,0.747311246458708,1.529874365393443,3,0.36363636363636365,15.224126465962453,0.11284902032959845,0.0031476412988901037,0,,,False
G5d8fac8d6ae9,NC(=O)c1ccc(NC(=O)c2ccncc2)cc1,"[0, 6, 8]",241.25,1.4327999999999999,85.08,2,5.0,1.431074474971207,5.5,0.8519843783101788,1.590187371693272,3,0.0,12.142709852427753,0.12609159035572068,0.30695572858661546,0,,,False
G071d71e53d02,CNS(=O)(=O)c1ccc(C)cc1,"[0, 15, 2]",185.248,0.9031200000000001,46.17,1,0.0,0.9031199827104258,5.833333333333333,0.7438256049128792,1.5314843498693769,2,0.25,14.868775674955058,0.14052811055746298,0.0002818700850775712,0,,,False
G157a0a7bac76,CC(=O)Nc1cnc(-c2ccncc2)nc1,"[3, 13, 10]",214.22799999999998,1.4969999999999997,67.77000000000001,1,5.0,1.4952744749712068,5.833333333333333,0.8220410536248102,2.028398977020572,2,0.09090909090909091,11.094152400156048,0.09960950267125339,1.0824038545955748,0,,,False
G05fa279cac05,O=C(Nc1ccccc1)c1cccc(CO)c1,"[1, 2, 7]",227.263,2.431200000000001,49.33,2,0.0,2.4311999827104267,5.284400008644787,0.8456405495345317,1.3814898157495037,3,0.07142857142857142,11.71802481569193,0.051672842054828146,1.4422366425810696e-09,0,,,False
G602b7a49cc80,O=C(NC1CCN(Cl)CC1)C1CC1,"[6, 7, 1]",202.68499999999997,1.1308,32.34,1,9.0,-0.4799742255119568,4.950333333333334,0.6814025497849849,2.4644512884703644,2,0.8888888888888888,14.450961944327506,0.02981942387099623,0.9276355599144716,0,,,False
G80e56458662f,N#Cc1cnc(C(=O)NC2CC2)nc1,"[3, 3, 4]",188.18999999999997,0.24047999999999986,78.67,1,5.0,0.23875447497120705,5.833333333333333,0.7206001239662819,2.475415496934742,2,0.3333333333333333,13.617405828217054,0.11868476392109374,0.7324192884305426,0,,,False
G8684eb278542,c1ccc(-c2csc(N3CCOCC3)c2)cc1,"[4, 11, 12]",245.347,3.2517000000000014,12.47,0,9.0,1.6409257744880446,4.374149999999999,0.8049865154928422,2.224510925731959,2,0.2857142857142857,13.0981625148499,0.14450394864352656,3.2522925392898735e-58,0,,,False
Gf02953d547df,CCc1cccc(-c2ccncc2)c1,"[1, 13, 3]",183.25399999999996,3.3110000000000017,12.89,0,5.0,3.309274474971209,4.1898627625143945,0.6956704184773632,1.5853477526715025,2,0.15384615384615385,10.179523281145222,0.4076950029331838,0.9822462494020958,0,,,False
G71e87ec9a16d,O=C(Nc1ccnc(-c2ccncc2)c1)c1ccncc1,"[2, 6, 13]",276.29900000000004,2.7909000000000006,67.77000000000001,1,5.0,2.7891744749712077,5.43874609584773,0.7983508090679825,1.9814810894148014,3,0.0,10.669662472463202,0.1154287779054078,0.7709768109574667,0,,,False
G0e3b6bcc5c82,CCOc1coc(C(=O)N2CCOCC2)c1,"[5, 17, 6]",225.24399999999994,1.1506999999999998,51.91000000000001,0,0.0,1.1506999827104254,6.0,0.7739576115004617,2.4468809168199037,3,0.5454545454545454,11.577586898980492,0.09079690748360714,0.0009509276513154106,0,,,False
G0486a64ac799,N#Cc1cccc(NC(=O)c2ccncc2)c1,"[1, 6, 4]",223.235,2.2055800000000003,65.78,1,5.0,2.2038544749712075,5.7314060958477295,0.8482640514593933,1.7426427199881225,2,0.0,13.25435495372588,0.15187009381799912,0.9592286552463561,0,,,False
