generation,pareto,id,smiles,genes,mw_g_mol,clogp,tpsa_A2,hbd,pka_assumed,logd74_proxy,cns_mpo_proxy,qed,sa_score,rotatable_bonds,fsp3,pocket_geometry_score,steric_overlap_per_atom_A2,pharmacophore_contact_proxy,mmff_status,predicted_kd_nM,confirmed_novel,synthetic_route_validated
12,True,G4f89a311a414,CCc1cnc(-c2ccncc2)nc1,"[3, 13, 3]",185.22999999999996,2.101,38.67,0,5.0,2.099274474971207,5.883862762514396,0.718760888018438,2.0073413736846337,2,0.18181818181818182,20.276424700587107,0.1425456977716224,1.9710651423752137,0,,,False
12,True,Ga103aa7017c8,O=C(c1ccnc(-c2ccncc2)c1)N1CCOCC1,"[2, 17, 13]",269.3039999999999,1.6159999999999999,55.32000000000001,0,5.0,1.614274474971207,6.0,0.8309416068893389,2.0202448697069517,2,0.26666666666666666,10.439407235662554,0.21121578095216806,0.9871212522611258,0,,,False
12,True,G0829f009bbd5,O=C(NC1CCCC1)c1ncc(-c2ccccc2)cn1,"[3, 18, 12]",267.33199999999994,2.8160000000000007,54.88,1,5.0,2.814274474971208,5.42619609584773,0.929969062134761,2.0018177510628856,3,0.3125,12.089952110803313,0.3816405051720443,0.9792694650405911,0,,,False
12,True,G7f8325baa65c,COc1ccc(NC(C)=O)cc1,"[0, 9, 10]",165.19199999999998,1.6535999999999997,38.33,1,0.0,1.6535999827104253,5.749833333333333,0.7232129256008615,1.2193163865826637,2,0.2222222222222222,13.213810308404739,0.7415575249444197,0.4042808683378352,0,,,False
12,True,G3bb8fec09ce7,CCOc1cc(C(=O)NC2CCCC2)ccn1,"[2, 18, 6]",234.29899999999992,2.1527000000000003,51.22,1,5.0,2.1509744749712074,5.7578460958477296,0.8680856920607745,1.9402047294072755,4,0.5384615384615384,13.240235401164785,0.18930233033201577,0.4815567152103569,0,,,False
12,True,Gc81e8c991121,COc1ccc(C(=O)N2CCOCC2)cc1,"[0, 17, 5]",221.25599999999994,1.1676,38.77,0,0.0,1.1675999827104255,5.9385,0.7520816225544139,1.517286267990471,2,0.4166666666666667,16.292993943435516,0.28816891746048157,1.9910649964490539,0,,,False
12,True,Gea6fca97f350,COc1ccc(C(=O)Nc2ccccc2)cc1,"[0, 2, 5]",227.263,2.9475000000000007,38.33,1,0.0,2.9474999827104265,5.27608334197812,0.875019434057867,1.1676260794857676,3,0.07142857142857142,12.606448297475652,0.17800715382925406,0.031102073465714294,0,,,False
12,True,G7e470589b6f9,O=C(Nc1ccc(-c2ccncc2)cc1)C1CC1,"[0, 7, 13]",238.29,3.097100000000001,41.99,1,5.0,3.095374474971208,5.237096095847729,0.8923341763737973,1.6048615798380688,3,0.2,13.429473177000768,0.14403019965005856,1.904073936811122,0,,,False
12,True,Gc1f313684ae9,COc1ccc(C(=O)NC2CCCC2)cc1,"[0, 18, 5]",219.28399999999993,2.3676000000000004,38.33,1,0.0,2.367599982710426,5.5660333419781205,0.8471549105562555,1.4372253984252552,3,0.46153846153846156,8.061953388800955,0.1564138292660756,0.00012101561016033139,0,,,False
12,True,Gf1942a1c2e5d,O=C(Nc1ccnc(C(F)(F)F)c1)c1ccncc1,"[2, 6, 15]",267.21,2.747700000000001,54.88,1,5.0,2.745974474971208,5.460346095847729,0.9097685053952158,2.0834797127552864,2,0.08333333333333333,13.305538231768136,0.2076255282570277,0.8613237960191554,0,,,False
12,True,G8e81be93cc64,CCOc1ccc(C(=O)Nc2ccccc2)cc1,"[0, 2, 6]",241.29,3.337600000000001,38.33,1,0.0,3.337599982710427,4.912233341978119,0.8911262883056099,1.2529349526191353,4,0.13333333333333333,9.61927837883447,0.06648867280802212,4.8800765526718475e-15,0,,,False
12,True,G4aea048316b5,CNS(=O)(=O)c1ncc(-c2ccccc2)cn1,"[3, 15, 12]",249.29500000000002,1.0517,71.95,1,5.0,1.0499744749712072,5.833333333333333,0.8252712153539589,2.194309851071326,3,0.09090909090909091,15.572172971710962,0.1383984128487142,0.848738336523411,0,,,False
12,True,G68bc43ae4067,NC(=O)c1ccc(-c2ccncc2)cc1,"[0, 13, 8]",198.22499999999997,1.8474999999999995,55.980000000000004,1,5.0,1.8457744749712066,5.833333333333333,0.8000862471416519,1.5762000239917526,2,0.0,13.032629327865676,0.16005278040380636,1.1127319456904463,0,,,False
12,True,G7929f0a78c81,O=C(Nc1ccc(F)cc1)c1ccncc1,"[0, 6, 0]",216.215,2.4730000000000008,41.99,1,5.0,2.471274474971208,5.59769609584773,0.8373960269009824,1.4725481409001713,2,0.0,14.76817804716347,0.10354324930389124,0.9596195203707285,0,,,False
12,True,G191c9495c47a,COc1cnc(-c2ccncc2)nc1,"[3, 13, 5]",187.20199999999997,1.5472,47.900000000000006,0,5.0,1.545474474971207,6.0,0.7151854602377449,2.0380899665551766,2,0.1,17.602734369302443,0.10818050183690388,0.9658140880553095,0,,,False
12,True,Gc670e1c22279,O=C(NC1CCCC1)c1ccnc(-c2ccccc2)c1,"[2, 18, 12]",266.34399999999994,3.421000000000002,41.99,1,5.0,3.419274474971209,4.913196095847728,0.9245092638165693,1.7320805933053887,3,0.29411764705882354,9.846876754388276,0.36882195461121775,0.007107437084510293,0,,,False
12,True,G806a5a36c1f6,CCOc1coc(C(=O)Nc2ccccc2)c1,"[5, 2, 6]",231.251,2.930600000000001,51.47,1,0.0,2.9305999827104268,5.36803334197812,0.879670080780421,2.0447460166914198,4,0.15384615384615385,15.995310060732038,0.12882673405900033,0.1291896661216801,0,,,False
12,True,G2bcfea78fddf,CNS(=O)(=O)c1cc(-c2ccncc2)cs1,"[4, 15, 13]",254.336,1.7182,59.06,1,5.0,1.716474474971207,5.833333333333333,0.9069123964834268,2.341634629194486,3,0.1,13.144321168508158,0.081487093315832,0.9734524393392132,0,,,False
12,True,G6d993437ec1d,CC(=O)Nc1csc(NC(=O)c2ccncc2)c1,"[4, 6, 10]",261.30600000000004,2.3537999999999997,71.09,2,5.0,2.352074474971207,5.323962762514396,0.8905235718749557,2.359577416942141,3,0.08333333333333333,16.617129873589654,0.12260336343534756,1.963126587495913,0,,,False
12,True,G3bcffb298cff,O=C(NC1CCCC1)c1ccc(N2CCOCC2)cc1,"[0, 18, 14]",274.364,2.1955999999999998,41.57000000000001,1,9.0,0.584825774488043,5.333333333333333,0.918429143360024,1.7586018449351144,3,0.5625,9.59858469358382,0.047635513872642234,1.7639517729684965e-07,0,,,False
12,True,G522d07feebdb,CCN1CCC(C(=O)Nc2ccccc2)CC1,"[6, 2, 3]",232.327,2.357,32.34,1,9.0,0.7462257744880434,4.950333333333334,0.8673308487178588,1.5052094389834139,3,0.5,14.055588676898974,0.2962908520288509,0.03122545191664289,0,,,False
12,True,Gc27cb26209ad,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccncc1,"[0, 6, 14]",283.3310000000001,2.1704999999999997,54.46000000000001,1,9.0,0.5597257744880428,5.333333333333333,0.9376910743869834,1.7682324541790688,3,0.25,15.306147464637416,0.2088119546636905,0.6835043743910681,0,,,False
12,True,G4b7487d77b5b,O=C(NC1CCCC1)c1ccc(-c2ccncc2)cc1,"[0, 18, 13]",266.34399999999994,3.421000000000002,41.99,1,5.0,3.419274474971209,4.913196095847728,0.9245092638165693,1.6935249218581916,3,0.29411764705882354,9.739527724719633,0.32222933340874804,0.9754593324298363,0,,,False
12,True,G7bf9f5509da1,CNS(=O)(=O)c1ccc(-c2ccccc2)cc1,"[0, 15, 12]",247.31900000000002,2.2617000000000003,46.17,1,0.0,2.261699982710426,5.7024833419781205,0.9039416300756861,1.4808636972251712,3,0.07692307692307693,13.271244080812188,0.33501595287277836,0.9328519470791431,0,,,False
12,True,Gf2d106e9c936,COc1cc(C(=O)N2CCOCC2)ccn1,"[2, 17, 5]",222.24399999999991,0.5626,51.66000000000001,0,5.0,0.5608744749712072,6.0,0.7334435836452824,1.97566018103395,2,0.45454545454545453,12.650438485881537,0.05123416097694179,0.9097167056307262,0,,,False
12,True,Gec761f59ad8f,O=C(Nc1ncc(-c2ccncc2)cn1)C1CC1,"[3, 7, 13]",240.266,1.8870999999999998,67.77000000000001,1,5.0,1.885374474971207,5.833333333333333,0.889080086634645,2.070576964453453,3,0.23076923076923078,10.621963415956765,0.37392860861458166,0.00015367097848584341,0,,,False
12,True,Gdf8adc0b6909,CCc1cccc(NC(=O)c2ccncc2)c1,"[1, 6, 3]",226.279,2.896300000000001,41.99,1,5.0,2.894574474971208,5.386046095847729,0.8739126498576675,1.588402217633334,3,0.14285714285714285,13.663261145526164,0.08144080087852494,0.9920715780737236,0,,,False
12,True,G3cf3e703836d,Cc1cccc(C(=O)NCCO)c1,"[1, 4, 2]",179.21899999999997,0.7171200000000002,49.33,2,0.0,0.7171199827104259,5.5,0.7178244028287531,1.5151859038549809,3,0.3,17.245299762065414,0.23661015001480282,0.7513004760054306,0,,,False
12,True,G5927bdc93daa,COc1cccc(NC(=O)C2CC2)c1,"[1, 7, 5]",191.22999999999996,2.0436999999999994,38.33,1,0.0,2.043699982710425,5.7279833419781205,0.7935643081762243,1.4015149052187645,3,0.36363636363636365,16.912033486780683,0.07780636342903373,0.9605138636745723,0,,,False
12,True,G74b931a343d3,O=C(Nc1ncc(C(F)(F)F)cn1)c1ccncc1,"[3, 6, 15]",268.198,2.1426999999999996,67.77000000000001,1,5.0,2.1409744749712067,5.76284609584773,0.9056295088956516,2.1598686822763327,2,0.09090909090909091,11.145604937603121,0.21253877327081416,0.027050281301436958,0,,,False
12,True,G2b385bff917f,O=C(NC1CC1)c1ncc(-c2ccccc2)cn1,"[3, 3, 12]",239.278,2.0358,54.88,1,5.0,2.034074474971207,5.81629609584773,0.8912726092484937,1.975102408240435,3,0.21428571428571427,10.860552844781711,0.22773406264307722,0.9958893017114603,0,,,False
12,True,G87d40d3b055c,O=C(Nc1ccccc1)c1ccnc(F)c1,"[2, 2, 0]",216.215,2.4730000000000008,41.99,1,5.0,2.471274474971208,5.59769609584773,0.7833507890661295,1.6268635255155548,2,0.0,17.655396178196717,0.17938761969165412,1.4378173152187586,0,,,False
12,True,G6d100609d100,CNC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,"[0, 2, 9]",254.28900000000002,2.2984999999999998,58.2,2,0.0,2.2984999827104255,5.350750008644788,0.8825669960380353,1.352097661473234,3,0.06666666666666667,12.272850359458642,0.35362686798875265,0.8948220893142964,0,,,False
12,True,G5a9fa1b04659,CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,"[0, 15, 15]",239.21799999999996,1.6135,46.17,1,0.0,1.6134999827104255,5.833333333333333,0.8518561698209736,1.8023627046027322,2,0.25,15.055989309579136,0.18796402665290507,1.874395853862668,0,,,False
12,True,G1a0770303e68,O=C(Nc1ccc(Cl)cc1)c1ccncc1,"[0, 6, 1]",232.67000000000002,2.987300000000001,41.99,1,5.0,2.9855744749712083,5.3405460958477295,0.8650313700391321,1.4647762345456563,2,0.0,15.659119498182315,0.16852463825358519,0.9183323214785752,0,,,False
12,True,G7d4d31d42582,CCOc1cccc(C(=O)N2CCOCC2)c1,"[1, 17, 6]",235.28299999999993,1.5576999999999999,38.77,0,0.0,1.5576999827104254,5.9385,0.7976877081236475,1.6574012757181062,3,0.46153846153846156,15.489860937010409,0.19624763379578086,0.9687091691728082,0,,,False
12,True,G9e48c99f199b,CCNC(=O)c1ccc(OCC)cc1,"[0, 1, 6]",193.24599999999995,1.8349999999999997,38.33,1,0.0,1.8349999827104253,5.749833333333333,0.7918926477093975,1.3879989288874057,4,0.36363636363636365,11.489129254372443,0.13018083470663314,9.636104280931365e-07,0,,,False
12,True,Ge8c3a23f4ba7,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccncc1,"[0, 6, 15]",266.222,3.3527000000000013,41.99,1,5.0,3.3509744749712085,4.981496095847729,0.9052064149035117,1.6933186097073918,2,0.07692307692307693,12.553792995883121,0.06128912891923313,4.9223246468998484e-20,0,,,False
12,True,G9443184392f3,NC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,"[0, 2, 8]",240.262,2.0378,72.19,2,0.0,2.0377999827104256,5.481100008644788,0.8612074968491681,1.3155747020100161,3,0.0,14.284726999481414,0.6762186556700136,0.9723932304536159,0,,,False
12,True,G4a19fd7d314d,O=C(Nc1ccc(CO)cc1)c1ccncc1,"[0, 6, 7]",228.251,1.8261999999999996,62.22,2,5.0,1.8244744749712067,5.5,0.841966754467146,1.593078826738516,3,0.07692307692307693,14.877758090230571,0.38641336395372544,0.958728179019576,0,,,False
12,True,Gba0fb6262f87,N#Cc1coc(C(=O)Nc2ccccc2)c1,"[5, 2, 4]",212.20800000000003,2.4035800000000007,66.03,1,0.0,2.4035799827104265,5.63154334197812,0.8306554217416807,2.1761765689938173,2,0.0,17.986637752431122,0.04498933968818862,0.9932647046369051,0,,,False
12,True,G702c102ce253,COc1ccc(NC(=O)c2ccncc2)cc1,"[0, 6, 5]",228.251,2.3424999999999994,51.22,1,5.0,2.3407744749712065,5.6629460958477305,0.8767840859051041,1.453447429564262,3,0.07692307692307693,9.862912177122187,0.7751784030543535,0.5256524973189334,0,,,False
12,True,G7e22bd2e4dd7,CNS(=O)(=O)c1ccc(OC)cc1,"[0, 15, 5]",201.24699999999999,0.6032999999999997,55.400000000000006,1,0.0,0.6032999827104254,5.833333333333333,0.7788890007549032,1.516529420338495,3,0.25,12.201973332363135,0.124059191919373,0.8139803113434287,0,,,False
