time_day,small_mean_mg_l,small_min_mg_l,small_max_mg_l,mab_mg_l,receptor_occupancy
38.75,2.517379715824437,0.9818017745091416,4.720440499596652,176.5107007202245,0.9724534147013908
39.0,2.321672427880271,0.8105939885437174,4.513379746709647,173.59323545239164,0.9720034189014238
39.25,2.9217386173519,1.394287958073818,5.120391301722056,170.72399164396194,0.971546287144839
39.5,2.729624423360269,1.187124856907369,4.935761853756214,167.9021722643169,0.9710819133471819
39.75,2.517423768880188,0.9818017745091956,4.721147810061111,165.1269934565954,0.9706101900797086
40.0,2.3217143049431903,0.8105939885437619,4.51405601631841,162.39768431995066,0.9701310085601699
40.25,2.92177842846916,1.3942879580738545,5.121037892726599,159.71348669540592,0.9696442586438221
40.5,2.7296622728606206,1.187124856907399,4.936380068624569,157.07365495525045,0.9691498288146798
40.75,2.517459755680257,0.9818017745092205,4.721738894101517,154.47745579591523,0.9686476061770226
41.0,2.3217485228368147,0.8105939885437825,4.514621160187811,151.92416803427344,0.9681374764471719
41.25,2.9218109664007477,1.3942879580738716,5.121578234829055,149.4130824073066,0.9676193239455506
41.5,2.7296932151834357,1.1871248569074133,4.936896697404415,146.94350137508297,0.9670930315890434
41.75,2.5174891824005012,0.9818017745092322,4.722232850235885,144.5147389269917,0.9665584808836706
42.0,2.3217765098443017,0.810593988543792,4.515093438682929,142.12612039118002,0.9660155519175931
42.25,2.921837585686946,1.3942879580738794,5.122029787024547,369.41308740875184,0.9866457659517083
42.5,2.7297185350475828,1.1871248569074198,4.937328432889646,363.30722613461745,0.9864243771362431
42.75,2.517513267644472,0.9818017745092376,4.7226456386822,357.30228587051135,0.986199369435425
43.0,2.3217994219568627,0.8105939885437965,4.515488111595489,351.396598538859,0.9859706854091795
43.25,2.9218593830179964,1.3942879580738832,5.122407139417277,345.58852363298286,0.9857382667630208
43.5,2.729739272972937,1.1871248569074226,4.937689224886682,339.87644776139615,0.9855020543372702
43.75,2.5175329987217263,0.98180177450924,4.722990597049059,334.25878419962726,0.9852619880962084
44.0,2.321818196072836,0.8105939885437985,4.515817931203025,328.7339724494537,0.9850180071171589
44.25,2.921877247528213,1.394287958073885,5.122722484641416,323.30047780541975,0.9847700495795092
44.5,2.7297562728336113,1.1871248569074244,4.9379907309467095,317.9567909285198,0.9845180527536681
44.75,2.517549176614644,0.9818017745092411,4.723278871287176,312.70142742692747,0.9842619529899657
45.0,2.321833592523543,0.8105939885437995,4.516093554307764,307.5329274436553,0.9840016857074958
45.25,2.9218919010178777,1.3942879580738856,5.122986011817352,302.4498552510297,0.9837371853829057
45.5,2.7297702199049065,1.187124856907425,4.938242693032842,297.450798851868,0.9834683855391341
45.75,2.517562451971984,0.9818017745092417,4.723519775826234,292.5343695872481,0.9831952187341039
46.0,2.3218462291279818,0.8105939885438,4.51632388656858,287.6992017507613,0.9829176165493694
46.25,2.9219039301769665,1.394287958073886,5.123206235772369,282.94395220914004,0.9826355095787239
46.5,2.729781671357781,1.187124856907425,4.938453252292719,278.2673000291572,0.9823488274167709
46.75,2.5175733539699476,0.9818017745092419,4.723721094533441,273.66794611069145,0.9820574986474623
47.0,2.3218566085108336,0.8105939885438002,4.516516370251773,269.14461282585773,0.9817614508326081
47.25,2.9219138124452932,1.3942879580738863,5.123390272163269,264.6960436641027,0.9814606105003627
47.5,2.7297910807414483,1.1871248569074255,4.938629212107152,260.3210028831654,0.9811549031336891
47.75,2.5175823134929853,0.9818017745092421,4.723889332218086,256.01827516580823,0.9808442531588111
48.0,2.3218651400529153,0.8105939885438003,4.516677224698145,251.7866652822203,0.9805285839336527
48.25,2.921921936799998,1.3942879580738863,5.123544067390376,247.62499775800217,0.980207817736273
48.5,2.72979881767147,1.1871248569074255,4.938776257914179,243.53211654763714,0.9798818757533028
48.75,2.5175896817824603,0.9818017745092422,4.724029924808447,239.5068847133603,0.9795506780683841
49.0,2.321872157557024,0.8105939885438003,4.516811647276144,235.548184109335,0.9792141436506235
49.25,2.921928620491978,1.3942879580738863,5.123672590731682,231.65491507104971,0.9788721903430618
49.5,2.7298051836871946,1.1871248569074255,4.938899140911263,227.82599610984857,0.9785247348511676
49.75,2.517595745462699,0.9818017745092422,4.72414741499209,224.06036361251094,0.9781716927313613
50.0,2.321877933487511,0.8105939885438004,4.516923981314052,220.3569715457964,0.9778129783795754
50.25,2.9219341225414173,1.3942879580738863,5.123779994905214,216.7147911658732,0.9774485050198599
50.5,2.7298104250432926,1.1871248569074255,4.939001831571255,213.13281073254953,0.977078184693038
50.75,2.517600738666349,0.9818017745092422,4.724245598994655,209.61003522822816,0.9767019282454209
51.0,2.3218826904652117,0.8105939885438004,4.517017856437264,206.145486081506,0.9763196453175896
51.25,2.9219386546360266,1.3942879580738863,5.123869750247511,202.7382008953427,0.9759312443332511
51.5,2.729814743043207,1.1871248569074255,4.939087647932343,199.38723317972182,0.975536632488178
51.75,2.517604852833181,0.9818017745092422,4.724327649239709,196.09165208873088,0.9751357157392403
52.0,2.321886610560058,0.8105939885438004,4.517096305845142,192.85054216198697,0.9747283987935381
52.25,2.9219423899443915,1.3942879580738863,5.123944756843679,189.66300307033652,0.974314585097645
52.5,2.7298183023986526,1.1871248569074255,4.939159362807202,186.52814936575768,0.9738941768269708
52.75,2.5176082446397783,0.9818017745092422,4.724396216852944,183.44511023539758,0.9734670748752556
53.0,2.321889842813691,0.8105939885438004,4.517161864316712,180.41302925967332,0.9730331788442039
53.25,2.921945470252983,1.3942879580738863,5.124007438232049,177.43106417437292,0.9725923870332694
53.5,2.7298212380013616,1.1871248569074255,4.939219293375346,174.49838663668723,0.9721445964296035
53.75,2.5176110424252274,0.9818017745092422,4.724453517322692,171.6141819951095,0.971689702698176
54.0,2.3218925093372715,0.8105939885438004,4.517216650111926,168.77764906313803,0.9712276001720833
54.25,2.921948011753285,1.3942879580738863,5.124059819711125,165.98799989671912,0.9707581818430526
54.5,2.7298236604157804,1.1871248569074255,4.939269376053522,163.2444595753688,0.9702813393521578
54.75,2.517613351404774,0.9818017745092422,4.724501402084586,160.54626598691223,0.9697969629807579
55.0,2.32189471026065,0.8105939885438004,4.517262433414761,157.8926696157807,0.9693049416416735
55.25,2.9219501097402576,1.3942879580738863,5.124103593779022,155.28293333480818,0.9688051628706114
55.5,2.729825660339856,1.1871248569074258,4.93931122906328,152.71633220046908,0.9682975128178568
55.75,2.5176152579052777,0.9818017745092421,4.724541418343297,150.19215325150046,0.9677818762402431
56.0,2.3218965277541703,0.8105939885438003,4.517300693529635,147.7096953108523,0.9672581364934157
56.25,2.921951842431532,1.3942879580738863,5.124140174819764,374.90437395252394,0.9868387932784769
56.5,2.7298273122321164,1.1871248569074255,4.93934620471733,368.70774969517197,0.9866205611093738
56.75,2.5176168328100696,0.9818017745092422,4.724574859064266,362.6135466280079,0.9863987602038519
57.0,2.321898029300693,0.8105939885438004,4.517332666679225,356.62007187765977,0.9861733338693336
57.25,2.921953274075509,1.3942879580738863,5.124170744803457,350.7256605514917,0.9859442245683138
57.5,2.7298286772642295,1.1871248569074255,4.939375433114123,344.9286752751227,0.9857113739076431
57.75,2.5176181343639707,0.9818017745092422,4.724602804750719,339.2275057375895,0.9854747226277392
58.0,2.3218992703606216,0.8105939885438004,4.517359385948052,333.6205682440282,0.9852342105917301
58.25,2.921954457483535,1.3942879580738863,5.124196291476926,328.1063052757486,0.9849897767745316
58.5,2.7298298057271317,1.1871248569074255,4.939399858652468,322.68318505758,0.9847413592518597
58.75,2.517619210459783,0.9818017745092422,4.724626158355806,317.34970113236824,0.984488895189182
59.0,2.3219002965448543,0.8105939885438004,4.517381714662483,312.10437194250596,0.9842323208306111
59.25,2.921955436095085,1.3942879580738863,5.124217640278804,306.9457404183792,0.9839715714877401
59.5,2.72983073899391,1.1871248569074255,4.939420270546,301.87237357361624,0.9837065815284264
59.75,2.51762010050406,0.9818017745092422,4.724645674457922,296.88286210702677,0.9834372843655254
60.0,2.3219011453883454,0.8105939885438004,4.51740037428567,291.9758200111204,0.9831636124455763
