time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
2.8666666666666667,0.22414538843464143,49.810086318809205,0.7518495795715614,0.5358884927071914,1.435386967797495,0.2074986452124101,1.1958946096593353,1.1207269421732071,1.3533292432288107,5.68882382915364,0.16612543273922933,2.009541754916493,0.10374932260620505,72.93761224312286,6.56392494816402,0.6250486675084285,9.431117617084633,0.8333982233445713
2.9,0.2234155253805029,49.647894529000645,0.7446438188973578,0.5341259679032607,1.4298314362739173,0.20682229430223273,1.1983908699147232,1.1170776269025144,1.340358874015244,5.5023220048181445,0.16557905005001083,2.001764010783484,0.10341114715111636,73.08985915609897,6.5992171978586915,0.6306431335011706,9.449767799518181,0.8408575113348942
2.9028091721389933,0.22335500569860933,49.634445710802076,0.7440471515064245,0.5339798235511427,1.4293708950382886,0.20676621191863487,1.198596755847362,1.1167750284930467,1.3392848727115643,5.486886721562697,0.16553374530085424,2.001119253053604,0.10338310595931743,73.10241613913061,6.602176027409264,0.6311137792328442,9.451311327843726,0.8414850389771256
2.933333333333333,0.2227071070331762,49.49046822959472,0.7376677212237819,0.5324152910896812,1.4244417442055832,0.20616581825847485,1.2007899138434837,1.1135355351658809,1.3278018982028075,5.321934438300615,0.16504874023780117,1.9942184418878164,0.10308290912923743,73.23617684531408,6.634175013838009,0.636219622451342,9.467806556169934,0.8482928299351227
2.966666666666667,0.22201943582372025,49.33765240527117,0.7309137748299285,0.5307547761061309,1.4192125766657233,0.20552857059179502,1.2030949308125811,1.1100971791186012,1.3156447946938712,5.14746067881388,0.16453398059290056,1.9868976073320124,0.10276428529589751,73.37675983025933,6.668809050758428,0.6417786617139869,9.485253932118608,0.8557048822853158
2.993696348806895,0.22147657742194693,49.2170172048771,0.725595163762314,0.5294439853104216,1.4150866028802251,0.2050255191287489,1.204897136810285,1.1073828871097346,1.3060712947721653,5.010189993163171,0.16412763544623069,1.9811212440323152,0.10251275956437444,73.48667637405929,6.696662838526912,0.6462739733396552,9.49898100068368,0.8616986311195404
3.0,0.22135183649721749,49.18929699938167,0.7243747124033145,0.5291427906790984,1.4141387788897612,0.20490992549101106,1.2053090060544067,1.1067591824860874,1.3038744823259663,4.978706846730626,0.16403426511052052,1.9797942904456656,0.10245496274550553,73.51179627925826,6.703129614781632,0.6473207614863196,9.502129315326933,0.8630943486484262
3.033333333333333,0.22070365544838585,49.04525676630797,0.7180435032522484,0.5275777548236982,1.4092153527278495,0.2043092772076562,1.2074351240286905,1.1035182772419292,1.2924783058540472,4.815485418224511,0.16354910399534642,1.9729014938189893,0.1021546386038281,73.64146821450983,6.737146674914445,0.6528464153570595,9.518451458177545,0.870461887142746
3.0666666666666664,0.22007426008847186,48.90539113077153,0.711913345937624,0.5260581393200825,1.4044374531382173,0.20372603946948775,1.2094761715991131,1.1003713004423592,1.2814440226877233,4.6576150220876995,0.16307802318922557,1.9662124343935041,0.10186301973474388,73.7659517058299,6.770869873715212,0.6583561008259231,9.534238497791225,0.8778081344345642
3.0874292099110883,0.2196914480352196,48.82032178560436,0.7081937164194206,0.5251339074267573,1.4015328844438386,0.20337130274040038,1.2107057328290836,1.098457240176098,1.2747486895549571,4.561908081453285,0.16279151130229474,1.962146038221374,0.10168565137020019,73.8409426452458,6.791730864284651,0.6617800872341986,9.543809191854667,0.882373449645598
3.1,0.21946303820550686,48.76956404566819,0.7059776609010184,0.5245824641729835,1.3998003844678082,0.20315964488781396,1.2114349412055658,1.0973151910275343,1.2707597896218332,4.50492023725735,0.1626205638936249,1.9597205382549314,0.10157982244390698,73.88541706412747,6.804308537973599,0.6638502798230214,9.54950797627426,0.8851337064306951
3.1333333333333333,0.21886939728889698,48.63764384197711,0.7002300827688396,0.5231492969843002,1.3952995963173134,0.20260954433173672,1.2133141341687028,1.0943469864444848,1.2604141489839114,4.357231382413964,0.16217628206513307,1.9534194348442386,0.10130477216586836,74.0000290429492,6.837471689821479,0.6693293992506518,9.564276861758598,0.8924391990008691
3.1666666666666665,0.2182927639824167,48.509503107203706,0.6946644541033802,0.5217572516352773,1.390930680231027,0.20207520642136736,1.2151163633745388,1.0914638199120834,1.2503960173860844,4.214384344955369,0.16174474800693597,1.9473029523234378,0.10103760321068368,74.10994700221312,6.870368055762033,0.6747938914233089,9.578561565504456,0.899725188564412
3.18409685404839,0.21799782461720782,48.44396102604619,0.6918246002323566,0.5210452659286621,1.3886972217036415,0.2018019015018747,1.2160289640621584,1.089989123086039,1.2452842804182418,4.141563335897121,0.16152403243788524,1.944176110385098,0.10090095075093734,74.16560651815105,6.887466361615846,0.6776456215450174,9.58584366641028,0.9035274953933566
3.2,0.21773258346902,48.38501854867111,0.6892748184596267,0.5204049868033825,1.3866893657715214,0.201556116957833,1.2168441562503236,1.0886629173451,1.240694673227328,4.076220391921263,0.16132554590904857,1.9413651120801296,0.1007780584789165,74.21532508970724,6.903006076664466,0.6802441745561582,9.592377960807866,0.9069922327415443
3.2333333333333334,0.21718831889417356,48.264070865371906,0.6840554139013962,0.5190912045717526,1.3825715167813872,0.2010517783889637,1.2184999575415023,1.0859415944708677,1.2312997450225132,3.9425859937051633,0.1609182734172433,1.935600123493942,0.10052588919448185,74.31631241045623,6.935393917086511,0.6856806532210724,9.605741400629476,0.9142408709614299
3.2666666666666666,0.21665945080434637,48.146544623188085,0.6790006667174031,0.5178146490748252,1.3785731276726154,0.2005617092890096,1.220086132000578,1.0832972540217318,1.2222012000913256,3.8133326535390832,0.1605225412131958,1.9300023787416614,0.1002808546445048,74.41305319071526,6.967539474296204,0.6911037187884578,9.618666734646084,0.9214716250512772
3.283791169499502,0.21639357490893207,48.0874610908738,0.676466125650963,0.517172915087801,1.3765641957473855,0.20031533961467618,1.2208746807700963,1.0819678745446604,1.2176390261717334,3.7485871768278356,0.16032360367721832,1.9271898740463396,0.10015766980733809,74.46114678016818,6.983962066857125,0.6938846462798646,9.625141282317209,0.9251795283731529
3.3,0.21614547660061031,48.03232813346896,0.6741051853322134,0.5165741051801015,1.3746903197541451,0.20008544385234647,1.2216049669904128,1.0807273830030515,1.2133893335979842,3.688316742562169,0.16013797260583146,1.924566447655803,0.10004272192617324,74.50568693674528,6.999450387002189,0.6965137498552464,9.631168325743776,0.9286849998069953
3.3333333333333335,0.21564591000725175,47.921313334944834,0.6693637544070289,0.5153683972058486,1.3709193376063944,0.19962253140108124,1.22305867500447,1.0782295500362586,1.204854757932652,3.567399340290658,0.15976420313381307,1.919287072648952,0.09981126570054062,74.59434858852264,7.03113404380164,0.7019111126594308,9.643260065970928,0.9358814835459078
3.3666666666666667,0.21516028055525274,47.81339567894506,0.6647713291252464,0.5141963876744412,1.3672565455100805,0.19917253590642595,1.2244493961064447,1.0758014027762637,1.1965883924254435,3.450446080312515,0.15940088017907678,1.9141591637141124,0.09958626795321297,74.67916866853206,7.062597591354573,0.7072961614815153,9.654955391968741,0.9430615486420206
3.386606921574205,0.21487624657409815,47.75027701646626,0.6620933069778705,0.5135109342735052,1.3651156912302393,0.1989093445949387,1.225252086482493,1.0743812328704907,1.191767952560167,3.3823247300118164,0.15918838962478662,1.911161967722335,0.09945467229746935,74.72812475456725,7.081316979246205,0.7105117947981817,9.661767526998812,0.9473490597309091
