time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
0.0,1.481256630979597,329.1681402176882,3.903765516438391,3.5374605860734256,9.287053786111098,1.371091807802603,9.333689914961525,7.406283154897984,7.026777929589104,100.0006144250105,1.096612781682762,13.001875300555538,0.6855459039013015,569.2617479135034,0.0,0.0,0.0,0.0
0.008333333333333333,1.490036905291841,331.1193122870758,4.287990331058415,3.54031371473959,9.286755959019326,1.3772237872574553,9.332873597271536,7.450184526459204,7.718382595905147,99.17073858996488,1.097497251569273,13.001458342627055,0.6886118936287277,569.211960697591,0.04835877896604191,0.009277148924519639,0.08298758350456358,0.01236953189935952
0.016666666666666666,1.5097087133701,335.49082519335553,4.617930361848893,3.5590110633860537,9.289923407455166,1.3942781061544318,9.332344895280714,7.548543566850499,8.312274651328009,98.3477496516204,1.1032934296496766,13.005892770437232,0.6971390530772159,569.1797151631708,0.1009149333794083,0.018647712288235262,0.1652864773390112,0.024863616384313687
0.025,1.5340633103741017,340.9029578609115,4.904760559763968,3.595268168227198,9.298608396841153,1.4163495647517574,9.332285007819069,7.670316551870508,8.828569007575142,97.53159045763564,1.1145331321504313,13.018051755577615,0.7081747823758787,569.176062626885,0.15709863334292107,0.028158064990031324,0.24690239673748746,0.0375440866533751
0.03333333333333333,1.5599853995790631,346.66342212868074,5.156142606210756,3.643985626523147,9.313491699459536,1.4402218699129559,9.332767954537845,7.799926997895315,9.281056691179362,96.722204329963,1.1296355442221755,13.038888379243351,0.7201109349564779,569.2055175472632,0.21644930203130228,0.03782667288188701,0.32784100950475126,0.05043556384251601
0.041666666666666664,1.5858418703970196,352.40930453267106,5.377644221803381,3.6996760739905996,9.334559602325761,1.4642188022980027,9.333812296679296,7.929209351985097,9.679759599246086,95.91953506090486,1.1468995829370858,13.068383443256065,0.7321094011490014,569.2692119744703,0.2785833633898916,0.047657695391852654,0.40810793641056464,0.06354359385580355
0.05,1.6107646820604935,357.9477071245542,5.573505364247436,3.758113438412577,9.36144789732874,1.4874496738623084,9.335407433721151,8.053823410302467,10.032309655645385,95.12352690922002,1.1650151659078989,13.106027056260235,0.7437248369311542,569.366499382653,0.34317451744887195,0.05764772319272422,0.4877087515790499,0.0768636309236323
0.058333333333333334,1.634306115836396,363.17913685253245,5.747074430828104,3.8164345880092463,9.393622124162349,1.5094512249143064,9.337527426274493,8.17153057918198,10.344733975490588,94.3341245962412,1.1830947222828663,13.151070973827288,0.7547256124571532,569.4957977284813,0.409940878382376,0.06778935991923035,0.5666489828769338,0.09038581322564047
0.06666666666666667,1.6562593788754008,368.0576397500891,5.901073406943789,3.872850592239349,9.43047685405082,1.530003742966176,9.340138685659456,8.281296894377004,10.62193213249882,93.55127330204749,1.200583683594198,13.202667595671146,0.765001871483088,569.6550584383702,0.47863614731457926,0.0780732314879146,0.6449341122963034,0.10409764198388616
0.075,1.6765586256480423,372.56858347734277,6.037767303440094,3.9263296252824262,9.471391852867844,1.549029678005007,9.343204407839718,8.38279312824021,10.86798114619217,92.77491866165069,1.2171621838375521,13.259948594014983,0.7745148390025035,569.8420368341444,0.5490432949716471,0.0884891507506438,0.7225695763359825,0.11798553433419175
0.08333333333333333,1.6952203705828723,376.715637907305,6.159076545820872,3.976344130627701,9.515763840709534,1.5665346699428118,9.346687164686799,8.476101852914361,11.08633778247757,92.00500676123347,1.2326666804945874,13.322069376993348,0.7832673349714059,570.0544501742479,0.6209698797267772,0.09902679970363844,0.7995607663777029,0.1320357329381846
0.09166666666666666,1.7123080434548628,380.51289854552505,6.266653854241468,4.02269001290471,9.563023863580073,1.5825720258203808,9.350550404607764,8.561540217274313,11.279976937634641,91.24148413436876,1.24703390400046,13.388233409012102,0.7912860129101904,570.2900691770276,0.6942444634477499,0.10967612440073406,0.8759130290641729,0.14623483253431213
0.1,1.7279102102980635,383.9800467329031,6.361938219574347,4.06536382734034,9.61264600589633,1.597220933866673,9.354759290507612,8.639551051490317,11.451488795233825,90.48429775835174,1.2602627864755054,13.45770440825486,0.7986104669333365,570.5467691280593,0.76871379298485,0.12042755469110734,0.9516316666658763,0.16057007292147651
0.10833333333333334,1.7421271405037713,387.1393645563936,6.44619386778531,4.104481645806624,9.664150846758966,1.61057302475588,9.359281129889695,8.710635702518855,11.60314896201356,89.73339505050004,1.2723893102000534,13.529811185462552,0.80528651237794,570.8225561119725,0.8442405206949698,0.13127211594913377,1.0267219374510468,0.17502948793217843
0.11666666666666667,1.7550625944144582,390.01390986987957,6.520539126356309,4.140226516321851,9.717105759850698,1.6227241391686142,9.364085554039862,8.77531297207229,11.736970427441356,88.98872386444904,1.2834702200597738,13.603948063790977,0.8113620695843071,571.1155779408912,0.9207013204518878,0.14220147434362918,1.101189056056146,0.1896019657915056
0.125,1.7668189035266526,392.62642300592285,6.585968360849166,4.17281499972612,9.77112338366444,1.6337693750290387,9.369144545678793,8.834094517633263,11.8547430495285,88.25023248658546,1.2935726499150972,13.679572737130215,0.8168846875145194,571.4241258409496,0.997985304021071,0.15320794202029706,1.1750381938425047,0.2042772560270628
0.13333333333333333,1.777494130597366,394.99869568830354,6.643369088464714,4.202476219832578,9.825859086018996,1.643800206278112,9.374432377522236,8.88747065298683,11.958064359236484,87.51786963269873,1.302767628148099,13.756202720426593,0.821900103139056,571.7466307050812,1.0759926694119977,0.16428445878048778,1.2482744792311766,0.2190459450406505
0.14166666666666666,1.787180560869864,397.15123574885877,6.6935358778362115,4.229439082097936,9.881007835901432,1.6529029271099542,9.379925495409829,8.93590280434932,12.048364580105181,86.79158444370364,1.31112611545036,13.833410970262005,0.8264514635549771,572.0816559650455,1.154633509383459,0.1754245591555107,1.3209029981306861,0.23389941220734772
0.15,1.7959639931662883,399.10310959250853,6.737181441973151,4.253924731674502,9.936301031429043,1.6611578970089347,9.385602383568015,8.97981996583144,12.126926595551673,86.07132648299677,1.3187166668190955,13.910821444000659,0.8305789485044673,572.4278893738133,1.2338268024680372,0.18662233495379224,1.3929287942013744,0.24882977993838973
0.15833333333333333,1.8039235600430725,400.8719022317939,6.774946192566292,4.276142386485347,9.991503199172481,1.6686393136264848,9.39144341202114,9.019617800215363,12.194903146619325,85.35704573234682,1.3256041398104574,13.988104478841473,0.8343196568132424,572.7841336991693,1.3134994929005017,0.19787239315783048,1.4643568692663689,0.2638298575437741
0.16666666666666666,1.8111318412405184,402.473742497893,6.807406236159055,4.29628728175691,10.046408876667945,1.6754152819713335,9.397430686602636,9.055659206202591,12.2533312250863,84.64869258855651,1.331849057344642,14.064972427335121,0.8377076409856667,573.1492975758948,1.3935856894071217,0.20916981468251686,1.5351921836454,0.2788930862433559
0.175,1.817655148973929,403.9233664386509,6.835080251648258,4.314539922035986,10.10083968246792,1.6815480582768292,9.403547904010951,9.088275744869645,12.303144452966865,83.94621786037813,1.3375073758311558,14.141175555455087,0.8407740291384146,573.5223866656279,1.4740259538009517,0.22051011460932207,1.6054396564632378,0.2940134861457629
0.18333333333333332,1.8235539251625916,405.2342055916871,6.858435645939301,4.331066182632448,10.154641517545057,1.68709440759599,9.40978020978889,9.117769625812958,12.345184162690742,83.24957276411662,1.3426305166160588,14.21649812456308,0.843547203797995,573.9024949950244,1.554766647143656,0.23188920328579907,1.6751041660893882,0.30918560438106557
0.19166666666666665,1.8288831450079586,406.4184766684353,6.877893679547634,4.346017790939066,10.20768212908781,1.6921059730828802,9.416114074064001,9.144415725039792,12.380208623185743,82.55870892182473,1.3472655151911104,14.290754980722934,0.8460529865414401,574.2887973771635,1.6357593768365397,0.2433033523163394,1.7441905503185764,0.3244044697551193
0.2,1.8336927706996151,407.4872823776923,6.8938343223350405,4.359533169410488,10.259848731151761,1.696629695897025,9.422537167297948,9.168463853498075,12.408901780203074,81.87357835657957,1.3514552825172514,14.363788223612465,0.8483148479485125,574.6805418335018,1.7169604638487304,0.2547491605880853,1.8127036068430922,0.3396655474507805
0.20833333333333334,1.8380281752672536,408.4507056149452,6.906600409322334,4.3717383505423815,10.311045921152653,1.7007082094875852,9.429038250917081,9.190140876336267,12.431880736780203,81.19413348910999,1.3552388886681384,14.435464289613712,0.8503541047437926,575.0770429234328,1.7983304824864057,0.2662235243791976,1.8806480935900511,0.3549646991722636
0.21666666666666667,1.8419305362069682,409.31789693488184,6.916501270214032,4.3827479036931125,10.36119382860033,1.704380206975602,9.435607079801414,9.209652681034841,12.449702286385257,80.52032713567407,1.3586518501448648,14.505671360040461,0.852190103487801,575.4776757970883,1.879833855634276,0.27772361071709184,1.948028728933642,0.37029814762278923
0.225,1.8454372229211549,410.09716064914556,6.923816121530962,4.392665906728031,10.410226375014448,1.7076808036951256,9.442234309161602,9.227186114605773,12.46286901875573,79.85211250424238,1.3617264310856898,14.574316925020225,0.8538404018475628,575.8818705157661,1.9614384737935997,0.2892468319467277,2.0148501920768114,0.3856624425956371
0.23333333333333334,1.8485821542901242,410.7960342866943,6.928797096790027,4.401586875949422,10.458089712032262,1.7106418723071584,9.448911410214139,9.242910771450621,12.47183477422205,79.1894431905968,1.364491931544321,14.641325596845165,0.8553209361535792,576.2891069089603,2.0431153532180466,0.30079082270824264,2.0811171234413672,0.40105443027765697
0.24166666666666667,1.8513961185515688,411.4213596781264,6.931671899430477,4.409596617287494,10.50474084689758,1.7132923428923437,9.455630595724994,9.256980592757843,12.477009418974859,78.53227317537876,1.366974951359123,14.70663718565661,0.8566461714461718,576.6989100332675,2.124838335723845,0.31235341961272817,2.1468341249631715,0.4164712261503044
0.25,1.853907063197156,411.97934737714576,6.932646168652948,4.416773010429579,10.550146413290395,1.7156584751154136,9.462384753151762,9.26953531598578,12.478763103575305,77.88055682179616,1.3691996332331695,14.770204978606552,0.8578292375577068,577.110846094726,2.206583820343046,0.3239326429954834,2.212005760321431,0.43191019066064473
0.2583333333333333,1.8561403715634093,412.4756381252021,6.931905704668763,4.423186766689115,10.594281525442426,1.7177641180481542,9.469167381112005,9.280701857817046,12.477430268403774,77.23424887152505,1.3711878976736256,14.831994135619395,0.8588820590240771,577.5245185740212,2.288330510125394,0.33552667958244925,2.276636555348542,0.4473689061099326
0.26666666666666666,1.8581191052939567,412.9153567319904,6.929618404092249,4.428902098452416,10.63712877976844,1.7196309380128523,9.475972533939325,9.290595526469783,12.47331312736605,76.59330444181556,1.372959650520249,14.891980291675816,0.8598154690064261,577.9395648449595,2.370059191642328,0.347133867365308,2.340730998319491,0.4628451564870776
0.275,1.8598642259878109,413.3031613306247,6.925936017191827,4.433977334743185,10.678677353253256,1.7212786269219067,9.482794771070402,9.299321129939054,12.466684830945288,75.95767902238438,1.3745329737703873,14.950148294554557,0.8606393134609533,578.3556530875838,2.4517525344420825,0.3587526817973974,2.4042935402626084,0.4783369090631968
0.2833333333333333,1.8613947958412536,413.643287964723,6.920995730692692,4.438465480736045,10.718922195720971,1.7227250909073266,9.489629111250126,9.306973979206267,12.457792315246845,75.32732847232383,1.3759242990281737,15.006491074009359,0.8613625454536633,578.7724794951453,2.533394910152272,0.37038172330624464,2.467328595268665,0.4938422977416597
0.2916666666666667,1.8627281590784202,413.93959090631563,6.914921593607425,4.442414725164147,10.757863306774423,1.72398662091117,9.496470991103092,9.3136407953921,12.446858868493365,74.7022090170365,1.3771485648008854,15.061008629484192,0.861993310455585,579.1897657473776,2.6149722293038717,0.382019705999078,2.529840540797397,0.5093596079987709
0.3,1.8638801059034051,414.19557908964555,6.907825801899544,4.445868899780905,10.795505088980127,1.725078046855548,9.50331622765253,9.319400529517026,12.43408644341918,74.08227724519557,1.3782193589320806,15.113707124572176,0.862539023427774,579.6072567245278,2.696471794120683,0.3936654474467279,2.591833717981489,0.5248872632623041
0.30833333333333335,1.8648650217765501,414.4144492836778,6.899809865090249,4.448867898285429,10.831855766706969,1.7260128780204496,9.510160984110405,9.32432510888275,12.419657757162447,73.46749010537361,1.379149048468483,15.164598073389756,0.8630064390102248,580.0247184208936,2.7778821646345833,0.4053178593614312,2.653312431963686,0.5404238124819085
0.31666666666666665,1.865696015808096,414.59911462402135,6.890965609169646,4.451448037037792,10.86692688305969,1.726803423790624,9.51700174051572,9.32848007904048,12.403738096505363,72.85780490464677,1.3799488914817153,15.213697636283566,0.863401711895312,580.4419361540538,2.859193043600485,0.4169759395967209,2.7142809520363698,0.5559679194622948
0.325,1.8663850497666357,414.75223328147456,6.881376179672166,4.453642417634186,10.900732817629214,1.7274609149785523,9.523835263893924,9.331925248833178,12.3864771234099,72.25317930326113,1.3806291494665976,15.261025944680899,0.8637304574892761,580.8587127448905,2.9403951609135164,0.42863876402067386,2.7747435121749326,0.5715183520275654
0.3333333333333333,1.8669430426940885,414.8762317097975,6.871116855970481,4.455481221139274,10.933290387451013,1.7279956022119978,9.53065858417752,9.334715213470442,12.368010340746865,71.65357131277734,1.3811991785531748,15.306606542431417,0.8639978011059989,581.274867048987,3.0214801798863653,0.440305479958653,2.8347043112233115,0.5870739732782042
0.3416666666666667,1.8673799697185136,414.9733266041141,6.860255818541967,4.456991986027448,10.964618479846957,1.7284168488634442,9.537468971313645,9.336899848592568,12.34846047337554,71.05893929297956,1.3816675156685088,15.350465871785739,0.8642084244317221,581.6902325604192,3.102440608723181,0.45197529996141234,2.89416751320309,0.6026337332818833
0.35,1.8677049491461641,415.0455442547032,6.848854824950279,4.4581998532214095,10.994737729377306,1.7287332129575728,9.54426391507265,9.33852474573082,12.327938684910503,70.46924194980498,1.3820419544986369,15.392632821128228,0.8643666064787864,582.1046561802809,3.1832697224773256,0.46364749630981406,2.953137247520549,0.618196661746419
0.35833333333333334,1.8679263230462653,415.09473845472564,6.836969834094596,4.4591277928039,11.023670225898865,1.72895252295728,9.551041106254324,9.339631615231326,12.306545701370274,69.88443833262052,1.382329615769209,15.43313831625841,0.86447626147864,582.5179970704512,3.263961490820301,0.4753213959016968,3.0116176092389955,0.6337618612022626
0.36666666666666664,1.8680517329128616,415.1226073139693,6.824651590379876,4.459796816794593,11.051439252318401,1.7290819489164146,9.557798418858932,9.340258664564308,12.284372862683776,69.30448782962902,1.3825370132063237,15.47201495324576,0.8645409744582073,582.9301255662062,3.3445105102056694,0.48699637540313,3.0696126595381443,0.6493285005375069
0.375,1.8680881820194846,415.13070711544106,6.811946106295777,4.460226154597362,11.078069060895498,1.7291280611212196,9.56453389549571,9.340440910097422,12.2615029913324,68.72935016664577,1.3826701079251822,15.509296685253696,0.8645640305606098,583.3409222862834,3.42491194792455,0.4986718572810377,3.1271264258364706,0.6648958097080505
0.3833333333333333,1.868042094874692,415.12046552770937,6.79889512092463,4.46043342020019,11.103584670197334,1.7290968860019962,9.57124573331055,9.34021047437346,12.238011217664335,68.15898540414459,1.382734360262059,15.545018538276265,0.8645484430009981,583.7502772746104,3.505161488743261,0.510347305978555,3.184162902086588,0.6804630746380738
0.39166666666666666,1.8679193790759177,415.093195350204,6.7855365727799555,4.460434785860081,11.128011680337845,1.7289939642912182,9.577932268953276,9.339596895379588,12.21396583100392,67.59335392814177,1.3827347836166253,15.579216352472983,0.8644969821456091,584.1580890834604,3.585255279401808,0.5220222238309928,3.2407260496868706,0.6960296317746576
0.4,1.8677254504991323,415.0501001109183,6.771904802559882,4.460245053499338,11.151376132715503,1.7288243747303658,9.584591973381569,9.33862725249566,12.189428644607787,67.03241646415613,1.3826759665847947,15.611926585801704,0.8644121873651829,584.5642644565419,3.66518990584693,0.5336961496550378,3.296819796085434,0.7115948662067174
0.4083333333333333,1.8674652998717136,414.9922888603808,6.758031055776236,4.459877841242382,11.173704351224705,1.7285927966515302,9.591223435085054,9.337326499358568,12.164455900397225,66.476134058353,1.3825621307851386,15.643186091714586,0.8642963983257651,584.9687173058375,3.744962333509469,0.5453686541936976,3.3524480366657468,0.7271582055915972
0.4166666666666667,1.8671435304253767,414.92078453897267,6.74394377065731,4.459345689155872,11.195022829382246,1.7283035453808178,9.59782535091624,9.335717652126883,12.139098787183158,65.92446807380024,1.3823971636383203,15.673031961135145,0.8641517726904089,585.3713681523815,3.8245698734358546,0.5570393376281276,3.407614635121022,0.7427191168375038
0.425,1.8667643757379908,414.8365279417757,6.729668722929411,4.458660109898692,11.21535812360256,1.7279605890324448,9.604396522486182,9.333821878689953,12.11340370127294,65.37738020441044,1.3821846340685944,15.701501373043582,0.8639802945162224,585.7721439064322,3.9040101660441042,0.568707828602558,3.4623234220600034,0.7582771048034112
0.43333333333333335,1.8663317461900353,414.74038804223005,6.715229374421253,4.457831718753965,11.234736756186834,1.7275675921752536,9.610935844236367,9.331658730950176,12.087412873958256,64.83483245978569,1.3819278328137292,15.728631458661566,0.8637837960876268,586.1709771399761,3.9832811393967464,0.580373780988253,3.5165781965224783,0.7738317079843379
0.44166666666666665,1.8658492607266302,414.63316905036226,6.700647112944067,4.456870322631083,11.253185139239907,1.7271279456906026,9.617442295409885,9.32924630363315,12.06116480329932,64.29678715838894,1.3816298000156357,15.754459194935869,0.8635639728453013,586.567805597049,4.062380980604243,0.5920368717069784,3.570382726662152,0.7893824956093052
0.45,1.8653202639587212,414.51561421304916,6.6859413866436945,4.455784968323383,11.270729500698053,1.7266447828595999,9.62391493617376,9.326601319793605,12.03469449595865,63.76320693457738,1.3812933401802485,15.779021300977274,0.8633223914297999,586.9625719572376,4.141308120259237,0.6036967996834235,3.623740749043307,0.8049290662445653
0.4583333333333333,1.8647478447299315,414.38840993998474,6.671129849019033,4.4545839948452794,11.287395809493296,1.7261209968272015,9.630352903322164,9.323739223649657,12.00803372823426,63.23405474536132,1.3809210384020365,15.802354133290613,0.8630604984136008,587.3552235736188,4.220061215520237,0.6153532846852149,3.6766559679649133,0.8204710462469537
0.4666666666666667,1.8641348876872865,414.2521972638415,6.656228729848786,4.453275176731155,11.30320977020351,1.7255592890408409,9.636755395598204,9.320674438436432,11.981211713727816,62.709293824325385,1.380515304786658,15.824493678284915,0.8627796445204204,587.7457115775345,4.298639104119454,0.6270060633364691,3.729132060068507,0.8360080844486261
0.475,1.8634840450812806,414.10756557361793,6.641252652601524,4.451865646987864,11.318196697599307,1.72496214280695,9.643121683427134,9.317420225406403,11.954254774682743,62.188887750192215,1.3800783505662377,15.845475376639028,0.862481071403475,588.1339914722209,4.377040828770458,0.6386548917772907,3.781172667481824,0.8515398557030547
0.48333333333333334,1.8627978037857542,413.9550675079454,6.626215106465447,4.450362082670664,11.332381573352954,1.724331886218707,9.649451088975995,9.31398901892877,11.927187191637806,61.67280036672363,1.3796122456279059,15.865334202694136,0.8621659431093535,588.520021916646,4.455265577702024,0.6502995402423819,3.8327814058286824,0.8670660536565097
0.49166666666666664,1.8620784625251343,413.79521389447433,6.611128301386477,4.448770642821995,11.345788929107181,1.7236706708069724,9.655742994199189,9.310392312625671,11.900030942495658,61.16099584490649,1.3791188992748185,15.884104500750052,0.8618353354034862,588.9037652162085,4.533312704201858,0.6619397952636422,3.8839618580103963,0.8825863936848568
0.5,1.8613281698794286,413.6284821954286,6.596003435870332,4.447097073712242,11.358442877935442,1.7229805072249613,9.661996829524362,9.306640849397143,11.872806184566599,60.65343863886602,1.3786000928507949,15.901820029109619,0.8614902536124807,589.2851866326909,4.611181692836585,0.6735754565960139,3.934717578614443,0.8981006087946857
0.5083333333333333,1.8605489288202475,413.45531751561055,6.5808507365739715,4.445346721890329,11.370367069947328,1.722263269523661,9.668212073109494,9.302744644101237,11.845531325833148,60.15009349914293,1.3780574837860018,15.918513897926257,0.8611316347618305,589.664254338948,4.688872155029057,0.6852063370253892,3.9850520925867525,0.9136084493671861
0.5166666666666666,1.8597426033631959,413.2761340807102,6.565679512518815,4.443524553074517,11.381584651566646,1.7215207014137377,9.67438824943421,9.298713016815979,11.818223122533867,59.65092548357428,1.3774926114531003,15.934218512193302,0.8607603507068688,590.0409393329925,4.766383822730611,0.6968322619965753,4.034968894143618,0.9291096826621009
0.525,1.858910951430805,413.0913225401789,6.55049837766301,4.441635242573877,11.392118349658299,1.7207544471027207,9.68052491877895,9.294554757154025,11.79089707979342,59.15589989860094,1.376906925197902,15.948965689521618,0.8603772235513604,590.4152147963282,4.843716519606869,0.7084530667453953,4.084471452640951,0.9446040889938608
0.5333333333333333,1.858055594351634,412.90124318925206,6.535315063821903,4.439683092610423,11.401990270761623,1.7199660227157583,9.686621688486742,9.290277971758169,11.763567114879425,58.664982404504464,1.3763017587092312,15.962786379066271,0.8599830113578791,590.7870567808064,4.920870186610065,0.7200685993980358,4.1335632020506,0.9600914658640483
0.5416666666666666,1.8571780751909124,412.7062389313139,6.520136801912862,4.437672191929848,11.41122213747888,1.71915687100113,9.69267819320793,9.285890375954562,11.736246243443153,58.17813887650254,1.3756783794982528,15.975710992470432,0.859578435500565,591.1564430037517,4.997844831601366,0.7316787155671918,4.182247554850792,0.9755716207562561
0.55,1.8562798223177808,412.5066271817291,6.504970097901073,4.435606317003502,11.419835052543347,1.718328327191499,9.698694108282638,9.281399111588904,11.708946176221932,57.69533553038782,1.3750379582710854,15.987769073560683,0.8591641635957495,591.5233536641581,5.07464055985717,0.7432832820369036,4.230527889462263,0.9910443760492053
0.5583333333333333,1.8553621891603538,412.3027087023009,6.489820990575782,4.433489040677639,11.427849672965802,1.7174816562838453,9.704669136107368,9.276810945801769,11.681677783036408,57.21653882317068,1.3743816026100681,15.998989542152122,0.8587408281419227,591.8877706111884,5.151257539823734,0.7548821730315025,4.278407560183978,1.0065095640420039
0.5666666666666667,1.8544264410311755,412.09476467359457,6.474694975006806,4.431323696728624,11.43528609674866,1.7166180407038616,9.710603011286945,9.272132205155877,11.654450955012251,56.7417155120759,1.3737103459858735,16.009400535448123,0.8583090203519308,592.2496776583909,5.227696013782972,0.7664752716434114,4.325889891293455,1.0219670288578826
0.575,1.853473771373279,411.88306030517316,6.459597109937996,4.429113424390028,11.442163921333343,1.7157385955447786,9.716495495191065,9.267368856866394,11.627274797888393,56.27083262109955,1.3730251615609088,16.01902948986668,0.8578692977723893,592.6090602517031,5.303956283642508,0.7780624683495647,4.37297818039109,1.0374166244660867
