time_min,salt_m,dar_0_signal,dar_1_signal,dar_2_signal,dar_3_signal,dar_4_signal,dar_5_signal,dar_6_signal,dar_7_signal,dar_8_signal,total_signal
19.935,0.6456428571428572,7.651409496890564e-08,1.8576511514241667e-06,1.7213740066865808e-05,7.790342247062976e-05,0.0001986660874346924,0.00033896907217019956,0.0006748922563203028,0.0018626709460347638,1.7728302633608167e-06,0.003174022520007208
19.94,0.6454285714285715,7.64714040095211e-08,1.8564843073993052e-06,1.7200968332879845e-05,7.783152253501877e-05,0.0001984192779862711,0.0003383099792659169,0.0006716241793680235,0.0018973268136177183,1.7774698654512837e-06,0.0032044231666826886
19.945,0.6452142857142857,7.642874878234516e-08,1.8553185629330922e-06,1.7188210816839414e-05,7.77597221923992e-05,0.00019817292902478385,0.00033765281557526425,0.0006683805870343551,0.0019326096713841595,1.7821278596823894e-06,0.003235477811199199
19.95,0.645,7.63861292474973e-08,1.8541539166437822e-06,1.7175467497634735e-05,7.768802125873382e-05,0.00019792703940329007,0.0003369975735415608,0.0006651612258767622,0.0019685261048629768,1.7868043442481265e-06,0.0032671927768310976
19.955000000000002,0.6447857142857143,7.634354536515265e-08,1.8529903671517965e-06,1.716273835419519e-05,7.761641955041069e-05,0.00019768160797842393,0.0003363442456452613,0.0006619658458729381,0.0020050825764110487,1.7914994180045983e-06,0.003299574267142799
19.96,0.6445714285714286,7.630099709554191e-08,1.8518279130797284e-06,1.715002336548929e-05,7.754491688424217e-05,0.0001974366336103824,0.0003356928244037379,0.0006587942003625795,0.002042285417106339,1.796213180475429e-06,0.003332628357823421
19.965,0.6443571428571429,7.62584843989511e-08,1.8506665530523285e-06,1.7137322510524534e-05,7.747351307746353e-05,0.00019719211516291068,0.0003350433023710594,0.0006556460459902722,0.002080140818512507,1.8009457318572515e-06,0.003366360988394046
19.97,0.6441428571428572,7.621600723572182e-08,1.8495062856965091e-06,1.712463576834737e-05,7.740220794773179e-05,0.00019694805150328898,0.0003343956721377756,0.0006525211426496821,0.0021186548243194068,1.8056971730252053e-06,0.00340077795379219
19.975,0.6439285714285714,7.617356556625074e-08,1.848347109641335e-06,1.7111963118043064e-05,7.733100131312456e-05,0.0001967044415023195,0.0003337499263307019,0.0006494192534288329,0.002157833321865158,1.8104676055385287e-06,0.003435884895838926
19.98,0.6437142857142857,7.613115935098989e-08,1.8471890235180248e-06,1.709930453873568e-05,7.725989299213914e-05,0.00019646128403431407,0.0003331060576127067,0.0006463401445566112,0.0021976820335449813,1.815257131646163e-06,0.0034716872945940035
19.985,0.6435000000000001,7.608878855044624e-08,1.8460320259599403e-06,1.7086660009587902e-05,7.718888280369096e-05,0.0001962185779770793,0.0003324640586824967,0.0006432835853502615,0.002238206508113088,1.8200658542924576e-06,0.0035081904596050073
19.990000000000002,0.6432857142857142,7.604645312518182e-08,1.8448761156025843e-06,1.707402950980102e-05,7.71179705671126e-05,0.000195976322211905,0.0003318239222744073,0.0006402493481640862,0.002279412111883243,1.8248938771228984e-06,0.0035453995210564058
19.995,0.6430714285714285,7.600415303581361e-08,1.843721291083605e-06,1.706141301861482e-05,7.704715610215277e-05,0.00019573451562355124,0.0003311856411581943,0.0006372372083391184,0.00232130401983473,1.82974130448989e-06,0.003583319420824971
20.0,0.6428571428571429,7.596188824301326e-08,1.8425675510427759e-06,1.7048810515307492e-05,7.69764392289749e-05,0.00019549315710023406,0.0003305492081388239,0.0006342469441538604,0.0023638872066307193,1.8346082414586208e-06,0.003621954903448664
20.005,0.6426428571428573,7.591965870750734e-08,1.8414148941220063e-06,1.7036221979195568e-05,7.690581976815621e-05,0.00019525224553361377,0.0003299146160562672,0.0006312783367759949,0.002407166437555623,1.8394947938129644e-06,0.0036613105070154935
20.01,0.6424285714285713,7.587746439007674e-08,1.8402633189653284e-06,1.702364738963378e-05,7.683529754068636e-05,0.00019501177981878207,0.0003292818577852949,0.0006283311702151266,0.002451146259379241,1.844401068061444e-06,0.0037013905539801818
20.015,0.6422142857142857,7.583530525155731e-08,1.8391128242189013e-06,1.7011086726015065e-05,7.676487236796657e-05,0.00019477175885424864,0.0003286509262352746,0.0006254052312764166,0.0024958309911550817,1.8493271714432418e-06,0.003742199141915917
20.02,0.6420000000000001,7.579318125283894e-08,1.8379634085309989e-06,1.6998539967770416e-05,7.669454407180839e-05,0.00019453218154192922,0.00032802181434996654,0.0006225003095151774,0.002541224714961313,1.8542732119343043e-06,0.003783740134209683
20.025000000000002,0.6417857142857142,7.575109235486619e-08,1.836815070552008e-06,1.6986007094368786e-05,7.662431247443217e-05,0.00019429304678713214,0.0003273945151073238,0.0006196161971923937,0.002587331266592089,1.859239298253472e-06,0.0038260171507089004
20.03,0.6415714285714286,7.570903851863762e-08,1.8356678089344306e-06,1.697348808531707e-05,7.655417739846682e-05,0.0001940543534985466,0.0003267690215192936,0.0006167526892310874,0.0026341542262081183,1.864225539868669e-06,0.003869033558328152
20.035,0.641357142857143,7.566701970520622e-08,1.8345216223328707e-06,1.696098292015997e-05,7.648413866694775e-05,0.0001938161005882294,0.00032614532663161717,0.0006139095831735835,0.002681696908955644,1.8692320470031882e-06,0.003912792461625222
20.04,0.6411428571428572,7.562503587567882e-08,1.833376509404036e-06,1.6948491578479885e-05,7.641419610331622e-05,0.0001935782869715927,0.0003255234235236346,0.0006110866791395848,0.0027299623555624296,1.8742589306420051e-06,0.00395729669335496
20.045,0.6409285714285714,7.558308699121641e-08,1.8322324688067329e-06,1.693601403989691e-05,7.634434953141823e-05,0.0001933409115673915,0.0003249033053080875,0.000608283779785116,0.002778953322920731,1.8793063025381657e-06,0.004002548805010977
20.05,0.6407142857142858,7.554117301303378e-08,1.831089499201863e-06,1.6923550284068706e-05,7.627459877550339e-05,0.00019310397329771198,0.000324284965130928,0.000605500690262222,0.002828672274666581,1.8843742752192266e-06,0.00404855105736445
20.055,0.6405000000000001,7.549929390239965e-08,1.8299475992524188e-06,1.6911100290690393e-05,7.620494366022359e-05,0.00019286747108795805,0.0003236683961711227,0.0006027372181794991,0.0028791213717659692,1.8894629619937906e-06,0.004095305411010612
20.06,0.6402857142857143,7.545744962063638e-08,1.8288067676234754e-06,1.6898664039494523e-05,7.613538401063216e-05,0.0001926314038668398,0.0003230535916404622,0.0005999931735633309,0.0029303024631174937,1.8945724769580725e-06,0.004142813516932456
20.065,0.6400714285714286,7.541564012911996e-08,1.8276670029821961e-06,1.688624151025092e-05,7.60659196521826e-05,0.00019239577056636057,0.00032244054478337104,0.0005972683688199531,0.0029822170761825747,1.8997029350025463e-06,0.004191076707092806
20.07,0.6398571428571429,7.537386538927998e-08,1.8265283039978208e-06,1.6873832682766698e-05,7.599655041072764e-05,0.0001921605701218062,0.00032182924887672005,0.0005945626186981688,0.003034866407653599,1.9048544518186453e-06,0.004240095985064995
20.075,0.6396428571428572,7.533212536259938e-08,1.8253906693416635e-06,1.6861437536886106e-05,7.592727611251792e-05,0.00019192580147173142,0.00032121969722963625,0.0005918757402528439,0.0030882513141715674,1.9100271439055593e-06,0.004289872016713794
20.080000000000002,0.6394285714285715,7.52904200106146e-08,1.8242540976871081e-06,1.6849056052490446e-05,7.585809658420108e-05,0.0001916914635579484,0.00032061188318331733,0.0005892075528090346,0.0031423723031038368,1.9152211285770724e-06,0.0043404051209371035
20.085,0.6392142857142857,7.524874929491532e-08,1.8231185877096117e-06,1.6836688209498036e-05,7.578901165282069e-05,0.00019145755532551487,0.0003200058001108485,0.0005865578779268668,0.0031972295233936984,1.920436523968461e-06,0.00439169526048022
20.09,0.639,7.520711317714439e-08,1.8219841380866889e-06,1.68243339878641e-05,7.572002114581496e-05,0.00019122407572272197,0.00031940144141701527,0.0005839265393670288,0.003252822756493879,1.9256734490434987e-06,0.004443742032834632
20.095,0.6387857142857144,7.51655116189977e-08,1.8208507474979154e-06,1.6811993367580666e-05,7.56511248910159e-05,0.00019099102370108239,0.00031879880053812366,0.0005813133630569352,0.00330915140739504,1.930932023601502e-06,0.004496544661232496
20.1,0.6385714285714286,7.512394458222426e-08,1.8197184146249219e-06,1.679966632867653e-05,7.558232271664796e-05,0.00019075839821531827,0.0003181978709418163,0.0005787181770575082,0.003366214495761986,1.936212368284453e-06,0.004550101985749446
20.105,0.6383571428571428,7.508241202862595e-08,1.8185871381513955e-06,1.678735285121716e-05,7.551361445132734e-05,0.00019052619822335025,0.0003175986461268956,0.0005761408115306153,0.003424010647189322,1.9415146045841817e-06,0.004604412454527492
20.11,0.6381428571428572,7.504091392005753e-08,1.817456916763064e-06,1.6775052915304586e-05,7.544499992406063e-05,0.00019029442268628428,0.0003170011196231412,0.0005735810987070816,0.0034825380845895705,1.946838854849663e-06,0.0046594741151309745
20.115000000000002,0.6379285714285714,7.499945021842638e-08,1.8163277491477031e-06,1.6762766501077348e-05,7.537647896424368e-05,0.0001900630705684013,0.0003164052849911344,0.0005710388728553148,0.003541794619725512,1.952185242294338e-06,0.004715284606047344
20.12,0.6377142857142857,7.495802088569274e-08,1.8151996339951318e-06,1.675049358871042e-05,7.530805140166086e-05,0.00018983214083714503,0.0003158111358220811,0.0005685139702504874,0.003601777644899764,1.9575538910035256e-06,0.004771841148345733
20.125,0.6375000000000001,7.491662588386934e-08,1.8140725699971997e-06,1.6738234158415115e-05,7.523971706648374e-05,0.00018960163246310995,0.00031521866573763654,0.0005660062291443097,0.0036624841248147255,1.9629449259419334e-06,0.004829140537506504
20.13,0.6372857142857145,7.487526517502134e-08,1.8129465558477932e-06,1.6725988190439003e-05,7.517147578927005e-05,0.00018937154442003054,0.0003146278683897302,0.000563515489735363,0.0037239105886149593,1.9683584729612077e-06,0.004887179135433776
20.135,0.6370714285714285,7.483393872126626e-08,1.811821590242825e-06,1.671375566506584e-05,7.510332740096267e-05,0.00018914187568476907,0.0003140387374603932,0.0005610415941399284,0.0037860531221256283,1.973794658807588e-06,0.004945952862664519
20.14,0.6368571428571429,7.479264648477412e-08,1.8106976718802373e-06,1.670153656261549e-05,7.503527173288873e-05,0.00018891262523730476,0.00031345126666158904,0.0005585843863634272,0.0038489073602994625,1.979253611129611e-06,0.005005457190786783
20.145,0.6366428571428573,7.47513884277671e-08,1.8095747994599878e-06,1.6689330863443843e-05,7.496730861675824e-05,0.00018868379206072214,0.0003128654497350375,0.0005561437122722787,0.003912468479886017,1.984735458485937e-06,0.005065687135080632
20.150000000000002,0.6364285714285713,7.471016451251935e-08,1.8084529716840542e-06,1.667713854794272e-05,7.48994378846633e-05,0.00018845537514119927,0.0003122812804520494,0.0005537194195663657,0.003976731192335445,1.9902403303532157e-06,0.005126637247394215
20.155,0.6362142857142857,7.466897470135735e-08,1.8073321872564325e-06,1.6664959596539835e-05,7.483165936907707e-05,0.00018822737346799696,0.00031169875261335766,0.0005513113577519162,0.004041689736950293,1.9957683571340357e-06,0.005188301609268273
20.16,0.6360000000000001,7.462781895665934e-08,1.806212444883122e-06,1.6652793989698668e-05,7.476397290285252e-05,0.0001879997860334475,0.00031111786004894766,0.0005489193781149354,0.0041073378742987636,2.001319670164988e-06,0.0052506738253226505
20.165,0.6357857142857144,7.458669724085546e-08,1.8050937432721326e-06,1.6640641707918408e-05,7.46963783192215e-05,0.00018777261183294293,0.0003105385966178931,0.0005465433336950515,0.00417366887990168,2.0068944017247817e-06,0.005313747016916946
20.17,0.6355714285714286,7.454560951642778e-08,1.8039760811334735e-06,1.662850273173387e-05,7.462887545179383e-05,0.00018754584986492456,0.00030996095620819,0.0005441830792598878,0.004240675538206846,2.012492685042452e-06,0.005377513816099068
20.175,0.635357142857143,7.450455574590998e-08,1.8028594571791571e-06,1.6616377041715457e-05,7.456146413455607e-05,0.00018731949913087154,0.0003093849327365938,0.0005418384712798436,0.004308350136863177,2.0181146543056398e-06,0.005441966359853987
20.18,0.6351428571428572,7.446353589188733e-08,1.8017438701231875e-06,1.660426461846901e-05,7.449414420187076e-05,0.00018709355863528977,0.0003088105201484546,0.0005395093679033507,0.004376684461308231,2.0237604446689986e-06,0.00550709628466635
20.185,0.6349285714285715,7.442254991699674e-08,1.8006293186815627e-06,1.6592165442635784e-05,7.442691548847505e-05,0.00018686802738570037,0.00030823771241755653,0.0005371956289325253,0.004445669789680874,2.029430192262635e-06,0.005572894721408627
20.19,0.6347142857142858,7.438159778392647e-08,1.7995158015722653e-06,1.658007949489234e-05,7.435977782947997e-05,0.00018664290439262973,0.0003076665035459566,0.0005348971157993225,0.004515296888072493,2.035124034200673e-06,0.005639352290568332
20.195,0.6345000000000001,7.434067945541625e-08,1.7984033175152655e-06,1.65680067559505e-05,7.429273106036925e-05,0.0001864181886695984,0.00030709688756382585,0.0005326136915420157,0.004585556006128591,2.040842108589881e-06,0.00570645909782591
20.2,0.6342857142857143,7.42997948942571e-08,1.7972918652325122e-06,1.655594720655723e-05,7.422577501699847e-05,0.00018619387923310914,0.0003065288585292894,0.0005303452207821699,0.004656436873013833,2.046584554538418e-06,0.005774204729996624
20.205000000000002,0.6340714285714286,7.425894406329107e-08,1.7961814434479311e-06,1.6543900827494604e-05,7.415890953559378e-05,0.000185969975102637,0.00030596241052826883,0.0005280915697019373,0.004727928693751696,2.052351512164656e-06,0.005842578251347303
20.21,0.6338571428571429,7.42181269254115e-08,1.795072050887421e-06,1.6531867599579695e-05,7.409213445275125e-05,0.000185746475300619,0.00030539753767432754,0.000525852606021819,0.00480002014595103,2.0581431226060675e-06,0.005911568200300545
20.215,0.6336428571428572,7.41773434435627e-08,1.7939636862788505e-06,1.651984750366452e-05,7.40254496054356e-05,0.00018552337885244157,0.000304834234108513,0.0005236281989787799,0.004872699376931579,2.063959528028261e-06,0.005981162586538164
20.22,0.6334285714285715,7.413659358073994e-08,1.7928563483520524e-06,1.650784052063594e-05,7.39588548309793e-05,0.0001853006847864324,0.00030427249399920283,0.0005214182193046951,0.00494595400125891,2.0698008716340676e-06,0.006051348888514423
20.225,0.6332142857142857,7.409587729998931e-08,1.7917500358388231e-06,1.6495846631415603e-05,7.389234996708145e-05,0.00018507839213384707,0.000303712311541952,0.0005192225392052631,0.005019771098700611,2.075667297672743e-06,0.006122114051390982
20.23,0.633,7.405519456440774e-08,1.7906447474729187e-06,1.6483865816959873e-05,7.382593485180704e-05,0.0001848564999288608,0.0003031536809593405,0.0005170410323391862,0.0050941372126139285,2.0815589514492336e-06,0.00619344448540357
20.235,0.6327857142857143,7.401454533714285e-08,1.7895404819900479e-06,1.647189805825975e-05,7.375960932358587e-05,0.00018463500720855634,0.00030259659650081996,0.0005148735737977718,0.005169038348776105,2.0874759793336058e-06,0.006265326064671759
20.240000000000002,0.6325714285714286,7.397392958139278e-08,1.7884372381278682e-06,1.645994333634074e-05,7.369337322121125e-05,0.00018441391301291386,0.0003020410524425654,0.0005127200400848142,0.005244459974666562,2.0934185287705103e-06,0.006337744126460887
20.245,0.6323571428571428,7.393334726040631e-08,1.787335014625993e-06,1.64480016322629e-05,7.362722638383954e-05,0.00018419321638480136,0.00030148704308732507,0.0005105803090969077,0.005320387019211066,2.0993867482887565e-06,0.0064106834709063785
20.25,0.6321428571428571,7.389279833748262e-08,1.7862338102259702e-06,1.6436072927120655e-05,7.356116865098876e-05,0.0001839729163699626,0.00030093456276427056,0.0005084542601039882,0.0053968038729977595,2.1053807875110333e-06,0.006484128361210165
20.255,0.6319285714285714,7.385228277597125e-08,1.7851336236712954e-06,1.6424157202042742e-05,7.349519986253782e-05,0.000183753012017008,0.00030038360582885154,0.0005063417737302878,0.005473694388972888,2.1114007971636807e-06,0.006558062524317228
20.26,0.6317142857142857,7.381180053927196e-08,1.7840344537073948e-06,1.6412254438192173e-05,7.342931985872538e-05,0.0001835335023774037,0.00029983416666264664,0.0005042427319355469,0.005551041883625642,2.1174469290865877e-06,0.00663246915208149
20.265,0.6315,7.377135159083484e-08,1.782936299081633e-06,1.640036461676615e-05,7.336352848014923e-05,0.00018331438650546174,0.0002992862396732207,0.0005021570179966006,0.005628829138669423,2.123519336243181e-06,0.006707330902928537
20.27,0.6312857142857142,7.373093589416002e-08,1.7818391585433024e-06,1.638848771899597e-05,7.32978255677648e-05,0.00018309566345832916,0.00029873981929397767,0.0005000845164891941,0.005707038403228019,2.1296181727305564e-06,0.006782629904023449
20.275000000000002,0.6310714285714285,7.369055341279756e-08,1.7807430308436196e-06,1.6376623726146934e-05,7.323221096288454e-05,0.00018287733229597827,0.0002981948999840176,0.0004980251132701838,0.005785651396532644,2.135743593789671e-06,0.006858347753949901
20.28,0.6308571428571428,7.365020411034771e-08,1.779647914735727e-06,1.6364772619518362e-05,7.316668450717704e-05,0.00018265939208119664,0.00029765147622799466,0.0004959786954599624,0.00586464931113693,2.1418957558156632e-06,0.006934465525907441
20.285,0.6306428571428571,7.360988795046036e-08,1.7785538089746833e-06,1.6352934380443395e-05,7.310124604266579e-05,0.00018244184187957605,0.00029710954253597414,0.0004939451514252308,0.0059440128166563235,2.1480748163683055e-06,0.007010963771433508
20.29,0.6304285714285713,7.356960489683529e-08,1.7774607123174643e-06,1.6341108990289014e-05,7.303589541172836e-05,0.0001822246807595037,0.00029656909344329195,0.0004919243707619922,0.006023722064036329,2.154280934182525e-06,0.0070878225246545305
20.295,0.6302142857142856,7.352935491322192e-08,1.776368623522956e-06,1.632929643045592e-05,7.297063245709546e-05,0.0001820079077921507,0.00029603012351041443,0.0004899162442788984,0.006103756690355314,2.1605142691790817e-06,0.007165021307071944
20.3,0.6299999999999999,7.348913796341936e-08,1.7752775413519544e-06,1.6317496682378507e-05,7.290545702184999e-05,0.00018179152205146398,0.0002954926273228005,0.0004879206639808034,0.006184095824165537,2.1667749824753086e-06,0.007242539132886624
20.305,0.6297857142857142,7.344895401127624e-08,1.7741874645671603e-06,1.630570972752473e-05,7.284036894942606e-05,0.00018157552261415438,0.0002949565994907607,0.00048593752305260517,0.006264718091376933,2.173063236396031e-06,0.007320354514866378
20.31,0.6295714285714286,7.340880302069063e-08,1.7730983919331732e-06,1.6293935547396064e-05,7.277536808360809e-05,0.00018135990855968766,0.0002944220346493228,0.0004839667158433807,0.006345601621685655,2.1793791944845553e-06,0.0073984454707584895
20.315,0.6293571428571427,7.336868495560998e-08,1.7720103222164952e-06,1.6282174123527436e-05,7.271045426852973e-05,0.0001811446789702746,0.0002938889274580929,0.00048200813785073443,0.006426724055550585,2.1857230215137916e-06,0.00747678953025043
20.32,0.629142857142857,7.332859978003104e-08,1.7709232541855175e-06,1.6270425437487145e-05,7.264562734867322e-05,0.00018092983293086155,0.00029335727260112223,0.00048006168570542137,0.006508062551719022,2.192094883497483e-06,0.007555363742480051
20.325,0.6289285714285714,7.328854745799982e-08,1.7698371866105246e-06,1.6258689470876787e-05,7.258088716886809e-05,0.0001807153695291195,0.0002928270647867706,0.00047812725715620536,0.006589593795303477,2.1984949477015993e-06,0.007634144684097088
20.330000000000002,0.6287142857142856,7.324852795361132e-08,1.7687521182636897e-06,1.624696620533117e-05,7.251623357429046e-05,0.00018050128785543544,0.0002922982987475727,0.0004762047510549847,0.0066712940064089146,2.204923382655804e-06,0.007713108467875401
20.335,0.6284999999999998,7.32085412310098e-08,1.767668047919067e-06,1.623525562251828e-05,7.245166641046219e-05,0.00018028758700290262,0.000291770969240107,0.0004742940673421245,0.0067531389493107425,2.211380358165056e-06,0.007792230751876172
20.34,0.6282857142857142,7.316858725438832e-08,1.7665849743525928e-06,1.622355770413917e-05,7.238718552324958e-05,0.00018007426606730944,0.00029124507104486116,0.0004723951070320536,0.006835103942183037,2.2178660453213757e-06,0.007871486749161579
20.345,0.6280714285714286,7.312866598798889e-08,1.7655028963420806e-06,1.6211872431927914e-05,7.232279075886292e-05,0.00017986132414713176,0.0002907205989661025,0.0004705077721990489,0.006917163867374219,2.224380616515688e-06,0.00795085123805614
20.35,0.6278571428571427,7.308877739610238e-08,1.7644218126672154e-06,1.6200199787651504e-05,7.22584819638551e-05,0.00017964876034352203,0.00029019754783174645,0.0004686319659633038,0.006999293182228771,2.2309242454498324e-06,0.008030298572954363
20.355,0.6276428571428571,7.304892144306832e-08,1.7633417221095557e-06,1.6188539753109847e-05,7.219425898512121e-05,0.00017943657376030044,0.0002896759124932286,0.00046676759247715906,0.007081465930451074,2.2374971071486652e-06,0.008109802695670696
20.36,0.6274285714285714,7.300909809327503e-08,1.7622626234525224e-06,1.6176892310135587e-05,7.213012166989706e-05,0.0001792247635039449,0.00028915568782537395,0.00046491455691159163,0.007163655754008471,2.2440993779723494e-06,0.008189337147328933
20.365000000000002,0.6272142857142855,7.296930731115914e-08,1.7611845154814023e-06,1.6165257440594137e-05,7.206606986575879e-05,0.00017901332868358166,0.00028863686872627033,0.0004630727654428773,0.007245835905567851,2.250731235628735e-06,0.008268875080785354
20.37,0.6269999999999999,7.292954906120602e-08,1.7601073969833424e-06,1.6153635126383556e-05,7.200210342062156e-05,0.0001788022684109763,0.00028811945011714124,0.0004612421252395243,0.007327979261460865,2.2573928591858676e-06,0.008348389273580743
20.375,0.6267857142857143,7.288982330794941e-08,1.7590312667473435e-06,1.614202534943448e-05,7.193822218273888e-05,0.00017859158180052388,0.0002876034269422189,0.00045942254444932966,0.0074100583351722205,2.264084429084694e-06,0.008427852141415608
20.38,0.6265714285714286,7.28501300159712e-08,1.757956123564262e-06,1.6130428091710067e-05,7.187442600070166e-05,0.00017838126796923984,0.00028708879416861944,0.0004576139321867097,0.007492045291343118,2.2708061271518436e-06,0.00850723575214083
20.385,0.6263571428571427,7.281046914990179e-08,1.7568819662267978e-06,1.6118843335205906e-05,7.181071472343711e-05,0.00017817132603675011,0.0002865755467862168,0.00045581619852017795,0.007573911960283038,2.2775581366125863e-06,0.008586511840256814
20.39,0.6261428571428571,7.27708406744197e-08,1.7558087935295078e-06,1.6107271061949985e-05,7.17470882002083e-05,0.00017796175512528327,0.00028606367980752204,0.00045402925446005134,0.007655629852980956,2.284340642103906e-06,0.00866565182191228
20.395,0.6259285714285714,7.273124455425137e-08,1.754736604268783e-06,1.6095711254002574e-05,7.16835462806128e-05,0.0001777525543596595,0.0002855531882675568,0.0004522530119463229,0.007737170176607658,2.2911538296877716e-06,0.008744626810394323
20.400000000000002,0.6257142857142856,7.26916807541714e-08,1.7536653972428543e-06,1.608416389345618e-05,7.16200888145819e-05,0.0001775437228672824,0.00028504406722373193,0.00045048738383673774,0.007818503850498247,2.297997886864493e-06,0.0088234076320989
20.405,0.6255,7.26521492390024e-08,1.7525951712517919e-06,1.6072628962435487e-05,7.155671565237999e-05,0.00017733525977813017,0.00028453631175572817,0.00044873228389503343,0.007899601522604778,2.3048730025862496e-06,0.00890196484297156
20.41,0.6252857142857142,7.261264997361472e-08,1.7515259250974977e-06,1.6061106443097274e-05,7.149342664460337e-05,0.00017712716422474571,0.00028402991696537206,0.0004469876267793755,0.007980433586408086,2.3117793672708026e-06,0.00898026874540762
20.415,0.6250714285714285,7.257318292292651e-08,1.750457657583702e-06,1.6049596317630334e-05,7.143022164217942e-05,0.00017691943534222724,0.0002835248779765182,0.0004452533280309776,0.008060970198275709,2.3187171728153043e-06,0.009058289405598562
20.42,0.6248571428571428,7.253374805190363e-08,1.7493903675159585e-06,1.6038098568255417e-05,7.136710049636577e-05,0.0001767120722682207,0.00028302118993492857,0.00044352930406285905,0.00814118129525398,2.3256866126103035e-06,0.009135996671312787
20.425,0.624642857142857,7.249434532555962e-08,1.7483240537016497e-06,1.6026613177225187e-05,7.130406305874958e-05,0.00017650507414290978,0.0002825188480081567,0.00044181547214883763,0.008221036613280034,2.332687881553871e-06,0.009213360190096494
20.43,0.6244285714285713,7.245497470895557e-08,1.7472587149499722e-06,1.6015140126824096e-05,7.124110918124634e-05,0.0001762984401090064,0.000282017847385426,0.00044011175041259684,0.008300505705800458,2.339721176065936e-06,0.009290349427881282
20.435,0.6242142857142857,7.241563616719998e-08,1.7461943500719395e-06,1.6003679399368377e-05,7.117823871609923e-05,0.00017609216931174288,0.00028151818327751564,0.0004384180578170208,0.008379557962780457,2.346786694102731e-06,0.009366933687982547
20.44,0.6239999999999999,7.237632966544882e-08,1.745130957880378e-06,1.5992230977205904e-05,7.111545151587807e-05,0.00017588626089886237,0.00028101985091664376,0.0004367343141535966,0.008458162630088873,2.3538846351714347e-06,0.009443082130473778
20.445,0.6237857142857142,7.233705516890527e-08,1.744068537189924e-06,1.5980794842716218e-05,7.105274743347875e-05,0.0001756807140206106,0.00028052284555635167,0.0004350604400320664,0.008536288829242055,2.3610152003449406e-06,0.00951876379191998
20.45,0.6235714285714286,7.229781264281985e-08,1.7430070868170187e-06,1.5969370978310377e-05,7.099012632212206e-05,0.00017547552782972632,0.00028002716247138885,0.0004333963568701392,0.008613905577490557,2.368178592276856e-06,0.00959394760545398
20.455000000000002,0.6233571428571427,7.225860205249025e-08,1.7419466055799073e-06,1.595795936643091e-05,7.092758803535291e-05,0.00017527070148143267,0.00027953279695759874,0.0004317419868834401,0.008690981808230053,2.37537501521661e-06,0.00966860242117716
20.46,0.623142857142857,7.221942336326122e-08,1.7408870922986336e-06,1.5946559989551796e-05,7.086513242703964e-05,0.00017506623413342912,0.00027903974433180726,0.00043009725307556024,0.008767486391718714,2.382604675024747e-06,0.009742697026866786
20.465,0.6229285714285714,7.218027654052446e-08,1.7398285457950354e-06,1.5935172830178326e-05,7.080275935137298e-05,0.00017486212494588187,0.0002785479999317073,0.00042846207922827325,0.008843388156082852,2.3898677791884325e-06,0.009816200168971789
20.47,0.6227142857142858,7.214116154971868e-08,1.7387709648927464e-06,1.592379787084707e-05,7.074046866286511e-05,0.00017465837308141538,0.0002780575591157487,0.0004268363898918833,0.00891865590859033,2.3971645368370776e-06,0.00988908057387637
20.475,0.6224999999999998,7.210207835632946e-08,1.7377143484171884e-06,1.5912435094125804e-05,7.067826021634908e-05,0.00017445497770510432,0.00027756841726302655,0.00042522011037574275,0.008993258457172745,2.404495158758195e-06,0.009961306969412624
20.48,0.6222857142857142,7.206302692588908e-08,1.7366586951955698e-06,1.5901084482613487e-05,7.061613386697786e-05,0.00017425193798446427,0.00027708056977317143,0.00042361316673887665,0.009067164632175283,2.411859857413374e-06,0.010032848106600921
20.485,0.6220714285714286,7.202400722397666e-08,1.7356040040568805e-06,1.5889746018940115e-05,7.055408947022336e-05,0.00017404925308944349,0.0002765940120662375,0.0004220154857807698,0.009140343308314118,2.4192588469545145e-06,0.010103672781597966
20.490000000000002,0.6218571428571427,7.198501921621774e-08,1.7345502738318908e-06,1.587841968576667e-05,7.049212688187571e-05,0.000173846922192414,0.0002761087395825955,0.000420426995032272,0.009212763426818904,2.426692343240197e-06,0.010173749857830115
20.495,0.621642857142857,7.194606286828471e-08,1.7334975033531509e-06,1.586710546578516e-05,7.043024595804244e-05,0.0001736449444681639,0.00027562474778282365,0.0004188476227466545,0.009284394017738956,2.4341605638522254e-06,0.0102430482882905
20.5,0.6214285714285714,7.190713814589617e-08,1.7324456914549788e-06,1.5855803341718393e-05,7.036844655514756e-05,0.00017344331909388785,0.00027514203214759934,0.0004172772978907898,0.009355204222391243,2.441663728112419e-06,0.010311537137978099
20.505,0.6212142857142857,7.186824501481723e-08,1.7313948369734655e-06,1.5844513296320015e-05,7.030672852993069e-05,0.00017324204524917956,0.0002746605881775927,0.0004157159501364363,0.00942516331592645,2.4492020570995526e-06,0.010379185606455
20.51,0.6209999999999999,7.182938344085931e-08,1.7303449387464674e-06,1.5833235312374416e-05,7.024509173944645e-05,0.00017304112211602243,0.00027418041139335884,0.0004141635098516949,0.009494240729990893,2.4567757736665108e-06,0.010445963050499645
20.515,0.6207857142857143,7.179055338988014e-08,1.7292959956136062e-06,1.582196937269668e-05,7.018353604106337e-05,0.00017284054887878246,0.0002737014973352349,0.00041261990809256076,0.009562406075460142,2.4643851024576058e-06,0.010511839006831942
