KD_apical_nM,time_h,plasma_antibody_nmol,surface_receptor_nmol,surface_complex_nmol,endosomal_receptor_nmol,endosomal_complex_nmol,endosomal_free_antibody_nmol,brain_free_antibody_nmol,systemic_cleared_nmol,lysosomal_degraded_nmol,brain_cleared_nmol
0.1,52.5,62.05809578224818,0.003628957333556933,0.0050460254746288674,0.005517718157904322,0.01580729903564418,0.0009983406379614624,0.0064303146604132565,237.84045185726993,0.0695256390771544,0.00364474159772157
0.1,52.75,61.5940498628563,0.003651880097182014,0.005040380547251493,0.0055148197062224085,0.015792919651078385,0.0009976147981802456,0.006448017680820974,238.304145140756,0.06984912623087476,0.0036769374811247077
0.1,53.0,61.13347170234764,0.0036749216906357607,0.005034708293050787,0.005511905341719196,0.015778464676328555,0.0009968849077024737,0.006465596104592216,238.76437110252223,0.0701723195821157,0.003709221567953313
0.1,53.25,60.67633538843494,0.0036980824222878662,0.005029008664224327,0.005508975012124733,0.015763933903097372,0.0009961509522161856,0.006483050350743426,239.2211556568738,0.07049521758635824,0.0037415932362504026
0.1,53.5,60.22261520131851,0.003721362597663314,0.00502328161382073,0.00550602866544044,0.015749327124809812,0.0009954129174657427,0.00650038083548295,239.67452452563063,0.0708178186947671,0.0037740518661393756
0.1,53.75,59.77228561206307,0.00374476251939852,0.005017527095741628,0.005503066249947945,0.015734644136646204,0.0009946707892542382,0.006517587972227201,240.12450323975065,0.07114012135421588,0.0038065968398087674
0.1,54.0,59.325321280974514,0.0037682824871974794,0.005011745064743655,0.005500087714217921,0.01571988473557524,0.000993924553445904,0.006534672171616828,240.57111714095294,0.07146212400731222,0.003839227541497003
0.1,54.25,58.88169710395641,0.0037919227970445047,0.005005935480343384,0.005497093005916605,0.0157050487184298,0.0009931741954565215,0.006551633841708608,241.01439133535644,0.07178382509503049,0.0038719433578075363
0.1,54.5,58.44138813782598,0.0038156837422923936,0.00500009830087608,0.005494082073645461,0.01569013588492036,0.0009924197010354747,0.0065684733877240395,241.4543507681711,0.07210522305276636,0.0039047436771905124
0.1,54.75,58.00436958560428,0.0038395656138213432,0.0049942334824331185,0.005491054867277944,0.015675146038201887,0.00099166105640781,0.006585191212017589,241.89102023840877,0.07242631630965071,0.00393762788983741
0.1,55.0,57.57061686160648,0.00386356869896142,0.004988340984290872,0.005488011336296583,0.015660078982185417,0.0009908982475647316,0.006601787714337182,242.32442433378642,0.07274710329220055,0.003970595388125178
0.1,55.25,57.14010556296469,0.0038876932818647887,0.004982420766728202,0.005484951430474739,0.01564493452266656,0.0009901312605525754,0.006618263291742026,242.75458745920594,0.07306758242288464,0.004003645566416076
0.1,55.5,56.712811468096874,0.0039119396434604305,0.004976472791035938,0.005481875099883145,0.015629712467354777,0.0009893600814742335,0.006634618338619118,243.18153383828508,0.0733877521201537,0.004036777821043057
0.1,55.75,56.28871053517577,0.003936308061408861,0.004970497019526342,0.005478782294896423,0.015614412625902662,0.0009885846964905814,0.006650853246699755,243.60528751488846,0.0737076107984706,0.004069991550295167
0.1,56.0,55.867778900597855,0.003960798810056851,0.0049644934155425825,0.00547567296619962,0.015599034809935235,0.0009878050918219019,0.006666968405076035,244.02587235465865,0.07402715686834058,0.004103286154402924
0.1,56.25,55.449992929062034,0.003985412158881815,0.004958461944539892,0.005472547063985809,0.015583578834326772,0.0009870212536826888,0.006682964200133634,244.4433119949321,0.07434638873889611,0.004136661035915548
0.1,56.5,55.03532911547385,0.004010148375272437,0.004952402572089853,0.005469404539476158,0.01556804451489584,0.0009862331684077285,0.0066988410157249835,244.85762994284454,0.07466530481314695,0.0041701155989532
0.1,56.75,54.62376411382999,0.004035007723593294,0.004946315264521449,0.005466245344449735,0.01555243166916981,0.0009854408224142612,0.006714599233136426,245.26884954644345,0.07498390348951597,0.004203649249423292
0.1,57.0,54.215274770012606,0.0040599904641350675,0.004940199989643314,0.005463069430712019,0.015536740117243888,0.0009846442021590966,0.0067302392310490365,245.67699396189008,0.07530218316356849,0.004237261395266487
0.1,57.25,53.80983810197757,0.004085096853604231,0.004934056716373598,0.00545987675038796,0.015520969681368499,0.0009838432941636375,0.0067457613855847875,246.0820861732731,0.0756201422271375,0.004270951446303296
0.1,57.5,53.407431298304886,0.004110327145075384,0.0049278854147511335,0.005456667255927229,0.01550512018598054,0.0009830380850152016,0.006761166070322921,246.48414899405807,0.0759377790683579,0.004304718814220081
0.1,57.75,53.00803171674913,0.004135681587943592,0.004921686055946594,0.005453440900109472,0.015489191457734629,0.00098222856136834,0.006776453656316327,246.88320506853685,0.07625509207170067,0.004338562912555068
0.1,58.0,52.61161688278986,0.0041611604278767094,0.004915458612273661,0.005450197636049556,0.015473183325534361,0.0009814147099461595,0.006791624512107914,247.27927687327718,0.07657207961800712,0.004372483156684348
0.1,58.25,52.21816455147491,0.004186763905757267,0.0049092030558683065,0.005446937418149442,0.015457095621959273,0.0009805965178592351,0.0068066790035800715,247.67238665527486,0.07688874008828177,0.004406478964303567
0.1,58.5,51.82765257059433,0.004212492259796055,0.004902919361548696,0.005443660200078723,0.015440928180310816,0.0009797739719276351,0.0068216174943280606,248.06255656878915,0.07720507185568709,0.004440549754353729
0.1,58.75,51.440058957623236,0.0042383457242329385,0.00489660750517673,0.005440365935952328,0.015424680836372294,0.0009789470590755999,0.006836440345469649,248.44980859839444,0.07752107329023314,0.004474694947621137
0.1,59.0,51.0553619063872,0.004264324529159642,0.004890267463498448,0.005437054580457137,0.015408353428619062,0.0009781157663735834,0.006851147915640085,248.8341645523142,0.07783674275929364,0.004508913966786948
0.1,59.25,50.6735397726617,0.004290428900678839,0.004883899214427717,0.00543372608866354,0.015391945797964195,0.0009772800809745878,0.00686574056104263,249.21564607682234,0.07815207862687114,0.004543206236311759
0.1,59.5,50.29457107280052,0.0043166590608552415,0.00487750273705575,0.005430380416031848,0.01537545778779145,0.0009764399901158742,0.006880218635464725,249.59427465761462,0.0784670792536358,0.004577571182422223
0.1,59.75,49.918434482364034,0.004343015227666693,0.004871078011660639,0.005427017518418717,0.015358889243988243,0.000975595481120675,0.00689458249029416,249.97007162118047,0.07878174299696426,0.0046120082330976635
0.1,60.0,49.5451088347475,0.004369497614955257,0.004864625019716869,0.005423637352083555,0.01534224001497861,0.0009747465413999046,0.0069088324745352455,250.34305813617445,0.07909606821097843,0.004646516818056696
0.1,60.25,49.174573181131336,0.004396106432403924,0.004858143743546548,0.005420239874622133,0.015325509951161687,0.0009738931585443055,0.006922968934831615,250.71325515346217,0.07941005325080365,0.004681096369234272
0.1,60.5,48.80680666590678,0.0044228418854362316,0.004851634167048792,0.005416825043110175,0.015308698906139093,0.0009730353201444668,0.006936992215469063,251.08068353070215,0.07972369646413041,0.004715746319782968
0.1,60.75,48.441788581463555,0.00444970417519082,0.0048450962753811165,0.005413392814958904,0.015291806736203452,0.0009721730138753563,0.006950902658397794,251.4453639775546,0.08003699619511741,0.004750466104508746
0.1,61.0,48.079498391397095,0.004476693498482783,0.0048385300548253445,0.005409943148293088,0.015274833300133076,0.0009713062275342796,0.006964700603251249,251.8073170324726,0.08034995078612144,0.004785255160054144
0.1,61.25,47.71991571183663,0.004503810047747541,0.004831935492898215,0.0054064760016958825,0.015257778459392655,0.0009704349490170784,0.006978386387360404,252.16656308137505,0.08066255857654583,0.0048201129247465255
0.1,61.5,47.36302031015617,0.0045310540109919535,0.004825312578360422,0.005402991334216491,0.015240642078165426,0.0009695591663199633,0.006991960345769946,252.52312235893538,0.08097481790288513,0.004855038838585368
0.1,61.75,47.00879210368546,0.0045584255717454536,0.00481866130122566,0.0053994891053778344,0.015223424023385345,0.0009686788675413471,0.007005422811254454,252.87701494987076,0.08128672709876943,0.004890032343229533
0.1,62.0,46.657211158420886,0.0045859249090111675,0.004811981652769658,0.0053959692751842135,0.015206124164769255,0.0009677940408836784,0.007018774114334578,253.228260790231,0.081598284495009,0.004925092881984549
0.1,62.25,46.308257741100626,0.004613552197384407,0.00480527362648776,0.0053924318039377615,0.015188742373924365,0.0009669046744951699,0.007032014583380338,253.57687961531903,0.08190948842343672,0.004960219900242914
0.1,62.5,45.961912218810156,0.004641307606692969,0.004798537216342393,0.005388876652601224,0.015171278526097707,0.0009660107567689703,0.007045144544465502,253.92289106009326,0.08222033720989927,0.004995412844630034
0.1,62.75,45.61815508640206,0.004669191302038299,0.004791772417282394,0.005385303782702755,0.015153732499710844,0.000965112276258865,0.007058164321430634,254.26631463174527,0.08253082917634474,0.005030671163235219
0.1,63.0,45.27696700362262,0.004697203443867101,0.004784979225934887,0.005381713156205933,0.015136104175726372,0.0009642092215658532,0.007071074235961995,254.60716967257028,0.08284096264360137,0.005065994305925087
0.1,63.25,44.938328773927935,0.00472534418786006,0.004778157640260691,0.005378104735588711,0.01511839343802483,0.0009633015813996701,0.007083874607575232,254.94547538115225,0.083150735930006,0.005101381724161946
0.1,63.5,44.602221343274024,0.004753613684883226,0.004771307659564774,0.005374478483850798,0.015100600173435494,0.0009623893445803829,0.007096565753631695,255.28125081357393,0.08346014735145434,0.005136832870991747
0.1,63.75,44.26862579890705,0.0047820120809393745,0.004764429284506699,0.005370834364521044,0.015082724271767173,0.0009614725000399863,0.007109147989354738,255.6145148846264,0.083769195221451,0.0051723472010320294
0.1,64.0,43.93752336815344,0.00481053951711939,0.004757522517111075,0.005367172341664819,0.01506476562583901,0.0009605510368239975,0.007121621627846029,255.94528636901893,0.08407787785115976,0.005207924170459878
0.1,64.25,43.608895460335354,0.0048391961294665204,0.004750587361304874,0.005363492379359787,0.015046724131603113,0.0009596249440048224,0.007133986980118844,256.2735838594593,0.0843861935525186,0.005243563237399584
0.1,64.5,43.28272359325103,0.004867982049073817,0.00474362382204446,0.005359794442594655,0.01502859968802136,0.0009586942108312898,0.007146244355085891,256.5994258401802,0.08469414063315077,0.005279263861240379
0.1,64.75,42.958989395824666,0.004896897402027708,0.004736631905373185,0.005356078497228976,0.015010392197104424,0.0009577588267223498,0.007158394059577145,256.9228306842888,0.08500171739668924,0.005315025502660161
0.1,65.0,42.637674654270796,0.004925942309263679,0.0047296116190106265,0.005352344509416546,0.014992101564043443,0.0009568187811717476,0.007170436398374805,257.243816607598,0.08530892214619383,0.005350847624052544
0.1,65.25,42.318761290166,0.004955116886559497,0.004722562972109908,0.00534859244586818,0.014973727697196708,0.0009558740637920054,0.007182371674221451,257.5624016905562,0.08561575318272881,0.005386729689322769
0.1,65.5,42.00223135931016,0.00498442124448644,0.004715485975269024,0.005344822273858225,0.014955270508120604,0.000954924664315874,0.007194200187836372,257.8786038793866,0.08592220880541813,0.005422671163876321
0.1,65.75,41.68806705058764,0.005013855488360524,0.004708380640542148,0.005341033961231058,0.014936729911600562,0.0009539705725977822,0.007205922237931905,258.19244098722515,0.08622828731150067,0.005458671514607534
0.1,66.0,41.3762506848285,0.005043419718193737,0.004701246981450958,0.005337227476407595,0.014918105825682003,0.0009530117786152871,0.007217538121229772,258.50393069525984,0.08653398699638537,0.005494730209888197
0.1,66.25,41.066764748848975,0.005073114028693271,0.004694085012449481,0.0053334027883416655,0.014899398172249875,0.0009520482725487711,0.00722904813243439,258.8130905186867,0.08683930615634969,0.0055308467199075215
0.1,66.5,40.75959184298677,0.0051029385091427145,0.0046868947497326965,0.00532955986659966,0.01488060687625922,0.0009510800446687319,0.007240452564311975,259.11993785917895,0.08714424308473837,0.005567020516148132
0.1,66.75,40.45471466407247,0.005132893243331592,0.00467967621149468,0.005325698681389678,0.014861731865518342,0.0009501070853018898,0.0072517517077263175,259.42449002191705,0.08744879607082486,0.005603251071215972
0.1,67.0,40.15211605900705,0.0051629783095812655,0.004672429417089973,0.005321819203490061,0.014842773071572994,0.0009491293849543397,0.007262945851588191,259.72676416200596,0.08775296340397755,0.0056395378593754
0.1,67.25,39.85177900215559,0.005193193780666868,0.0046651543873783684,0.005317921404286489,0.014823730429402568,0.0009481469342652525,0.007274035282897954,260.02677730708365,0.08805674337210201,0.00567588035632338
0.1,67.5,39.553686594273394,0.005223539723768626,0.004657851144735219,0.005314005255778399,0.01480460387745205,0.0009471597240084695,0.007285020286761795,260.32454635839434,0.08836013426170115,0.005712278039178748
0.1,67.75,39.257822061432115,0.005254016200423166,0.004650519713061748,0.005310070730585392,0.014785393357663986,0.000946167745094098,0.0072959011464079964,260.62008809186284,0.08866313435793519,0.005748730386471469
0.1,68.0,38.9641687539459,0.005284623266474847,0.0046431601177953545,0.005306117801953651,0.01476609881551044,0.0009451709885701044,0.007306678143203188,260.9134191591678,0.08896574194468182,0.005785236878131889
0.1,68.25,38.672710175038944,0.00531536097258945,0.0046357723850751105,0.005302146444039419,0.014746720200030315,0.0009441694457165687,0.007317351556652113,261.20455605907233,0.08926795530706168,0.005821796995791259
0.1,68.5,38.38342994435334,0.005346229363535775,0.004628356542758135,0.005298156631585458,0.014727257463854925,0.0009431631079369336,0.007327921664433525,261.4935151739183,0.0895697727285624,0.0058584102224003174
0.1,68.75,38.096311763628,0.005377228477508286,0.004620912621374295,0.005294148339617743,0.01470771056323397,0.0009421519666560193,0.007338388742434871,261.7803128039497,0.08987119248834274,0.0058950760418705955
0.1,69.0,37.81133947860611,0.005408358347269339,0.004613440652347521,0.005290121544038595,0.014688079458078838,0.0009411360135178338,0.007348753064733631,262.0649651054006,0.09017221286651346,0.005931793939722813
0.1,69.25,37.52849705506098,0.005439618999667491,0.004605940668656592,0.005286076221419758,0.014668364111990451,0.0009401152403158228,0.007359014903626277,262.3474881144709,0.09047283214229905,0.005968563402836468
0.1,69.5,37.24776857778442,0.005471010455589981,0.004598412704843687,0.005282012349009399,0.014648564492291228,0.0009390896389946579,0.007369174529644486,262.62789774833783,0.09077304859410304,0.00600538391943975
0.1,69.75,36.969138249574904,0.005502532729915231,0.004590856797022923,0.005277929904739087,0.014628680570057053,0.0009380592016520247,0.007379232211571367,262.9062098061677,0.09107286049957317,0.006042254979099441
0.1,70.0,36.69259039022596,0.005534185831465337,0.0045832729828889,0.005273828867230799,0.014608712320149259,0.0009370239205404116,0.007389188216457682,263.18243997012723,0.09137226613566664,0.00607917607271083
0.1,70.25,36.41810945685188,0.005565969763786294,0.004575661301302889,0.005269709215916068,0.014588659720729043,0.000935983788075376,0.007399042809662891,263.45660378505664,0.09167126378059405,0.006116146692720862
0.1,70.5,36.14568002649848,0.0055978845244651675,0.004568021792625554,0.005265570930956886,0.014568522753686686,0.0009349387968323601,0.007408796254852323,263.72871667585974,0.09196985171244265,0.006153166332939019
0.1,70.75,35.87528675148993,0.005629930103389627,0.004560354499589331,0.005261413993023289,0.014548301405732048,0.0009338889395352289,0.007418448813962617,263.9987939921594,0.09226802820539907,0.006190234488050175
0.1,71.0,35.60691441855178,0.005662106485033212,0.004552659466116663,0.0052572383836164555,0.014527995666967964,0.0009328342090763162,0.007428000747287916,264.266850949171,0.09256579153510926,0.006227350654261853
0.1,71.25,35.340547927584055,0.005694413647623631,0.004544936737728686,0.005253044084969438,0.014507605531412539,0.0009317745985120755,0.007437452313472561,264.53290264893036,0.09286313997696373,0.006264514329073147
0.1,71.5,35.07617229072143,0.005726851563098042,0.004537186361552347,0.005248831080054528,0.014487130997029377,0.0009307101010648901,0.007446803769527403,264.79696408123357,0.09316007180616928,0.006301725011265427
0.1,71.75,34.81377263139353,0.005759420197058339,0.0045294083863275224,0.005244599352590629,0.014466572065757802,0.0009296407101248829,0.0074560553708461035,265.0590501245763,0.09345658529782043,0.006338982200893026
0.1,72.0,34.55333418341243,0.005792119508728158,0.004521602862413556,0.005240348887050512,0.014445928743542068,0.0009285664192516675,0.0074652073712215,265.3191755470665,0.09375267872697352,0.00637628539927425
100.0,0.0,300.0,0.028124999999999997,0.0,0.0018750000000000017,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.25,297.7495383097908,0.019234540445342754,0.008539212411553369,0.0019378673078002482,0.0002883798354082519,8.574109656417697e-05,1.0886583243595588e-06,2.241544825313895,2.4417956883513663e-06,1.0978709923825975e-09
100.0,0.5,295.5213261194344,0.01584252949017047,0.01124173590816067,0.0023753753935878328,0.0005403592082281505,0.0005647359708890708,1.541573278946877e-05,4.46629821718538,1.33841850198379e-05,3.237535962681083e-08
100.0,0.75,293.3116866895474,0.01442739496158205,0.011912297065440244,0.0031444065783967135,0.0005159013947718496,0.0013793839312259857,6.308613913095837e-05,6.674410981020082,3.144926564383796e-05,2.1163647272719027e-07
100.0,1.0,291.11924076422287,0.013747030185065815,0.011894009026580157,0.003954477886559166,0.0004044829019852069,0.0022360894443881943,0.00015322512291900264,8.86601644191925,5.425265172347372e-05,7.347104085694366e-07
100.0,1.25,288.9434184423746,0.013353234711560821,0.011660214252914216,0.004667320158127493,0.00031923087758757313,0.002994671661430289,0.0002833874189748194,11.04124113021627,8.111248697424033e-05,1.8107113071018643e-06
100.0,1.5,286.78393875861934,0.013081847112230352,0.011375141244007047,0.00527707686568081,0.0002659347782718982,0.003648039038282978,0.0004480402476256995,13.20020856752045,0.0001118925332897353,3.626018720535913e-06
100.0,1.75,284.64062438862067,0.012871866882653533,0.011093727541828455,0.005802388739792383,0.00023201683591574134,0.004214310551055331,0.0006422130832696024,15.343040622135566,0.00014638096711736738,6.3402645141678784e-06
100.0,2.0,282.51333529479996,0.012699564076482251,0.010832690590625258,0.006258245571003698,0.00020949976207890108,0.004708341091448099,0.0008618049445299375,17.469857995526066,0.00018428280662133073,1.0090478638330173e-05
100.0,2.25,280.4019451513745,0.012554715595918482,0.010595608674541268,0.0066556114660013205,0.00019406426372903755,0.005141129095746235,0.0011033731584217093,19.58078039852934,0.0002252799899286387,1.499491377540428e-05
100.0,2.5,278.30633301296007,0.012432117663109258,0.010381722418471734,0.00700291989838166,0.00018324002022745403,0.0055212148970223175,0.0013639749435273682,21.675926617621524,0.0002690612281642632,2.1155910955197614e-05
100.0,2.75,276.22638037140075,0.012328539682514912,0.010189000715241496,0.0073069328590203535,0.00017552674341334666,0.005855497935834458,0.0016410646981396908,23.755414542354668,0.000315334026796401,2.8662125144985464e-05
100.0,3.0,274.1619701171927,0.012241615030809103,0.010015186984222425,0.007573229781678294,0.00016996820348028616,0.006149706371851466,0.001932422899083621,25.819361179076633,0.0003638289484231943,3.759032352227935e-05
100.0,3.25,272.11298617370903,0.01216942474649922,0.009858137526161272,0.0078065069842223195,0.0001659307433072989,0.006408687058644168,0.0022361038338993846,27.867882659814587,0.0004143004353016834,4.800687907077501e-05
100.0,3.5,270.07931336855717,0.01211033147614247,0.009715914591311029,0.008010772844145446,0.00016298108859116747,0.0066365958570348315,0.0025503953399718454,29.90109424945668,0.0004665260743524451,5.996903492278591e-05
100.0,3.75,268.06083738790295,0.012062905337143897,0.009586796931717333,0.008189482223339555,0.00016081550798933216,0.006837029508698812,0.0028737866501775356,31.919110352334044,0.0005203051754029432,7.352598901132341e-05
100.0,4.0,266.0574447593697,0.01202588474828918,0.009469264618117071,0.008345633717313833,0.000159216916470033,0.0070131215751406935,0.0032049420189643406,33.92204451858603,0.0005754570826276001,8.871983294584429e-05
100.0,4.25,264.0690228443344,0.01199815138549016,0.009361977651513219,0.008481843083735695,0.0001580278794510412,0.007167615255278635,0.003542678641065071,35.91000945043923,0.0006318194286303456,0.00010558637040458628
100.0,4.5,262.0954598330797,0.011978711636396496,0.009263754676536843,0.008600400667157544,0.00015713302009922963,0.007302920612543806,0.0038859479012685614,37.88311700844172,0.0006892464343988204,0.00012415583373255238
100.0,4.75,260.13664474057083,0.011966681562875609,0.009173553658464326,0.008703317573348208,0.00015644720550196938,0.0074211608004291045,0.004233819281866855,39.84147821766385,0.0007476073054328314,0.00014445351367864268
100.0,5.0,258.1924674021697,0.011961274140428146,0.009090454860415771,0.008792363616894618,0.00015590738245157803,0.007524210212767399,0.0045854664471655735,41.78520327386744,0.0008067847458310964,0.00016650031420254404
100.0,5.25,256.26281846912093,0.011961788191052859,0.009013645968612208,0.008869099023841476,0.000155466816683568,0.0076137264794485324,0.004940155133283577,43.71440154964202,0.0008666735964050396,0.00019031324258619387
100.0,5.5,254.34758940379592,0.011967598700988109,0.008942409136247402,0.008934901227578005,0.00015509093537659574,0.0076911776080051085,0.005297232579211822,45.6291816005062,0.0009271795964574983,0.00021590584256358744
100.0,5.75,252.44667247473728,0.011978148291131323,0.008876109664886065,0.008990987758200102,0.00015475428597262015,0.007757865245077819,0.005656118253790651,47.52965117097266,0.0009882182620084233,0.00024328857830343886
100.0,6.0,250.5599607515407,0.011992939694373322,0.008814186118797659,0.009038435907829313,0.0001544382791898156,0.007814944724333724,0.006016295712901772,49.415917200575336,0.0010497138740095601,0.00027246917468195175
100.0,6.25,248.6873480996149,0.012011529105344107,0.008756141667688061,0.00907819972972619,0.00015412949743175283,0.007863442447202272,0.006377305428295824,51.28808582985761,0.001111598567484043,0.0003034529193346189
100.0,6.5,246.82872917484906,0.012033520282788422,0.008701536482283327,0.009111124815619657,0.00015381841949870125,0.007904271033819138,0.006738738450812281,53.14626240632131,0.0011738115117304398,0.0003362429314310806
100.0,6.75,244.98399941821046,0.012058559337238251,0.008649981076104537,0.009137961133091795,0.00015349845375552595,0.007938242521009562,0.007100230827472051,54.99055149033491,0.0012362981761704112,0.0003708404000304176
100.0,7.0,243.15305505029693,0.012086330105478766,0.00860113044391107,0.009159374251250985,0.0001531651995492881,0.00796607993262417,0.007461458658103777,56.821056861000955,0.001299009671496905,0.00040724479634689546
100.0,7.25,241.33579306585588,0.012116550035708254,0.008554678893940208,0.009175955182952264,0.0001528158875893836,0.007988427448986502,0.007822133709064975,58.6378815219831,0.001361902158298394,0.00044545406307988015
100.0,7.5,239.53211122828304,0.012148966540302139,0.008510355507117656,0.009188229001284914,0.00015244895148540106,0.008005859331998216,0.008181999533712844,60.44112770729143,0.0014249363184285187,0.00048546478272388713
100.0,7.75,237.7419080641136,0.012183353752690858,0.008467920129652808,0.009196662416111195,0.00015206370173524803,0.008018887791617798,0.008540828027523378,62.23089688702665,0.0014880768814378993,0.000527272327703815
100.0,8.0,235.96508285751244,0.01221950964251036,0.008427159837863902,0.009201670441539599,0.0001516600782762508,0.008027969924719882,0.008898416368767453,64.00728977308286,0.0015512922007284468,0.0005708709942797393
100.0,8.25,234.20153564476976,0.012257253443135569,0.008387885812062148,0.009203622281406499,0.000151238463585893,0.00803351385423133,0.009254584294672717,65.77040632480974,0.0016145538736300465,0.0006162541222445283
100.0,8.5,232.4511672088095,0.0122964233701523,0.008349930586027014,0.009202846502480311,0.00015079954153048467,0.00803588413816565,0.009609171688099289,67.52034575463254,0.0016778364026734033,0.0006634142013997537
100.0,8.75,230.71387907371567,0.012336874590907487,0.008313145616081485,0.009199635601818797,0.00015034419138234173,0.008035406556108874,0.009962036430707488,69.25720653363067,0.0017411168927039431,0.0007123429666157799
100.0,9.0,228.98957349927912,0.012378477408227855,0.008277399123839941,0.009194250058223268,0.00014987340989904715,0.008032372364511093,0.010313052484412836,70.98108639707607,0.0018043747790228654,0.0007630314830640077
100.0,9.25,227.27815347556597,0.012421115635342253,0.008242574182545105,0.009186921928817364,0.00014938825348538747,0.008027042082775207,0.01066210817669674,72.69208234993239,0.001867591583445155,0.0008154702226399683
100.0,9.5,225.57952271751486,0.012464685164467689,0.008208567045506945,0.009177857992837539,0.0001488897973779353,0.008019648811347858,0.011009104690744561,74.39029067230997,0.0019307506986309315,0.000869649131498214
100.0,9.75,223.89358565956346,0.01250909268245404,0.00817528565439942,0.009167242557932,0.00014837910540464795,0.008010401199981554,0.011353954709817966,76.07580692488212,0.0019938371939211717,0.0009255576908558916
100.0,10.0,222.2202474503047,0.012554254521978486,0.008142648315549944,0.009155239952896119,0.0001478572097655593,0.007999486090501532,0.011696581205135687,77.74872595426149,0.00205683764127891,0.0009831849715135432
100.0,10.25,220.5594139471743,0.01260009563623482,0.00811058252880297,0.009141996737625797,0.0001473250975265209,0.007987070865520121,0.012036916354578731,79.40914189833693,0.0021197399596412313,0.0010425196826312887
100.0,10.5,218.91099171117003,0.012646548682464726,0.008079023949615441,0.009127643665693833,0.0001467837024161098,0.007973305539404913,0.012374900576489193,81.057148191571,0.0021825332755531918,0.0011035502154323892
100.0,10.75,217.27488800160808,0.012693553212484323,0.008047915478645277,0.009112297408948844,0.0001462339001116658,0.007958324600774237,0.012710481675300651,82.69283757025538,0.002245207799686808,0.0011662646819619014
100.0,11.0,215.65101077091447,0.012741054946854874,0.008017206449593462,0.009096062097688696,0.0001456765060530784,0.007942248661888869,0.013043614074323142,84.31630207772781,0.0023077547158070503,0.0012306509499730185
100.0,11.25,214.03926865944925,0.012789005120326857,0.007986851902600725,0.009079030701709,0.00014511227555352932,0.007925185941183901,0.013374258123864943,85.9276330695525,0.002370166080523169,0.0012966966744576303
100.0,11.5,212.43957099036842,0.012837359902800417,0.007956811947621495,0.009061286244486542,0.0001445419052816586,0.007907233570573862,0.013702379489033203,87.52692121865891,0.002432434734466718,0.0013643893256210294
100.0,11.75,210.85182776451768,0.012886079874374812,0.007927051191662588,0.009042902898573563,0.0001439660355791494,0.007888478777706107,0.014027948594597694,89.1142565204467,0.0024945542216798064,0.0014337162143003993
100.0,12.0,209.27594965536653,0.012935129564565107,0.007897538240100055,0.009023946942120874,0.00014338525340407482,0.007868999921817806,0.014350940136890752,90.68972829784816,0.0025565187186608073,0.0015046645143749452
100.0,12.25,207.7118480039796,0.012984477040718041,0.007868245253353758,0.009004477610632432,0.00014280009548587973,0.007848867418774422,0.014671332646707067,92.25342520635233,0.0026183229707803573,0.0015772212828768558
100.0,12.5,206.1594348140236,0.013034093537245712,0.00783914754987511,0.008984547861352842,0.0001422110517164466,0.007828144573462342,0.014989108094895062,93.80543523899334,0.0026799622348784176,0.001651373478171049
100.0,12.75,204.61862274680917,0.013083953122517948,0.007810223252770538,0.008964205056239516,0.00014161856866211041,0.007806888325718397,0.015304251537887744,95.34584573130174,0.002741432227648393,0.0017271079763248984
100.0,13.0,203.08932511637232,0.013134032403954141,0.007781452979921538,0.008943491563360762,0.00014102305295367117,0.007785149909495746,0.015616750803486809,96.87474336621622,0.0028027290798573793,0.0018044115856506854
100.0,13.25,201.57145588458377,0.013184310257197716,0.007752819561151433,0.008922445307232367,0.00014042487460859694,0.00776297545754815,0.015926596202001066,98.39221417896648,0.0028638492942485113,0.0018832710600926738
100.0,13.5,200.06492965630054,0.013234767590070912,0.007724307793999197,0.008901100245954592,0.00013982437016540897,0.0077404065279781335,0.016233780273792003,99.89834356191376,0.002924789708730636,0.0019636731109545498
100.0,13.75,198.56966167455965,0.013285387136189743,0.007695904231492397,0.008879486786926072,0.00013922184558190005,0.0077174805649421795,0.016538297567646725,101.39321626934928,0.0029855474640525887,0.0020456044172148654
100.0,14.0,197.08556781580134,0.013336153263693105,0.007667596985698111,0.008857632171847278,0.00013861757895161723,0.007694231326158165,0.016840144434821812,102.87691642226403,0.00304611997376247,0.0021290516351182886
100.0,14.25,195.61256458512736,0.013387051804151149,0.0076393755538090745,0.008835560819141346,0.00013801182308854307,0.007670689264571216,0.017139318844601105,104.34952751308239,0.003106504897298385,0.00221400140677705
100.0,14.5,194.15056911159758,0.013438069900749586,0.007611230665567966,0.00881329462598986,0.00013740480788269871,0.007646881866432966,0.01743582022040761,105.81113241035814,0.0031667001160727705,0.0023004403678244015
100.0,14.75,192.69949914356678,0.01348919587510095,0.007583154150183922,0.008790853232482848,0.00013679674242239104,0.007622833948359522,0.01772964929532434,107.26181336343026,0.003226703712385051,0.0023883551541700417
100.0,15.0,191.25927304402762,0.013540419094307388,0.007555138803999652,0.008768254284771146,0.0001361878171119268,0.007598567953171621,0.0180208079682506,108.70165200707258,0.003286513948428464,0.002477732408723211
100.0,15.25,189.8298097860191,0.013591729867680443,0.00752717828979934,0.008745513637292706,0.00013557820541762269,0.0075741041797563,0.018309299191276555,110.13072936607801,0.003346129249845644,0.002568558786671245
