id,time_s,free_warhead_fraction,GSH_adduct_fraction,analytic_adduct_fraction
W01,273.68401735279383,0.955037424953455,0.04496257504654495,0.04496257507446102
W01,304.2532840126947,0.950142530636122,0.04985746936387797,0.049857469392826106
W01,338.2369994707496,0.9447303409745196,0.0552696590254804,0.05526965905339354
W01,376.01654221159475,0.9387498127892887,0.061250187210711314,0.061250187182341
W01,418.0158889713399,0.9321457144801034,0.06785428551989653,0.06785428534460433
W01,436.3636363636364,0.929275262574354,0.07072473742564604,0.07072473717487335
W01,464.7063727695527,0.9248584875534207,0.07514151244657931,0.0751415120847867
W01,516.6119723918929,0.9168241603788653,0.08317583962113473,0.08317583911219063
W01,574.3151926840293,0.9079743321478939,0.09202566785210617,0.09202566672696015
W01,638.4636016477848,0.8982362520785091,0.10176374792149093,0.10176374623673168
W01,654.5454545454545,0.8958113564927288,0.10418864350727121,0.10418864178758262
W01,709.7770977013483,0.8875330148757753,0.1124669851242247,0.11246698279155476
W01,789.0559886595803,0.8757839094358657,0.12421609056413437,0.1242160873186517
W01,872.7272727272727,0.8635525101842907,0.13644748981570937,0.1364474859012918
W01,877.1899730998674,0.8629049548513119,0.1370950451486881,0.1370950411757562
W01,975.1681249059154,0.8488096634591826,0.15119033654081734,0.1511903319523112
W01,1084.0899930399157,0.8334100808988418,0.16658991910115808,0.16658991383335675
W01,1090.909090909091,0.8324553300314844,0.16754466996851552,0.16754466465542217
W01,1205.1779411090502,0.8166181526052658,0.18338184739473407,0.18338184155036383
W01,1309.090909090909,0.8024779835925332,0.19752201640746672,0.19752201049762402
W01,1339.7908652057563,0.7983474702994037,0.20165252970059627,0.20165252381370422
W01,1489.439443968684,0.7785154534778459,0.22148454652215413,0.22148454112260454
W01,1527.2727272727273,0.7735801453036052,0.22641985469639478,0.22641984945748853
W01,1655.8030920064907,0.757046020103426,0.24295397989657394,0.24295397512618755
W01,1745.4545454545455,0.7457229402546747,0.25427705974532533,0.25427705539380036
W01,1840.7488069423653,0.7338727921819462,0.26612720781805366,0.2661272037206394
W01,1963.6363636363637,0.7188688939937314,0.2811311060062685,0.2811311022883066
W01,2046.3521215881742,0.7089428668483141,0.29105713315168585,0.2910571295958294
W01,2181.818181818182,0.6929818820448581,0.3070181179551419,0.3070181146563465
W01,2274.9203963816753,0.6822211647824551,0.31777883521754496,0.3177788320753961
W01,2400.0,0.6680270809791162,0.33197291902088377,0.33197291614215696
W01,2529.0187134836024,0.6536953322523703,0.34630466774762964,0.3463046651282963
W01,2618.181818181818,0.6439709215283518,0.3560290784716482,0.3560290763642246
W01,2811.4986631282413,0.6233811285517383,0.37661887144826167,0.37661887069921524
W01,2836.3636363636365,0.6207810432641157,0.3792189567358844,0.3792189560737001
W01,3054.5454545454545,0.598426250920691,0.401573749079309,0.4015737506866252
W01,3125.5303452791704,0.591328164196519,0.408671835803481,0.40867183805240914
W01,3272.727272727273,0.5768764712561508,0.42312352874384923,0.42312353224853116
W01,3474.6379457251546,0.5576257875281865,0.4423742124718136,0.44237421789873715
W01,3490.909090909091,0.5561027155813504,0.44389728441864973,0.443897289887859
W01,3709.090909090909,0.5360770384936251,0.463922961506375,0.4639229688126231
W01,3862.7392858650232,0.5224088135801678,0.47759118641983245,0.4775911944145592
W01,3927.2727272727275,0.5167725005893203,0.4832274994106798,0.4832275079027749
W01,4145.454545454546,0.4981631336985467,0.5018368663014535,0.5018368759488367
W01,4294.189790024606,0.4858626844614803,0.5141373155385198,0.5141373261230067
W01,4363.636363636364,0.4802239044575851,0.519776095542415,0.5197761065855555
W01,4581.818181818182,0.46293068015729655,0.5370693198427036,0.537069331967569
W01,4773.831363724072,0.44822753178545316,0.551772468214547,0.5517724815998333
W01,4800.0,0.44626019818784884,0.5537398018121512,0.5537398152323865
W01,5018.181818181818,0.43019003315838245,0.5698099668416178,0.5698099817943514
W01,5236.363636363636,0.4146985664272385,0.5853014335727618,0.5853014495116864
W01,5307.046731426621,0.40980050967835485,0.5901994903216453,0.5901995067585029
W01,5454.545454545455,0.39976495932565326,0.600235040674347,0.6002350577671998
W01,5672.727272727273,0.38536912256316974,0.6146308774368304,0.6146308955017733
W01,5890.909090909091,0.3714916904228956,0.6285083095771046,0.628508328238343
W01,5899.8198435678705,0.37093566907095177,0.6290643309290485,0.6290643496359271
W01,6109.090909090909,0.3581139954113224,0.6418860045886777,0.6418860241327267
W01,6327.272727272727,0.34521804112786214,0.6547819588721381,0.6547819790863405
W01,6545.454545454546,0.33278647970275993,0.6672135202972402,0.6672135409545885
W01,6558.803030777212,0.3320406087375296,0.6679593912624706,0.6679594119805536
W01,6763.636363636364,0.32080258864402506,0.6791974113559751,0.6791974328834891
W01,6981.818181818182,0.30925024624030023,0.6907497537596999,0.690749775805932
W01,7200.0,0.29811391226883477,0.7018860877311653,0.7018861101278289
W01,7291.3916589218425,0.2935691585998068,0.7064308414001933,0.7064308641344592
W01,7418.181818181818,0.2873786064961976,0.7126213935038025,0.7126214166333281
W01,7636.363636363637,0.2770298867451088,0.7229701132548912,0.7229701366372174
W01,7854.545454545455,0.26705383225469875,0.7329461677453013,0.7329461914116234
W01,8072.727272727273,0.2574370231570289,0.7425629768429712,0.7425630009131413
W01,8105.807122781532,0.25600950765355734,0.7439904923464427,0.7439905164630096
W01,8290.909090909092,0.248166522308521,0.751833477691479,0.7518335018355853
W01,8509.09090909091,0.23922985940619532,0.7607701405938048,0.7607701650126475
W01,8727.272727272728,0.23061501240994686,0.7693849875900532,0.7693850121938722
W01,8945.454545454546,0.22231039237332495,0.777689607626675,0.7776896322165163
W01,9011.189109741403,0.21986747066510293,0.7801325293348971,0.780132554040643
W01,9163.636363636364,0.21430482828101838,0.7856951717189817,0.7856951965950473
W01,9381.818181818182,0.20658755032632445,0.7934124496736756,0.7934124745492526
W01,9600.0,0.19914817728011802,0.8008518227198821,0.8008518474911754
W01,9818.181818181818,0.19197670196422437,0.8080232980357757,0.8080233229903642
W01,10017.698168921837,0.18564503620312706,0.814354963796873,0.8143549885861736
W01,10036.363636363636,0.18506347656707367,0.8149365234329264,0.8149365482362236
W01,10254.545454545454,0.17839920174031174,0.8216007982596883,0.8216008230155762
W01,10472.727272727272,0.17197491248733207,0.828025087512668,0.8280251122228915
W01,10690.909090909092,0.16578196655891259,0.8342180334410875,0.8342180579200134
W01,10909.09090909091,0.15981203349668197,0.8401879665033181,0.8401879909616059
W01,11127.272727272728,0.15405708207388596,0.8459429179261141,0.8459429422019604
W01,11136.629736816136,0.15381496221051613,0.846185037789484,0.8461850620659026
W01,11345.454545454546,0.14850937070366704,0.851490629296333,0.8514906532982348
W01,11563.636363636364,0.14316143683168236,0.8568385631683176,0.8568385871246611
W01,11781.818181818182,0.13800608586147475,0.8619939141385253,0.8619939378117293
W01,12000.0,0.13303638301907508,0.866963616980925,0.866963640423853
W01,12218.181818181818,0.12824564297378432,0.8717543570262157,0.8717543802885339
W01,12380.540899076188,0.12479293711802633,0.8752070628819737,0.8752070858377505
W01,12436.363636363636,0.1236274209346903,0.8763725790653097,0.8763726019895779
W01,12654.545454545454,0.11917550469713736,0.8808244953028627,0.8808245180364562
W01,12872.727272727274,0.1148839052254557,0.8851160947745443,0.8851161172214785
W01,13090.909090909092,0.11074684941118595,0.8892531505888142,0.8892531726760167
W01,13309.09090909091,0.10675877226770353,0.8932412277322965,0.8932412496366183
W01,13527.272727272728,0.10291430862511249,0.8970856913748875,0.8970857129314564
W01,13745.454545454546,0.09920828704079179,0.9007917129592082,0.9007917341971865
W01,13763.391311016056,0.098909617612227,0.9010903823877731,0.9010904035681807
W01,13963.636363636364,0.09563572214806307,0.904364277851937,0.9043642988359186
W01,14181.818181818182,0.09219180788384992,0.90780819211615,0.9078082127216655
W01,14400.0,0.08887191167057912,0.9111280883294209,0.911128108665283
W01,14618.181818181818,0.08567156735954451,0.9143284326404555,0.9143284526466074
W01,14836.363636363636,0.08258646979843168,0.9174135302015684,0.9174135498221648
W01,15054.545454545454,0.07961246905364633,0.9203875309463537,0.9203875503165408
W01,15272.727272727274,0.07674556419994236,0.9232544358000577,0.923254454805198
W01,15300.699858298372,0.07638555099035696,0.9236144490096431,0.9236144679846988
W01,15490.909090909092,0.07398189876204825,0.9260181012379518,0.9260181198962514
W01,15709.09090909091,0.07131775505693025,0.9286822449430697,0.9286822633184427
W01,15927.272727272728,0.06874954907528949,0.9312504509247105,0.9312504689222919
W01,16145.454545454546,0.06627382620053682,0.9337261737994632,0.9337261915011527
W01,16363.636363636364,0.06388725592967254,0.9361127440703275,0.9361127614386586
W01,16581.818181818184,0.061586627804903545,0.9384133721950965,0.9384133891888116
W01,16800.0,0.05936884712695596,0.940631152873044,0.9406311695947379
W01,17009.718815910717,0.05731240400667272,0.9426875959933272,0.9426876123720049
W01,17018.18181818182,0.05723093031697326,0.9427690696830267,0.9427690860519241
W01,17236.363636363636,0.055170001507966526,0.9448299984920334,0.9448300145215297
W01,17454.545454545456,0.05318328834686447,0.9468167116531355,0.9468167273991795
W01,17672.727272727272,0.05126811814789482,0.9487318818521052,0.9487318972444361
W01,17890.909090909092,0.04942191472582217,0.9505780852741779,0.9505781003759722
W01,18109.090909090908,0.047642194449576694,0.9523578055504234,0.9523578203372778
W01,18327.272727272728,0.04592656320486664,0.9540734367951335,0.9540734512375646
W01,18545.454545454544,0.044272713204704876,0.9557272867952952,0.9557273009723619
W01,18763.636363636364,0.04267841952498886,0.9573215804750111,0.9573215943281368
W01,18909.62745991177,0.0416438256009137,0.9583561743990864,0.9583561880679643
W01,18981.818181818184,0.041141537565598,0.958858462434402,0.9588584759751139
W01,19200.0,0.03965999992083924,0.9603400000791609,0.9603400133523219
W01,19418.18181818182,0.038231813506249705,0.9617681864937504,0.9617681994487477
W01,19636.363636363636,0.036855057202497134,0.963144942797503,0.963144955484338
W01,19854.545454545456,0.03552787890728004,0.9644721210927201,0.9644721334944572
W01,20072.727272727272,0.03424849327516052,0.9657515067248397,0.9657515188212764
W01,20290.909090909092,0.03301517933698348,0.9669848206630167,0.9669848325154456
W01,20509.090909090908,0.031826277913958124,0.9681737220860421,0.9681737336512802
W01,20727.272727272728,0.030680189731440884,0.9693198102685594,0.9693198215585752
W01,20945.454545454544,0.029575373072684593,0.9704246269273157,0.970424637974051
W01,21021.747304733704,0.029198508822179673,0.9708014911778206,0.9708015021315627
W01,21163.636363636364,0.02851034165289735,0.9714896583471029,0.9714896691153232
W01,21381.818181818184,0.027483662849838705,0.9725163371501615,0.9725163476801879
W01,21600.0,0.026493955505176626,0.9735060444948237,0.9735060547739106
W01,23369.781381517536,0.019676525221312587,0.9803234747786876,0.9803234831970994
W01,25980.08024275616,0.012687912245919334,0.9873120877540809,0.9873120939322658
W01,28881.937678452443,0.0077901789373187105,0.9922098210626814,0.992209825382789
W01,32107.919462434893,0.004529422437029302,0.9954705775629709,0.9954705804315913
W01,35694.228818149175,0.0024787539761586116,0.9975212460238415,0.9975212478233336
W02,0.0,1.0,0.0,0.0
W02,1.0,0.9999519302861082,4.8069713891831456e-05,4.8069731624675336e-05
W02,1.1258420509190563,0.9999458812562971,5.41187437028921e-05,5.41187615492318e-05
W02,1.2675203236176271,0.9999390710481358,6.092895186424694e-05,6.092897001599361e-05
W02,1.4270276807232551,0.9999314038847864,6.859611521364494e-05,6.859613357960688e-05
W02,1.606607770783734,0.9999227719400643,7.722805993578003e-05,7.722807837915448e-05
W02,1.8087865876816522,0.9999130538226795,8.694617732060085e-05,8.694619564433379e-05
W02,2.036408001550393,0.9999021128704985,9.78871295015914e-05,9.788714769182331e-05
W02,2.292673760973471,0.9998897952298507,0.00011020477014938114,0.00011020478832354435
W02,2.581188529142679,0.9998759276935508,0.00012407230644923104,0.00012407232453158374
W02,2.9060105874587365,0.9998603152681695,0.00013968473183042184,0.00013968474977997007
W02,3.2717089197770357,0.9998427384349599,0.00015726156504012172,0.00015726158291699675
W02,3.6834274802519484,0.9998229500667636,0.0001770499332364381,0.0001770499510245267
W02,4.146957548778465,0.9998006719581891,0.00019932804181092291,0.00019932805928989905
W02,4.668819191791009,0.9997755909207707,0.00022440907922928843,0.00022440909635560816
W02,5.256352974256242,0.9997473543871092,0.00025264561289080323,0.00025264562963317754
W02,5.91782321289113,0.9997155654645137,0.000284434535486348,0.0002844345518401322
W02,6.662534222977747,0.9996797773683891,0.000320222631610928,0.0003202226476212191
W02,7.500961193915668,0.9996394871581524,0.00036051284184758877,0.0003605128576454478
W02,8.444897534422271,0.999594128688503,0.0004058713114970336,0.0004058713271383184
W02,9.507620759955252,0.9995430646782584,0.0004569353217417064,0.00045693533653468077
W02,10.704079255748617,0.9994855777900769,0.0005144222099231674,0.0005144222239555782
W02,12.051102542492147,0.999420860590982,0.0005791394090179897,0.0005791394226692912
W02,13.567638002275219,0.9993480042616953,0.0006519957383047416,0.0006519957517541077
W02,15.27501739460886,0.9992659858977122,0.0007340141022878827,0.0007340141150147606
W02,17.197256911370697,0.9991736542299451,0.0008263457700549484,0.0008263457820082412
W02,19.361394991279496,0.99906971356509,0.0009302864349100877,0.0009302864460159669
W02,21.79787264563605,0.9989527057330501,0.0010472942669500392,0.0010472942771818667
W02,24.5409616450353,0.9988209897943255,0.0011790102056745207,0.0011790102150584865
W02,27.629246589972436,0.9986727192349246,0.001327280765075419,0.0013272807737175908
W02,31.10616764620291,0.9985058163434832,0.0014941836565168128,0.0014941836646502667
W02,35.02063157903309,0.9983179434296972,0.0016820565703029506,0.001682056578172708
W02,39.42769968141928,0.9981064705042301,0.0018935294957699513,0.0018935295032361783
W02,44.3893622723497,0.9978684389986223,0.0021315610013777735,0.00213156100867264
W02,49.975410659691164,0.9976005210512224,0.0023994789487776415,0.0023994789562296
W02,56.26441883262876,0.9972989738402127,0.0027010261597873327,0.0027010261674596816
W02,63.34484869229557,0.9969595883851702,0.0030404116148299363,0.0030404116227728166
W02,71.31629436689134,0.9965776321764364,0.003422367823563763,0.00342236783178321
W02,80.29088311396808,0.9961477849290195,0.003852215070980601,0.0038522150794124852
W02,90.39485251513209,0.9956640666893519,0.004335933310648245,0.004335933321789391
W02,101.77032614816191,0.9951197574365874,0.00488024256341273,0.004880242579316594
W02,114.57731271334787,0.994507307271029,0.005492692728971139,0.005492692750530844
W02,128.9959567339896,0.9938182361790567,0.006181763820943444,0.006181763848304699
W02,145.2290724896607,0.9930430222938759,0.0069569777061242784,0.006956977737698249
W02,163.5049968248319,0.9921709775041486,0.007829022495851403,0.00782902252979913
W02,184.08080096078268,0.9911901091913027,0.008809890808697355,0.008809890854665716
W02,207.24590648851014,0.9900869667624687,0.009913033237531442,0.009913033294265171
W02,218.1818181818182,0.9895666158470693,0.010433384152930837,0.010433384212237693
W02,233.3261564056032,0.9888464717617194,0.01115352823828075,0.011153528296772734
W02,262.6883984607448,0.9874517301630564,0.012548269836943743,0.01254826990850165
W02,295.7456452756872,0.985883825442803,0.014116174557197164,0.014116174638326555
W02,332.9628838275593,0.9841215913850905,0.015878408614909644,0.015878408697928403
W02,374.86361600834283,0.9821413633702237,0.017858636629776332,0.017858636721896397
W02,422.03722226176626,0.9799167072499163,0.020083292750083817,0.020083292842358495
W02,436.3636363636364,0.9792420871717211,0.02075791282827901,0.020757912918355218
W02,475.14725187536845,0.9774181254366763,0.022581874563323813,0.022581874645361124
W02,534.9407565399188,0.9746127400313869,0.025387259968613192,0.025387260035792225
W02,602.2587984630936,0.9714639537162201,0.02853604628378003,0.02853604634116157
W02,654.5454545454545,0.9690252781934251,0.030974721806575064,0.030974721849671538
W02,678.0482808457359,0.96793108999336,0.03206891000664015,0.03206891003932912
W02,763.3752671295035,0.963969015761456,0.03603098423854409,0.036030984237522545
W02,859.4399763659626,0.9595277506044441,0.04047224939555605,0.04047224938343494
W02,872.7272727272727,0.9589150650960492,0.041084934903950945,0.04108493488798441
W02,967.5936656336805,0.9545520693973871,0.04544793060261301,0.045447930563911776
W02,1089.3576369733105,0.9489811079189043,0.05101889208109582,0.051018892038542166
W02,1090.909090909091,0.9489103357681203,0.0510896642318798,0.051089664189200995
W02,1226.4446361943697,0.9427479837041406,0.057252016295859555,0.05725201624631756
W02,1309.090909090909,0.9390099896472552,0.060990010352744865,0.06099001030567855
W02,1380.782944551745,0.9357794496671233,0.06422055033287678,0.06422055028353474
W02,1527.2727272727273,0.9292129376391925,0.07078706236080753,0.07078706230728876
W02,1554.5435021681901,0.9279956022960085,0.07200439770399149,0.07200439764318255
W02,1745.4545454545455,0.9195181018415252,0.08048189815847487,0.0804818979012189
W02,1750.1704447239274,0.9193096730425783,0.08069032695742172,0.08069032669421666
W02,1963.6363636363637,0.9099244159395775,0.09007558406042254,0.0900755835505231
W02,1970.415482945903,0.9096279396426149,0.09037206035738514,0.09037205984258206
W02,2181.818181818182,0.9004308245557268,0.09956917544427332,0.09956917459143667
W02,2218.376608482478,0.8988498005720992,0.10115019942790092,0.10115019847059814
W02,2400.0,0.8910362832070688,0.10896371679293125,0.10896371534946653
W02,2497.541670604773,0.8868680698200824,0.11313193017991771,0.11313192858250563
W02,2618.181818181818,0.8817397590302808,0.11826024096971925,0.11826023925427033
W02,2811.8374366894836,0.8735695569437895,0.1264304430562106,0.1264304406920304
W02,2836.3636363636365,0.8725402286076168,0.12745977139238326,0.12745976895333708
W02,3054.5454545454545,0.8634366807746721,0.13656331922532805,0.13656331642448155
W02,3165.68482657347,0.858836011897661,0.14116398810233907,0.14116398515247927
W02,3272.727272727273,0.8544281136440738,0.14557188635592633,0.14557188308716526
W02,3490.909090909091,0.8455135363429817,0.15448646365701837,0.1544864599126556
W02,3564.0610977128163,0.8425455248332103,0.1574544751667897,0.15745447139572902
W02,3709.090909090909,0.8366919686161166,0.16330803138388347,0.1633080275330361
W02,3927.2727272727275,0.8279624394788841,0.1720375605211159,0.1720375563490789
W02,4012.5698558498198,0.8245744883682629,0.17542551163173714,0.17542550733327597
W02,4145.454545454546,0.8193239888582522,0.1806760111417478,0.1806760066369922
W02,4363.636363636364,0.8107756666693964,0.1892243333306036,0.18922432865405334
W02,4517.519875965942,0.8048002303445047,0.19519976965549538,0.19519976491142815
W02,4581.818181818182,0.8023165324972931,0.1976834675027069,0.19768346274314055
W02,4800.0,0.7939456558004399,0.2060543441995602,0.2060543394361735
W02,5018.181818181818,0.7856621157554187,0.2143378842445813,0.2143378795564747
W02,5086.0138422250975,0.7831044437509275,0.2168955562490725,0.21689555160505558
W02,5236.363636363636,0.77746500115139,0.22253499884861003,0.22253499432006335
W02,5454.545454545455,0.769353410215441,0.23064658978455893,0.23064658543589173
W02,5672.727272727273,0.7613264505685621,0.23867354943143793,0.2386735452050361
W02,5726.048255133413,0.7593775273927493,0.24062247260725075,0.24062246842198082
W02,5890.909090909091,0.7533832393686563,0.24661676063134377,0.24661675661885274
W02,6109.090909090909,0.7455229027540287,0.2544770972459714,0.25447709345611
W02,6327.272727272727,0.7377445760040569,0.2622554239959432,0.2622554203791066
W02,6446.6259112208845,0.7335239497195049,0.26647605028049526,0.26647604671382813
W02,6545.454545454546,0.7300474034727894,0.2699525965272107,0.2699525930287872
W02,6763.636363636364,0.7224305385462659,0.27756946145373407,0.2775694581188657
W02,6981.818181818182,0.7148931432733155,0.2851068567266845,0.28510685352896664
W02,7200.0,0.7074343884922921,0.292565611507708,0.2925656083967944
W02,7257.88253739685,0.7054687131146874,0.29453128688531277,0.2945312837915691
W02,7418.181818181818,0.7000534537810469,0.2999465462189532,0.2999465432093413
W02,7636.363636363637,0.6927495272074942,0.307250472792506,0.3072504698931434
W02,7854.545454545455,0.6855218052897554,0.31447819471024474,0.3144781919035953
W02,8072.727272727273,0.6783694929507857,0.3216305070492144,0.32163050431333295
W02,8171.229361232482,0.6751649501717173,0.3248350498282828,0.3248350471467592
W02,8290.909090909092,0.6712918034874815,0.3287081965125186,0.3287081938996939
W02,8509.09090909091,0.6642879582784385,0.3357120417215616,0.3357120392312654
W02,8727.272727272728,0.6573571868447936,0.3426428131552065,0.3426428107535294
W02,8945.454545454546,0.6504987269565198,0.34950127304348033,0.3495012708736145
W02,9163.636363636364,0.6437118241606307,0.35628817583936945,0.35628817404416246
W02,9199.513622579987,0.6426026023437297,0.35739739765627043,0.3573973959283481
W02,9381.818181818182,0.6369957317788333,0.36300426822116677,0.3630042668463208
W02,9600.0,0.6303497109540102,0.36965028904599,0.36965028807186917
W02,9818.181818181818,0.6237730304958753,0.3762269695041249,0.37622696880448875
W02,10036.363636363636,0.6172649671676258,0.3827350328323742,0.38273503250018354
W02,10254.545454545454,0.6108248052846079,0.3891751947153921,0.3891751950668636
W02,10357.19928430325,0.6078180173321447,0.3921819826678554,0.3921819833553445
W02,10472.727272727272,0.6044518361202734,0.39554816387972663,0.39554816494309614
W02,10690.909090909092,0.5981453585366141,0.40185464146338595,0.40185464317603703
W02,10909.09090909091,0.5919046786641677,0.40809532133583226,0.4080953234985473
W02,11127.272727272728,0.5857291100919205,0.4142708899080796,0.4142708924055072
W02,11345.454545454546,0.5796179740232961,0.420382025976704,0.42038202922933166
W02,11563.636363636364,0.5735705977857066,0.4264294022142934,0.4264294062146997
W02,11660.570484017338,0.570904143230801,0.42909585676919915,0.4290958610810277
W02,11781.818181818182,0.5675863160729951,0.4324136839270049,0.432413688592503
W02,12000.0,0.5616644704825355,0.4383355295174646,0.4383355346530241
W02,12218.181818181818,0.5558044095257237,0.44419559047427626,0.4441955958183503
W02,12436.363636363636,0.5500054892530459,0.44999451074695407,0.44999451671403123
W02,12654.545454545454,0.5442670713315889,0.4557329286684111,0.45573293523999114
W02,12872.727272727274,0.5385885244675224,0.4614114755324777,0.46141148264069926
W02,13090.909090909092,0.5329692239238375,0.4670307760761625,0.46703078357460837
W02,13127.960588612306,0.5320207982412382,0.4679792017587619,0.46797920930127
W02,13309.09090909091,0.5274085514440331,0.47259144855596696,0.4725914561828697
W02,13527.272727272728,0.5219058959148499,0.47809410408515013,0.4780941121573306
W02,13745.454545454546,0.5164606517445214,0.48353934825547856,0.4835393568078223
W02,13963.636363636364,0.5110722198656533,0.4889277801343466,0.4889277891287457
W02,14181.818181818182,0.5057400074691916,0.49425999253080843,0.4942600018649632
W02,14400.0,0.5004634278958725,0.49953657210412744,0.49953658157700237
W02,14618.181818181818,0.4952419010719377,0.5047580989280622,0.5047581087055795
W02,14780.010073467834,0.4914042482686487,0.5085957517313513,0.5085957618394079
W02,14836.363636363636,0.4900748525881006,0.5099251474118994,0.5099251576354493
W02,15054.545454545454,0.48496171389462417,0.5150382861053758,0.5150382967585905
W02,15272.727272727274,0.4799019224668647,0.5200980775331353,0.5200980885367293
W02,15490.909090909092,0.4748949216142432,0.5251050783857568,0.525105089563213
W02,15709.09090909091,0.46994016079338885,0.5300598392066111,0.5300598506242362
W02,15927.272727272728,0.46503709515801483,0.5349629048419852,0.5349629167594299
W02,16145.454545454546,0.4601851851003604,0.5398148148996396,0.5398148273218171
W02,16363.636363636364,0.4553838968317017,0.5446161031682982,0.5446161160371435
W02,16581.818181818184,0.45063270209791034,0.5493672979020897,0.5493673110625892
W02,16639.956853717318,0.4493750422789222,0.5506249577210778,0.5506249709165874
W02,16800.0,0.44593107821271094,0.554068921787289,0.5540689350448669
W02,17018.18181818182,0.4412785085939166,0.5587214914060833,0.5587215051777161
W02,17236.363636363636,0.4366744810355841,0.5633255189644159,0.563325533258795
W02,17454.545454545456,0.4321184890278284,0.5678815109721715,0.5678815257459799
W02,17672.727272727272,0.4276100313157957,0.5723899686842042,0.572389983813078
