compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Ritonavir,Midazolam,0.0,87.625,4.2913394427532845e-05
Ritonavir,Midazolam,0.0,87.75,4.260240212703687e-05
Ritonavir,Midazolam,0.0,87.875,4.2293619480500144e-05
Ritonavir,Midazolam,0.0,88.0,4.198702871274549e-05
Ritonavir,Midazolam,0.0,88.125,4.1682612048595736e-05
Ritonavir,Midazolam,0.0,88.25,4.1380358313870653e-05
Ritonavir,Midazolam,0.0,88.375,4.108024940473967e-05
Ritonavir,Midazolam,0.0,88.5,4.078226876983468e-05
Ritonavir,Midazolam,0.0,88.625,4.0486400657465164e-05
Ritonavir,Midazolam,0.0,88.75,4.019262899797248e-05
Ritonavir,Midazolam,0.0,88.875,3.990093684265375e-05
Ritonavir,Midazolam,0.0,89.0,3.961131001423617e-05
Ritonavir,Midazolam,0.0,89.125,3.932373338050868e-05
Ritonavir,Midazolam,0.0,89.25,3.9038192006769026e-05
Ritonavir,Midazolam,0.0,89.375,3.875467115582371e-05
Ritonavir,Midazolam,0.0,89.5,3.8473156287988027e-05
Ritonavir,Midazolam,0.0,89.625,3.819363306108606e-05
Ritonavir,Midazolam,0.0,89.75,3.791608418299771e-05
Ritonavir,Midazolam,0.0,89.875,3.764049721186402e-05
Ritonavir,Midazolam,0.0,90.0,3.736685813259014e-05
Ritonavir,Midazolam,0.0,90.125,3.709515303940049e-05
Ritonavir,Midazolam,0.0,90.25,3.6825368197653736e-05
Ritonavir,Midazolam,0.0,90.375,3.65574900438428e-05
Ritonavir,Midazolam,0.0,90.5,3.6291505185594856e-05
Ritonavir,Midazolam,0.0,90.625,3.602739799562801e-05
Ritonavir,Midazolam,0.0,90.75,3.5765155244834106e-05
Ritonavir,Midazolam,0.0,90.875,3.550476453850187e-05
Ritonavir,Midazolam,0.0,91.0,3.5246212767289906e-05
Ritonavir,Midazolam,0.0,91.125,3.498948696238813e-05
Ritonavir,Midazolam,0.0,91.25,3.4734574295517706e-05
Ritonavir,Midazolam,0.0,91.375,3.4481462078931085e-05
Ritonavir,Midazolam,0.0,91.5,3.4230136783658675e-05
Ritonavir,Midazolam,0.0,91.625,3.398058461123243e-05
Ritonavir,Midazolam,0.0,91.75,3.373279416992298e-05
Ritonavir,Midazolam,0.0,91.875,3.348675303839541e-05
Ritonavir,Midazolam,0.0,92.0,3.324244891280015e-05
Ritonavir,Midazolam,0.0,92.125,3.299986960677304e-05
Ritonavir,Midazolam,0.0,92.25,3.275900305143525e-05
Ritonavir,Midazolam,0.0,92.375,3.251983714737082e-05
Ritonavir,Midazolam,0.0,92.5,3.2282358619430423e-05
Ritonavir,Midazolam,0.0,92.625,3.2046556512232765e-05
Ritonavir,Midazolam,0.0,92.75,3.1812419058017135e-05
Ritonavir,Midazolam,0.0,92.875,3.1579934593048694e-05
Ritonavir,Midazolam,0.0,93.0,3.134909155761852e-05
Ritonavir,Midazolam,0.0,93.125,3.1119878496043554e-05
Ritonavir,Midazolam,0.0,93.25,3.089228405666663e-05
Ritonavir,Midazolam,0.0,93.375,3.0666295964448656e-05
Ritonavir,Midazolam,0.0,93.5,3.044190337612506e-05
Ritonavir,Midazolam,0.0,93.625,3.0219095327366318e-05
Ritonavir,Midazolam,0.0,93.75,2.999786077147037e-05
Ritonavir,Midazolam,0.0,93.875,2.9778188758155975e-05
Ritonavir,Midazolam,0.0,94.0,2.956006843356265e-05
Ritonavir,Midazolam,0.0,94.125,2.9343489040250756e-05
Ritonavir,Midazolam,0.0,94.25,2.9128439917201408e-05
Ritonavir,Midazolam,0.0,94.375,2.8914909643594567e-05
Ritonavir,Midazolam,0.0,94.5,2.8702887596812286e-05
Ritonavir,Midazolam,0.0,94.625,2.8492363697257313e-05
Ritonavir,Midazolam,0.0,94.75,2.828332754472363e-05
Ritonavir,Midazolam,0.0,94.875,2.8075768826766345e-05
Ritonavir,Midazolam,0.0,95.0,2.7869677318701712e-05
Ritonavir,Midazolam,0.0,95.125,2.766504288360713e-05
Ritonavir,Midazolam,0.0,95.25,2.7461855472321115e-05
Ritonavir,Midazolam,0.0,95.375,2.7260104809929205e-05
Ritonavir,Midazolam,0.0,95.5,2.7059780559261133e-05
Ritonavir,Midazolam,0.0,95.625,2.6860873084968292e-05
Ritonavir,Midazolam,0.0,95.75,2.6663372530340342e-05
Ritonavir,Midazolam,0.0,95.875,2.6467269110693378e-05
Ritonavir,Midazolam,0.0,96.0,2.62725531133699e-05
Ritonavir,Midazolam,312.0,0.0,0.0
Ritonavir,Midazolam,312.0,0.125,0.013836029867208319
Ritonavir,Midazolam,312.0,0.25,0.016940608133863777
Ritonavir,Midazolam,312.0,0.375,0.018398164811790678
Ritonavir,Midazolam,312.0,0.5,0.01945164346860906
Ritonavir,Midazolam,312.0,0.625,0.020280387087106305
Ritonavir,Midazolam,312.0,0.75,0.020935938658004444
Ritonavir,Midazolam,312.0,0.875,0.021449640604589038
Ritonavir,Midazolam,312.0,1.0,0.021846136083900885
Ritonavir,Midazolam,312.0,1.125,0.022145696232973675
Ritonavir,Midazolam,312.0,1.25,0.022365105789701984
Ritonavir,Midazolam,312.0,1.375,0.022518276940843508
Ritonavir,Midazolam,312.0,1.5,0.022616740091867715
Ritonavir,Midazolam,312.0,1.625,0.02267005336923983
Ritonavir,Midazolam,312.0,1.75,0.02268613831055588
Ritonavir,Midazolam,312.0,1.875,0.022671560908645395
Ritonavir,Midazolam,312.0,2.0,0.022631762579518086
Ritonavir,Midazolam,312.0,2.125,0.022571252925472404
Ritonavir,Midazolam,312.0,2.25,0.02249376888200011
Ritonavir,Midazolam,312.0,2.375,0.0224024068961311
Ritonavir,Midazolam,312.0,2.5,0.02229973246884553
Ritonavir,Midazolam,312.0,2.625,0.022187870905689397
Ritonavir,Midazolam,312.0,2.75,0.02206858264231265
Ritonavir,Midazolam,312.0,2.875,0.02194332561212934
Ritonavir,Midazolam,312.0,3.0,0.021813307002820845
Ritonavir,Midazolam,312.0,3.125,0.021679526133132326
Ritonavir,Midazolam,312.0,3.25,0.02154281001335989
Ritonavir,Midazolam,312.0,3.375,0.021403842821994454
Ritonavir,Midazolam,312.0,3.5,0.021263190342792004
Ritonavir,Midazolam,312.0,3.625,0.021121320223947426
Ritonavir,Midazolam,312.0,3.75,0.02097861877359121
Ritonavir,Midazolam,312.0,3.875,0.020835404884684626
Ritonavir,Midazolam,312.0,4.0,0.02069194157943676
Ritonavir,Midazolam,312.0,4.125,0.020548445580489252
Ritonavir,Midazolam,312.0,4.25,0.020405095244191502
Ritonavir,Midazolam,312.0,4.375,0.020262037138609926
Ritonavir,Midazolam,312.0,4.5,0.020119391497006554
Ritonavir,Midazolam,312.0,4.625,0.01997725673677253
Ritonavir,Midazolam,312.0,4.75,0.019835713205891243
Ritonavir,Midazolam,312.0,4.875,0.019694826290185513
Ritonavir,Midazolam,312.0,5.0,0.019554648984747534
Ritonavir,Midazolam,312.0,5.125,0.01941522402732418
Ritonavir,Midazolam,312.0,5.25,0.019276585666600836
Ritonavir,Midazolam,312.0,5.375,0.019138761126245497
Ritonavir,Midazolam,312.0,5.5,0.01900177181778038
Ritonavir,Midazolam,312.0,5.625,0.018865634347086522
Ritonavir,Midazolam,312.0,5.75,0.018730361346881507
Ritonavir,Midazolam,312.0,5.875,0.01859596216622025
Ritonavir,Midazolam,312.0,6.0,0.018462443442322018
Ritonavir,Midazolam,312.0,6.125,0.018329809575375826
Ritonavir,Midazolam,312.0,6.25,0.01819806311915628
Ritonavir,Midazolam,312.0,6.375,0.018067205106396176
Ritonavir,Midazolam,312.0,6.5,0.017937235318360032
Ritonavir,Midazolam,312.0,6.625,0.017808152507443494
Ritonavir,Midazolam,312.0,6.75,0.017679954581942794
Ritonavir,Midazolam,312.0,6.875,0.017552638758076108
Ritonavir,Midazolam,312.0,7.0,0.017426201687660212
Ritonavir,Midazolam,312.0,7.125,0.0173006395624172
Ritonavir,Midazolam,312.0,7.25,0.017175948200695523
Ritonavir,Midazolam,312.0,7.375,0.017052123119077525
Ritonavir,Midazolam,312.0,7.5,0.01692915959169813
Ritonavir,Midazolam,312.0,7.625,0.0168070527001457
Ritonavir,Midazolam,312.0,7.75,0.01668579737349961
Ritonavir,Midazolam,312.0,7.875,0.016565388421741857
Ritonavir,Midazolam,312.0,8.0,0.016445820563607747
Ritonavir,Midazolam,312.0,8.125,0.016327088449673285
Ritonavir,Midazolam,312.0,8.25,0.01620918668143736
Ritonavir,Midazolam,312.0,8.375,0.016092109826677754
Ritonavir,Midazolam,312.0,8.5,0.01597585243214774
Ritonavir,Midazolam,312.0,8.625,0.01586040903423039
Ritonavir,Midazolam,312.0,8.75,0.015745774167665347
Ritonavir,Midazolam,312.0,8.875,0.015631942372799322
Ritonavir,Midazolam,312.0,9.0,0.015518908201424375
Ritonavir,Midazolam,312.0,9.125,0.015406666221430554
Ritonavir,Midazolam,312.0,9.25,0.015295211020636832
Ritonavir,Midazolam,312.0,9.375,0.01518453720996966
Ritonavir,Midazolam,312.0,9.5,0.01507463942608649
Ritonavir,Midazolam,312.0,9.625,0.01496551233335598
Ritonavir,Midazolam,312.0,9.75,0.01485715062576404
Ritonavir,Midazolam,312.0,9.875,0.014749549027931906
Ritonavir,Midazolam,312.0,10.0,0.014642702296172178
Ritonavir,Midazolam,312.0,10.125,0.014536605219402947
Ritonavir,Midazolam,312.0,10.25,0.01443125261952996
Ritonavir,Midazolam,312.0,10.375,0.014326639352013235
Ritonavir,Midazolam,312.0,10.5,0.014222760306190513
Ritonavir,Midazolam,312.0,10.625,0.014119610405462842
Ritonavir,Midazolam,312.0,10.75,0.014017184607556034
Ritonavir,Midazolam,312.0,10.875,0.013915477904224269
Ritonavir,Midazolam,312.0,11.0,0.013814485321780857
Ritonavir,Midazolam,312.0,11.125,0.013714201920364334
Ritonavir,Midazolam,312.0,11.25,0.013614622794381812
Ritonavir,Midazolam,312.0,11.375,0.013515743072046203
Ritonavir,Midazolam,312.0,11.5,0.013417557915374526
Ritonavir,Midazolam,312.0,11.625,0.013320062520055305
Ritonavir,Midazolam,312.0,11.75,0.013223252115148146
Ritonavir,Midazolam,312.0,11.875,0.013127121963308562
Ritonavir,Midazolam,312.0,12.0,0.013031667360978903
Ritonavir,Midazolam,312.0,12.125,0.012940534773959969
Ritonavir,Midazolam,312.0,12.25,0.012848654797432787
Ritonavir,Midazolam,312.0,12.375,0.01275676969679328
Ritonavir,Midazolam,312.0,12.5,0.012665429313964697
Ritonavir,Midazolam,312.0,12.625,0.012574727356220838
Ritonavir,Midazolam,312.0,12.75,0.012484670821483225
Ritonavir,Midazolam,312.0,12.875,0.012395257240585288
Ritonavir,Midazolam,312.0,13.0,0.012306482703464895
Ritonavir,Midazolam,312.0,13.125,0.012218341945032643
Ritonavir,Midazolam,312.0,13.25,0.012130830349978295
Ritonavir,Midazolam,312.0,13.375,0.012043942389306988
Ritonavir,Midazolam,312.0,13.5,0.011957673079652776
Ritonavir,Midazolam,312.0,13.625,0.011872017312165075
Ritonavir,Midazolam,312.0,13.75,0.01178697023181206
Ritonavir,Midazolam,312.0,13.875,0.011702527029938329
Ritonavir,Midazolam,312.0,14.0,0.011618683289665541
Ritonavir,Midazolam,312.0,14.125,0.011535434006598058
Ritonavir,Midazolam,312.0,14.25,0.01145277438061689
Ritonavir,Midazolam,312.0,14.375,0.011370700358657594
Ritonavir,Midazolam,312.0,14.5,0.011289207082777777
Ritonavir,Midazolam,312.0,14.625,0.011208289882594674
Ritonavir,Midazolam,312.0,14.75,0.011127944776585203
Ritonavir,Midazolam,312.0,14.875,0.011048167288408628
Ritonavir,Midazolam,312.0,15.0,0.010968952844219016
Ritonavir,Midazolam,312.0,15.125,0.010890297359754574
Ritonavir,Midazolam,312.0,15.25,0.010812196786193799
Ritonavir,Midazolam,312.0,15.375,0.010734646854905008
Ritonavir,Midazolam,312.0,15.5,0.010657643402863964
Ritonavir,Midazolam,312.0,15.625,0.010581182308259114
Ritonavir,Midazolam,312.0,15.75,0.010505259609546715
Ritonavir,Midazolam,312.0,15.875,0.010429871341668819
Ritonavir,Midazolam,312.0,16.0,0.010355013589756119
Ritonavir,Midazolam,312.0,16.125,0.010280682453448965
Ritonavir,Midazolam,312.0,16.25,0.010206873918546933
Ritonavir,Midazolam,312.0,16.375,0.010133584285565673
Ritonavir,Midazolam,312.0,16.5,0.010060809794656251
Ritonavir,Midazolam,312.0,16.625,0.009988546731408145
Ritonavir,Midazolam,312.0,16.75,0.00991679142684924
Ritonavir,Midazolam,312.0,16.875,0.009845539993424258
Ritonavir,Midazolam,312.0,17.0,0.009774788898514141
Ritonavir,Midazolam,312.0,17.125,0.009704534575766996
Ritonavir,Midazolam,312.0,17.25,0.009634773476795332
Ritonavir,Midazolam,312.0,17.375,0.009565502092731973
Ritonavir,Midazolam,312.0,17.5,0.009496716815886578
Ritonavir,Midazolam,312.0,17.625,0.009428414136145459
Ritonavir,Midazolam,312.0,17.75,0.009360590681492068
Ritonavir,Midazolam,312.0,17.875,0.009293243050573807
Ritonavir,Midazolam,312.0,18.0,0.009226367876523896
Ritonavir,Midazolam,312.0,18.125,0.009159961789409926
Ritonavir,Midazolam,312.0,18.25,0.009094021379572485
Ritonavir,Midazolam,312.0,18.375,0.009028543399087931
Ritonavir,Midazolam,312.0,18.5,0.008963524571832346
Ritonavir,Midazolam,312.0,18.625,0.008898961647468158
Ritonavir,Midazolam,312.0,18.75,0.008834851401828655
Ritonavir,Midazolam,312.0,18.875,0.008771190696063953
Ritonavir,Midazolam,312.0,19.0,0.008707976331032362
Ritonavir,Midazolam,312.0,19.125,0.008645205165236158
Ritonavir,Midazolam,312.0,19.25,0.008582874081560358
Ritonavir,Midazolam,312.0,19.375,0.008520979986729441
Ritonavir,Midazolam,312.0,19.5,0.008459519810764047
Ritonavir,Midazolam,312.0,19.625,0.008398490523231652
Ritonavir,Midazolam,312.0,19.75,0.008337889113540324
Ritonavir,Midazolam,312.0,19.875,0.00827771257416376
Ritonavir,Midazolam,312.0,20.0,0.008217957930604421
Ritonavir,Midazolam,312.0,20.125,0.008158622230116699
Ritonavir,Midazolam,312.0,20.25,0.00809970254123918
Ritonavir,Midazolam,312.0,20.375,0.008041195954788312
Ritonavir,Midazolam,312.0,20.5,0.007983099630781849
Ritonavir,Midazolam,312.0,20.625,0.007925410680868218
Ritonavir,Midazolam,312.0,20.75,0.007868126264322109
Ritonavir,Midazolam,312.0,20.875,0.007811243560988138
Ritonavir,Midazolam,312.0,21.0,0.007754759770921227
Ritonavir,Midazolam,312.0,21.125,0.007698672114027013
Ritonavir,Midazolam,312.0,21.25,0.007642977848289468
Ritonavir,Midazolam,312.0,21.375,0.007587674246881906
Ritonavir,Midazolam,312.0,21.5,0.007532758582961033
Ritonavir,Midazolam,312.0,21.625,0.007478228160539302
Ritonavir,Midazolam,312.0,21.75,0.007424080302938942
Ritonavir,Midazolam,312.0,21.875,0.007370312352513297
Ritonavir,Midazolam,312.0,22.0,0.0073169216711822145
Ritonavir,Midazolam,312.0,22.125,0.007263905658154421
Ritonavir,Midazolam,312.0,22.25,0.007211261704219124
Ritonavir,Midazolam,312.0,22.375,0.007158987229146697
Ritonavir,Midazolam,312.0,22.5,0.007107079670989271
Ritonavir,Midazolam,312.0,22.625,0.007055536485844913
Ritonavir,Midazolam,312.0,22.75,0.007004355147621772
Ritonavir,Midazolam,312.0,22.875,0.006953533154429087
Ritonavir,Midazolam,312.0,23.0,0.00690306801986344
Ritonavir,Midazolam,312.0,23.125,0.006852957268532488
Ritonavir,Midazolam,312.0,23.25,0.006803198446099396
Ritonavir,Midazolam,312.0,23.375,0.006753789115292834
Ritonavir,Midazolam,312.0,23.5,0.006704726855699102
Ritonavir,Midazolam,312.0,23.625,0.006656009265186835
Ritonavir,Midazolam,312.0,23.75,0.006607633983394411
Ritonavir,Midazolam,312.0,23.875,0.0065595986238031236
Ritonavir,Midazolam,312.0,24.0,0.006511900834142948
Ritonavir,Midazolam,312.0,24.125,0.006464538278274673
Ritonavir,Midazolam,312.0,24.25,0.006417508635996937
Ritonavir,Midazolam,312.0,24.375,0.006370809602853244
Ritonavir,Midazolam,312.0,24.5,0.006324438889938999
Ritonavir,Midazolam,312.0,24.625,0.006278394223708532
Ritonavir,Midazolam,312.0,24.75,0.00623267334578213
Ritonavir,Midazolam,312.0,24.875,0.006187274046513008
Ritonavir,Midazolam,312.0,25.0,0.006142194104556364
Ritonavir,Midazolam,312.0,25.125,0.00609743129436346
Ritonavir,Midazolam,312.0,25.25,0.00605298342225613
Ritonavir,Midazolam,312.0,25.375,0.006008848309403599
Ritonavir,Midazolam,312.0,25.5,0.0059650237916595555
Ritonavir,Midazolam,312.0,25.625,0.005921507719399204
Ritonavir,Midazolam,312.0,25.75,0.0058782979573563324
Ritonavir,Midazolam,312.0,25.875,0.005835392384460375
Ritonavir,Midazolam,312.0,26.0,0.005792788902412296
Ritonavir,Midazolam,312.0,26.125,0.00575048546767176
Ritonavir,Midazolam,312.0,26.25,0.005708479971095221
Ritonavir,Midazolam,312.0,26.375,0.00566677035279572
Ritonavir,Midazolam,312.0,26.5,0.0056253545669383564
Ritonavir,Midazolam,312.0,26.625,0.005584230581609214
Ritonavir,Midazolam,312.0,26.75,0.005543396378684267
Ritonavir,Midazolam,312.0,26.875,0.0055028499536983085
Ritonavir,Midazolam,312.0,27.0,0.005462589315713858
Ritonavir,Midazolam,312.0,27.125,0.0054226124871900845
Ritonavir,Midazolam,312.0,27.25,0.005382917530070158
Ritonavir,Midazolam,312.0,27.375,0.005343502491607363
Ritonavir,Midazolam,312.0,27.5,0.005304365428799523
Ritonavir,Midazolam,312.0,27.625,0.005265504420338591
Ritonavir,Midazolam,312.0,27.75,0.005226917558083841
Ritonavir,Midazolam,312.0,27.875,0.00518860294695049
Ritonavir,Midazolam,312.0,28.0,0.005150558704798332
Ritonavir,Midazolam,312.0,28.125,0.005112782962320362
Ritonavir,Midazolam,312.0,28.25,0.005075273862931406
Ritonavir,Midazolam,312.0,28.375,0.005038029566403702
Ritonavir,Midazolam,312.0,28.5,0.0050010482521355175
Ritonavir,Midazolam,312.0,28.625,0.004964328094128608
Ritonavir,Midazolam,312.0,28.75,0.004927867287178193
Ritonavir,Midazolam,312.0,28.875,0.0048916640384222155
Ritonavir,Midazolam,312.0,29.0,0.004855716567238357
Ritonavir,Midazolam,312.0,29.125,0.004820023105141073
Ritonavir,Midazolam,312.0,29.25,0.004784581895678614
Ritonavir,Midazolam,312.0,29.375,0.0047493911943300516
Ritonavir,Midazolam,312.0,29.5,0.00471444926840231
Ritonavir,Midazolam,312.0,29.625,0.004679754406835725
Ritonavir,Midazolam,312.0,29.75,0.004645304897592369
Ritonavir,Midazolam,312.0,29.875,0.004611099042177157
Ritonavir,Midazolam,312.0,30.0,0.004577135155480174
Ritonavir,Midazolam,312.0,30.125,0.004543411563843821
Ritonavir,Midazolam,312.0,30.25,0.004509926604966257
Ritonavir,Midazolam,312.0,30.375,0.004476678627804842
Ritonavir,Midazolam,312.0,30.5,0.004443665992479583
Ritonavir,Midazolam,312.0,30.625,0.004410887070176572
Ritonavir,Midazolam,312.0,30.75,0.004378340251996406
Ritonavir,Midazolam,312.0,30.875,0.004346023943740878
Ritonavir,Midazolam,312.0,31.0,0.004313936537434613
Ritonavir,Midazolam,312.0,31.125,0.004282076449179347
Ritonavir,Midazolam,312.0,31.25,0.004250442105800823
Ritonavir,Midazolam,312.0,31.375,0.004219031944757509
Ritonavir,Midazolam,312.0,31.5,0.004187844414049289
Ritonavir,Midazolam,312.0,31.625,0.004156877972126178
Ritonavir,Midazolam,312.0,31.75,0.00412613108779702
Ritonavir,Midazolam,312.0,31.875,0.0040956022401381995
Ritonavir,Midazolam,312.0,32.0,0.004065289918402338
Ritonavir,Midazolam,312.0,32.125,0.004035192621927006
Ritonavir,Midazolam,312.0,32.25,0.004005308867267395
Ritonavir,Midazolam,312.0,32.375,0.0039756372097598655
Ritonavir,Midazolam,312.0,32.5,0.003946176151965695
Ritonavir,Midazolam,312.0,32.625,0.003916924235426766
Ritonavir,Midazolam,312.0,32.75,0.003887880011557361
Ritonavir,Midazolam,312.0,32.875,0.003859042041562065
Ritonavir,Midazolam,312.0,33.0,0.0038304088963536514
Ritonavir,Midazolam,312.0,33.125,0.003801979156470973
Ritonavir,Midazolam,312.0,33.25,0.0037737514119968586
Ritonavir,Midazolam,312.0,33.375,0.0037457242624760016
Ritonavir,Midazolam,312.0,33.5,0.0037178963168328543
Ritonavir,Midazolam,312.0,33.625,0.0036902661932895174
Ritonavir,Midazolam,312.0,33.75,0.0036628325192836356
Ritonavir,Midazolam,312.0,33.875,0.0036355939783106993
Ritonavir,Midazolam,312.0,34.0,0.003608549186044334
Ritonavir,Midazolam,312.0,34.125,0.003581696799147214
Ritonavir,Midazolam,312.0,34.25,0.0035550354840679105
Ritonavir,Midazolam,312.0,34.375,0.003528563916310982
Ritonavir,Midazolam,312.0,34.5,0.0035022807803640425
Ritonavir,Midazolam,312.0,34.625,0.00347618476962482
Ritonavir,Midazolam,312.0,34.75,0.0034502745863282274
Ritonavir,Midazolam,312.0,34.875,0.0034245489414734265
Ritonavir,Midazolam,312.0,35.0,0.003399006554750887
Ritonavir,Midazolam,312.0,35.125,0.0033736461544694608
Ritonavir,Midazolam,312.0,35.25,0.003348466477483436
Ritonavir,Midazolam,312.0,35.375,0.003323466295091692
Ritonavir,Midazolam,312.0,35.5,0.0032986443519121503
Ritonavir,Midazolam,312.0,35.625,0.0032739994062175024
Ritonavir,Midazolam,312.0,35.75,0.003249530230380523
Ritonavir,Midazolam,312.0,35.875,0.0032252356051309036
Ritonavir,Midazolam,312.0,36.0,0.003201114319488805
Ritonavir,Midazolam,312.0,36.125,0.0031771651706984034
Ritonavir,Midazolam,312.0,36.25,0.003153386964161438
Ritonavir,Midazolam,312.0,36.375,0.003129778513370759
Ritonavir,Midazolam,312.0,36.5,0.0031063386398438742
Ritonavir,Midazolam,312.0,36.625,0.0030830661730564973
Ritonavir,Midazolam,312.0,36.75,0.003059959950376095
Ritonavir,Midazolam,312.0,36.875,0.0030370188306803707
Ritonavir,Midazolam,312.0,37.0,0.003014241668502635
Ritonavir,Midazolam,312.0,37.125,0.0029916273182896474
Ritonavir,Midazolam,312.0,37.25,0.0029691746497621727
Ritonavir,Midazolam,312.0,37.375,0.0029468825403252737
Ritonavir,Midazolam,312.0,37.5,0.0029247498750064813
Ritonavir,Midazolam,312.0,37.625,0.002902775546393967
Ritonavir,Midazolam,312.0,37.75,0.0028809584545747193
Ritonavir,Midazolam,312.0,37.875,0.002859297507072712
Ritonavir,Midazolam,312.0,38.0,0.00283779161878708
Ritonavir,Midazolam,312.0,38.125,0.0028164397119302895
Ritonavir,Midazolam,312.0,38.25,0.002795240715966313
Ritonavir,Midazolam,312.0,38.375,0.0027741935766070836
Ritonavir,Midazolam,312.0,38.5,0.002753297246731979
Ritonavir,Midazolam,312.0,38.625,0.0027325506677848025
Ritonavir,Midazolam,312.0,38.75,0.0027119527990358988
Ritonavir,Midazolam,312.0,38.875,0.002691502606821123
Ritonavir,Midazolam,312.0,39.0,0.0026711990644846095
Ritonavir,Midazolam,312.0,39.125,0.002651041152321538
Ritonavir,Midazolam,312.0,39.25,0.002631027857520905
Ritonavir,Midazolam,312.0,39.375,0.0026111581741082913
Ritonavir,Midazolam,312.0,39.5,0.002591431102888628
Ritonavir,Midazolam,312.0,39.625,0.0025718456513889702
Ritonavir,Midazolam,312.0,39.75,0.0025524008338012596
Ritonavir,Midazolam,312.0,39.875,0.00253309567622897
Ritonavir,Midazolam,312.0,40.0,0.002513929223826783
Ritonavir,Midazolam,312.0,40.125,0.0024949004965805904
Ritonavir,Midazolam,312.0,40.25,0.002476008536266906
Ritonavir,Midazolam,312.0,40.375,0.002457252391170247
Ritonavir,Midazolam,312.0,40.5,0.002438631116030697
Ritonavir,Midazolam,312.0,40.625,0.0024201437719914617
Ritonavir,Midazolam,312.0,40.75,0.002401789426546429
Ritonavir,Midazolam,312.0,40.875,0.0023835671534877274
Ritonavir,Midazolam,312.0,41.0,0.0023654760328532857
Ritonavir,Midazolam,312.0,41.125,0.0023475151508743903
Ritonavir,Midazolam,312.0,41.25,0.002329683599923245
Ritonavir,Midazolam,312.0,41.375,0.0023119804784605315
Ritonavir,Midazolam,312.0,41.5,0.0022944049123121706
Ritonavir,Midazolam,312.0,41.625,0.002276956002370737
Ritonavir,Midazolam,312.0,41.75,0.002259632863198756
Ritonavir,Midazolam,312.0,41.875,0.002242434618621077
Ritonavir,Midazolam,312.0,42.0,0.002225360398417517
Ritonavir,Midazolam,312.0,42.125,0.0022084093382750865
Ritonavir,Midazolam,312.0,42.25,0.0021915805797402053
Ritonavir,Midazolam,312.0,42.375,0.002174873270170925
Ritonavir,Midazolam,312.0,42.5,0.002158286562689152
Ritonavir,Midazolam,312.0,42.625,0.0021418196161328644
Ritonavir,Midazolam,312.0,42.75,0.0021254715950083354
Ritonavir,Midazolam,312.0,42.875,0.002109241669442353
Ritonavir,Midazolam,312.0,43.0,0.0020931290245829867
Ritonavir,Midazolam,312.0,43.125,0.0020771328481052845
Ritonavir,Midazolam,312.0,43.25,0.002061252318787756
Ritonavir,Midazolam,312.0,43.375,0.002045486630030965
Ritonavir,Midazolam,312.0,43.5,0.0020298349807254556
Ritonavir,Midazolam,312.0,43.625,0.0020142965752079547
Ritonavir,Midazolam,312.0,43.75,0.0019988706232175715
Ritonavir,Midazolam,312.0,43.875,0.0019835563398519977
Ritonavir,Midazolam,312.0,44.0,0.001968352945523708
Ritonavir,Midazolam,312.0,44.125,0.0019532596659161626
Ritonavir,Midazolam,312.0,44.25,0.0019382757319400064
Ritonavir,Midazolam,312.0,44.375,0.0019234003796892705
Ritonavir,Midazolam,312.0,44.5,0.001908632851823678
Ritonavir,Midazolam,312.0,44.625,0.0018939724111612399
Ritonavir,Midazolam,312.0,44.75,0.0018794182975968958
Ritonavir,Midazolam,312.0,44.875,0.0018649697685709382
Ritonavir,Midazolam,312.0,45.0,0.0018506260865793695
Ritonavir,Midazolam,312.0,45.125,0.0018363865191335029
Ritonavir,Midazolam,312.0,45.25,0.0018222503387195649
Ritonavir,Midazolam,312.0,45.375,0.0018082168227582986
Ritonavir,Midazolam,312.0,45.5,0.0017942852535645648
Ritonavir,Midazolam,312.0,45.625,0.0017804549183069445
Ritonavir,Midazolam,312.0,45.75,0.0017667251089673404
Ritonavir,Midazolam,312.0,45.875,0.00175309512230058
Ritonavir,Midazolam,312.0,46.0,0.0017395642597940178
Ritonavir,Midazolam,312.0,46.125,0.0017261318395029954
Ritonavir,Midazolam,312.0,46.25,0.0017127971701745904
Ritonavir,Midazolam,312.0,46.375,0.0016995595640594185
Ritonavir,Midazolam,312.0,46.5,0.0016864183422043754
Ritonavir,Midazolam,312.0,46.625,0.001673372830274117
Ritonavir,Midazolam,312.0,46.75,0.001660422358513837
Ritonavir,Midazolam,312.0,46.875,0.0016475662617120444
Ritonavir,Midazolam,312.0,47.0,0.0016348038791633409
Ritonavir,Midazolam,312.0,47.125,0.001622134554631198
Ritonavir,Midazolam,312.0,47.25,0.001609557636310736
Ritonavir,Midazolam,312.0,47.375,0.0015970724767915012
Ritonavir,Midazolam,312.0,47.5,0.0015846784330202429
Ritonavir,Midazolam,312.0,47.625,0.0015723748712677848
Ritonavir,Midazolam,312.0,47.75,0.0015601611658377086
Ritonavir,Midazolam,312.0,47.875,0.0015480366787870477
Ritonavir,Midazolam,312.0,48.0,0.0015360007850866142
Ritonavir,Midazolam,312.0,48.125,0.0015240528639614375
Ritonavir,Midazolam,312.0,48.25,0.0015121922988566093
Ritonavir,Midazolam,312.0,48.375,0.0015004184774031308
Ritonavir,Midazolam,312.0,48.5,0.0014887307913837593
