total_BiTE_nM,KD_CD3_nM,KD_TAA_nM,free_CD3_nM,free_TAA_nM,free_BiTE_nM,CD3_BiTE_nM,TAA_BiTE_nM,trimer_nM,trimer_complexes_per_target,max_mass_balance_error_nM
0.01467799267622069,10.0,10.0,8.296039840304047,16.596231503289054,0.0030164036999159602,0.002502420526894334,0.005006093411118293,0.004153075038292094,2.501040246743738,1.7763568394002505e-15
0.01778279410038923,10.0,10.0,8.294632766452992,16.594294572805605,0.003655003766893357,0.003031691400638275,0.006065220917254248,0.005030878015603315,3.0296655556352645,3.552713678800501e-15
0.021544346900318822,10.0,10.0,8.292928407226237,16.591948155803703,0.004428941493236768,0.003672889472320618,0.007348476764087229,0.00609403917067409,3.6699161682753036,3.552713678800501e-15
0.026101572156825358,10.0,10.0,8.29086404208568,16.589105741183243,0.005366964392175851,0.004449677209424499,0.008903313981097043,0.007381616574127618,4.445313404574549,3.552713678800501e-15
0.03162277660168379,10.0,10.0,8.288363759845653,16.585662568260123,0.006503956985728048,0.005390716137610332,0.010787243592376362,0.008940859885967947,5.384311674873653,1.7763568394002505e-15
0.03831186849557285,10.0,10.0,8.285335704245462,16.581491789842172,0.007882265238328174,0.006530721360945328,0.013069971633469698,0.010828910262826185,6.521322188014788,3.552713678800501e-15
0.046415888336127774,10.0,10.0,8.281668753597959,16.57643983463755,0.009553313469681631,0.007911737765518886,0.015835992595161004,0.013114844505755356,7.897943965917139,1.0901002323038256e-14
0.05623413251903491,10.0,10.0,8.277228522612793,16.570320804766805,0.011579581401606899,0.009584684145729725,0.019187737860953756,0.01588212911071038,9.564441707319155,3.415323579503138e-14
0.06812920690579609,10.0,10.0,8.271852554465614,16.562909711822584,0.014037026028618673,0.011611220961192967,0.023249399473451463,0.019231560442426097,11.581516401873783,1.0688672169578695e-13
0.08254041852680181,10.0,10.0,8.265344548617714,16.553934316891937,0.017018054927753323,0.014066008752518275,0.028171576347528766,0.023284778499001457,14.02242136864083,1.3877787807814457e-17
0.1,10.0,10.0,8.257467445035553,16.543065295556968,0.020635186085868968,0.017039437732631363,0.034136923080449896,0.028188453101049782,16.97548323811803,1.7763568394002505e-15
0.12115276586285877,10.0,10.0,8.247935158980056,16.52990439756262,0.02502556661296639,0.020640925074048293,0.041367022360716946,0.034119251815127136,20.547093705658114,1.7763568394002505e-15
0.1467799267622069,10.0,10.0,8.236402733775698,16.51397021230119,0.030356572035119125,0.025002895289811405,0.05013075263355325,0.04128970680372313,24.865242631115038,0.0
0.1778279410038923,10.0,10.0,8.222454654308377,16.494681085708773,0.036832773765928827,0.030285581208274896,0.06075448567710565,0.0499551003525829,30.083664600317988,3.552713678800501e-15
0.21544346900318823,10.0,10.0,8.205591045454256,16.471334662698442,0.044704651312864475,0.03668280865029956,0.07363452727534321,0.06042148176468134,36.38666681146842,3.552713678800501e-15
0.2610157215682536,10.0,10.0,8.185211473661708,16.44308345442544,0.05427954709143364,0.04442895716379636,0.0892523122692859,0.07305490504373967,43.994692138183424,1.2434497875801753e-14
0.31622776601683794,10.0,10.0,8.16059608661942,16.408905756460324,0.06593552886016521,0.0538073218785446,0.10819298790688207,0.0882919273712564,53.17064146014029,1.2434497875801753e-14
0.3831186849557285,10.0,10.0,8.13088388087149,16.367571181131662,0.08013905736954965,0.0651601369794307,0.13116817258848978,0.10665131801831212,64.22692493458,5.3790305543088834e-14
0.46415888336127775,10.0,10.0,8.09504800377025,16.317600029720285,0.09746768359296326,0.07890055775013276,0.15904386766933049,0.12874677434885132,77.533119752474,1.7763568394002505e-15
0.5623413251903491,10.0,10.0,8.051868208922585,16.25721574206939,0.11863946326365175,0.09552693225762364,0.19287473498005026,0.15530019468902354,93.52396324727042,1.7763568394002505e-15
0.6812920690579608,10.0,10.0,7.9999009436544,16.18428976129843,0.14455143916202923,0.11563971945589194,0.23394623768109826,0.18715467275894146,112.70717832460831,3.552713678800501e-15
0.8254041852680182,10.0,10.0,7.937448124730671,16.09627840081568,0.17633049703940726,0.13996141730582703,0.28382647709005043,0.22528579383273337,135.670276168906,3.552713678800501e-15
1.0,10.0,10.0,7.862526554020682,15.990151795061347,0.21540128836716843,0.16935983495571277,0.3444299297842805,0.27080894689283846,163.0849597256038,2.220446049250313e-16
1.2115276586285877,10.0,10.0,7.7728412713125925,15.862315901567237,0.2635779396812014,0.20487494877615836,0.41809565439074514,0.32497911578048294,195.70699792904057,1.7763568394002505e-15
1.4677992676220675,10.0,10.0,7.665768102297674,15.708530024954435,0.32318924234252566,0.24774937849550863,0.5076827917079839,0.38917785507604974,234.36838239428522,3.552713678800501e-15
1.7782794100389228,10.0,10.0,7.538353419021791,15.523824792868954,0.3972513921482358,0.29946213902118196,0.6166861010432491,0.4648797778262594,279.9571458547261,3.552713678800501e-15
2.154434690031882,10.0,10.0,7.387342839112722,15.302429432422407,0.4897087833343183,0.36176466738153795,0.7493734099410839,0.5535878293749749,333.3783831518961,3.2862601528904634e-14
2.6101572156825332,10.0,10.0,7.20925524614551,15.037723296207608,0.6057727805421269,0.4367170596095481,0.9109443454166801,0.6567230301141788,395.4878527681303,3.552713678800501e-15
3.1622776601683795,10.0,10.0,7.0005237027079605,14.722235854188165,0.7524020230119927,0.5267208196060875,1.1077040039950867,0.7754508135552117,466.98739516860013,2.6645352591003757e-14
3.831186849557285,10.0,10.0,6.757729246427224,14.347733007959903,0.9389871161178958,0.6345420696608259,1.347233643997381,0.9104240197811825,548.2701598407306,0.0
4.641588833612772,10.0,10.0,6.477954251015514,13.905446722449826,1.1783288475900873,0.7633160367340417,1.6385189011689658,1.0614250481196772,639.205104596647,3.552713678800501e-15
5.623413251903491,10.0,10.0,6.1592734719788425,13.386529669127034,1.4880324003809324,0.9165198489111276,1.991958987632167,1.2269020149792638,738.8576632932754,0.0
6.812920690579608,10.0,10.0,5.801374644552058,12.782843306756527,1.892476694506245,1.097896631091422,2.4191233047561873,1.4034240602257524,845.1617236650198,8.881784197001252e-16
8.254041852680173,10.0,10.0,5.40624745662138,12.088203960182256,2.425545319615074,1.3113098215088885,2.932048653817247,1.5851380577389635,954.5924507737046,1.7763568394002505e-15
10.0,10.0,10.0,4.978798312479987,11.30018547205569,3.134293354097486,1.5605014462197802,3.5418096225133113,1.7633955771694654,1061.9416381275964,4.263256414560601e-14
12.115276586285876,10.0,10.0,4.527160453032784,10.422447429871113,4.083615214135016,1.8487181302835052,4.256126489314408,1.9268167525529447,1160.3561702599923,1.7763568394002505e-15
14.677992676220676,10.0,10.0,4.062434762394142,9.46724047761066,5.361690638562796,2.178151843530075,5.076041464182785,2.0621087299450207,1241.8309034153742,5.329070518200751e-15
17.78279410038923,10.0,10.0,3.5976983784211765,8.457204933843974,7.085469977613527,2.5491383848812115,5.992327165327646,2.155858572566844,1298.288378265021,3.552713678800501e-15
21.54434690031882,10.0,10.0,3.1463860473492917,7.425051418972851,9.404871881155632,2.959135766397577,6.983165730643249,2.197173522122364,1323.168822436585,3.552713678800501e-15
26.10157215682533,10.0,10.0,2.7204695761915794,6.409854047628542,12.504283302942,3.401752229773406,8.015063094205678,2.180473529904249,1313.1118520537457,3.552713678800501e-15
31.622776601683793,10.0,10.0,2.3290064008122884,5.450185240787887,16.601152197783527,3.8664189729496825,9.047935468843317,2.107269962107262,1269.02763311298,3.552713678800501e-15
38.31186849557285,10.0,10.0,1.9774614955546186,4.576618912250602,21.943795641371793,4.339301094713198,10.042839013886447,1.9859327456014169,1195.9566533905004,0.0
46.41588833612773,10.0,10.0,1.6678430181328188,3.8070441355672675,28.812130697775086,4.805411102181443,10.968905320616228,1.8294412155549702,1101.7152512217533,0.0
56.23413251903491,10.0,10.0,1.399389787697813,3.146439348119351,37.52409733508598,5.251083860329804,11.806729635777502,1.6522216878416156,994.991157090699,3.552713678800501e-15
68.12920690579608,10.0,10.0,1.169460061615729,2.5899868473942407,48.44800266345549,5.6658004179963655,12.547968968087087,1.467434856257138,883.7099260510852,1.7763568394002505e-15
82.54041852680173,10.0,10.0,0.9743566117729876,2.127199197202072,62.01933239462078,6.04289465764454,13.19274740808458,1.2854440664518156,774.1125107279629,1.1191048088221578e-13
100.0,10.0,10.0,0.8099616383650557,1.7453642302647379,78.76066206966037,6.379311488865861,13.74660423283539,1.1134222086383363,670.518526573015,2.842170943040401e-14
121.15276586285876,10.0,10.0,0.6721620201207633,1.4317567644922253,99.30427569953,6.67485625608253,14.2179568475803,0.9556770596659413,575.5221774411217,1.4210854715202004e-14
146.77992676220674,10.0,10.0,0.557099514150511,1.1747768928805904,124.417992657255,6.931320326093859,14.616338283233015,0.8142754956248625,490.36816520716854,2.842170943040401e-14
177.82794100389228,10.0,10.0,0.4612953440397958,0.9643815873033772,155.03522898993702,7.151702929520153,14.951312022125801,0.6896970623092856,415.34527909850084,2.842170943040401e-14
215.44346900318823,10.0,10.0,0.3816936906203309,0.7921277654073452,192.29059539410156,7.339610702755543,15.231871963837762,0.5813909424933583,350.1218092284069,3.552713678800501e-15
261.0157215682533,10.0,10.0,0.31565741123195357,0.6510351187699424,237.5625287327356,7.498837282549191,15.466154910880437,0.4882006420880884,294.00129857768485,3.552713678800501e-15
316.22776601683796,10.0,10.0,0.2609384164759591,0.535385303177025,292.52466827626023,7.633092372016257,15.661340821184428,0.4086645473770162,246.10354279260804,3.552713678800501e-15
383.1186849557285,10.0,10.0,0.21563671054762776,0.4405152634397004,359.20796710453743,7.745842442892292,15.823659225869454,0.34121618242931107,205.485188017915,1.7763568394002505e-15
464.1588833612773,10.0,10.0,0.17815629764217308,0.36262952680869054,440.07589303782834,7.840229178519247,15.95845128522196,0.2843098597078123,171.2153994616298,5.684341886080802e-14
562.341325190349,10.0,10.0,0.147162432116894,0.2986395351403679,538.1155349652145,7.919039088536448,16.070257321382204,0.23649381521589274,142.4199044099536,1.7763568394002505e-15
681.2920690579608,10.0,10.0,0.1215424192423864,0.2460303146916664,656.9480037319107,7.984704969003272,16.1629124094224,0.1964479476243987,118.30371926072367,8.260059303211165e-13
825.4041852680173,10.0,10.0,0.10037084935985759,0.20275164006767943,800.9622203996793,8.039325836667327,16.239640381828508,0.16299864984227694,98.16008130401434,2.291500322826323e-13
1000.0,10.0,10.0,0.08287941274781825,0.16712993280204516,975.4770428153124,8.084696445751145,16.30314126156609,0.13511947737033222,81.37085121417755,6.394884621840902e-14
1211.5276586285877,10.0,10.0,0.06843106024076737,0.13779720324175254,1186.9377244675832,8.122340692508052,16.355669885376283,0.1119235831204289,67.40195719147829,2.2737367544323206e-13
1467.7992676220676,10.0,10.0,0.05649809798089631,0.11363378720579885,1443.153965324095,8.153545413439975,16.399105060084302,0.09265182444836555,55.79623284988667,2.2737367544323206e-13
1778.2794100389228,10.0,10.0,0.046643743726565656,0.0937221639298418,1753.5883489759615,8.179392555152614,16.435009470818567,0.07665903699005408,46.16515112801524,1.7763568394002505e-15
2154.4346900318824,10.0,10.0,0.03850667343141907,0.07730964932128151,2129.705820356519,8.200788652946091,16.46468101292546,0.0634000094917207,38.180378134447814,3.552713678800501e-15
2610.157215682533,10.0,10.0,0.031788119218504204,0.06377819617951652,2585.39711204449,8.218491162484671,16.489196421392894,0.05241605416605702,31.565685627177977,0.0
3162.2776601683795,10.0,10.0,0.026241125699428366,0.05261989322189933,3137.4917578300488,8.233131559813877,16.509448128160642,0.04332265035592557,26.08950985396479,1.7763568394002505e-15
3831.1868495572853,10.0,10.0,0.021661621064498513,0.043417044051156595,3806.379640589391,8.245235340206943,16.52617525308952,0.035798374597791796,21.55828508071106,3.552713678800501e-15
4641.588833612773,10.0,10.0,0.017881007363263368,0.035825936654108576,4616.764029716705,8.255239160981386,16.539989567559772,0.02957516752458356,17.810582183362296,9.094947017729282e-13
5623.413251903491,10.0,10.0,0.014760018432635065,0.02956359498379232,5598.573919402052,8.263505424684421,16.5513971840025,0.0244298927521741,14.712025290529622,1.7763568394002505e-15
6812.920690579608,10.0,10.0,0.012183633033535696,0.024396946686943036,6788.069362242982,8.270334611575517,16.560816633791344,0.020177091260178765,12.15092836961623,9.094947017729282e-13
8254.041852680173,10.0,10.0,0.010056864762291192,0.020133953393424234,8229.18062030154,8.275975660284015,16.568593907522114,0.016662810822927168,10.034579223291885,1.8189894035458565e-12
10000.0,10.0,10.0,0.008301279464709784,0.016616338802399322,9975.130590993786,8.280634673281508,16.575014949813053,0.013759383123014078,8.286094193755918,1.8189894035458565e-12
12115.276586285852,10.0,10.0,0.006852115648216033,0.01371362026199459,12090.400427038445,8.284482195930794,16.580316027186246,0.011361024290224998,6.841768745351403,3.552713678800501e-15
14677.992676220676,10.0,10.0,0.005655904278465883,0.011318205660017264,14653.110944466232,8.287659288364182,16.584692322851865,0.009380143226585815,5.648854285946035,1.8189894035458565e-12
17782.794100389227,10.0,10.0,0.004668501880250053,0.009341362322822329,17757.907768499157,8.290282580654534,16.588305056081197,0.007744253334447653,4.663698366114312,1.7763568394002505e-15
21544.34690031878,10.0,10.0,0.0038534655233972985,0.007709900650466944,21519.45677107273,8.292448474956732,16.591287375698894,0.006393395389103253,3.8501926967514755,0.0
26101.572156825332,10.0,10.0,0.0031807104992830075,0.006363444250074372,26076.67889296372,8.29423663412813,16.593749236246573,0.005277991241819886,3.1784806188286554,0.0
31622.776601683792,10.0,10.0,0.0026254016655528484,0.0052521818035364655,31597.880750318873,8.295712874982746,16.595781430713995,0.004357059220934756,2.623882392812504,3.552713678800501e-15
38311.86849557277,10.0,10.0,0.002167037886662603,0.004335014942209966,38286.97050835026,8.296931565712876,16.597458924565068,0.0035967322311858847,2.166002777223026,3.850786356451863e-11
46415.888336127726,10.0,10.0,0.0017886960085049283,0.003578031880178643,46390.988585876454,8.29793761141549,16.59884361132695,0.002969028531337804,1.7879907736172327,8.610001600573014e-11
56234.13251903491,10.0,10.0,0.0014764066154921533,0.0029532491730716796,56209.231313516044,8.298768096300378,16.599986589563603,0.002450833001791273,1.475926131604038,4.842881651256903e-11
68129.20690579595,10.0,10.0,0.001218638631558593,0.0024375742717158266,68104.30449905468,8.299453643797772,16.600930043999607,0.0020230534671419617,1.218311274413493,2.723865577536344e-11
82540.41852680173,10.0,10.0,0.0010058738077006351,0.0020119499676521093,82515.51512854028,8.300019539672418,16.601708799366374,0.0016699224044355795,1.005650777778871,1.532107773982716e-11
100000.0,10.0,10.0,0.0008302554347303264,0.001660648731932734,99975.09578331582,8.30048666117829,16.602351603741702,0.00137841926483103,0.8301034839108181,8.618883384770015e-12
0.0001,100.0,0.1,8.302687669681161,16.605291270350545,5.527219554925747e-07,4.589077764630259e-08,9.178109062471933e-05,7.620297294397463e-06,0.004589050293990867,6.522556610490463e-13
0.00012115276586285888,100.0,0.1,8.302686048071994,16.605270244208242,6.69638791522131e-07,5.5598006516185876e-08,0.00011119533099230009,9.232199232405173e-06,0.005559760330190791,1.1598847018479477e-12
0.0001467799267622069,100.0,0.1,8.3026840834484,16.60524477045543,8.112871726961087e-07,6.735861095849836e-08,0.0001347162208174963,1.1185062223637466e-05,0.006735801912010342,2.062581469551919e-12
0.00017782794100389227,100.0,0.1,8.302681703253684,16.605213908299437,9.828986927334846e-07,8.160694992310268e-08,0.00016321243043027392,1.3551008598770004e-05,0.008160608122176333,3.6678082717279265e-12
0.00021544346900318845,100.0,0.1,8.302678819584267,16.60517651795286,1.1908116104000705e-06,9.886926335783697e-08,0.00019773636990320876,1.6417415702568518e-05,0.00988679882763019,2.5236532698660885e-12
0.0002610157215682536,100.0,0.1,8.302675325940719,16.605131218505203,1.4427051778394596e-06,1.1978312682654596e-07,0.00023956308787641113,1.9890145387176467e-05,0.011978125525844138,3.552713678800501e-15
0.00031622776601683794,100.0,0.1,8.302671093298802,16.605076336976463,1.7478830368460272e-06,1.4512097964488835e-07,0.00029023731254934523,2.4097449451001783e-05,0.014511823255091745,3.552713678800501e-15
0.00038311868495572853,100.0,0.1,8.302665965341388,16.605009846489367,2.1176171721113775e-06,1.7581868022511613e-07,0.0003516305399400439,2.9194709163348188e-05,0.01758146480289446,3.552713678800501e-15
0.00046415888336127773,100.0,0.1,8.302659752686987,16.60492929142947,2.565564293258568e-06,2.1301007400568746e-07,0.00042601013682174745,3.537017217226599e-05,0.021300415552682073,3.552713678800501e-15
0.0005623413251903491,100.0,0.1,8.302652225895844,16.604831696752637,3.108270476638902e-06,2.580688879155232e-07,0.0005161230813257407,4.285190450005383e-05,0.025806020073340156,3.552713678800501e-15
0.0006812920690579609,100.0,0.1,8.30264310699708,16.604713458111522,3.7657826246416724e-06,3.1265949150930556e-07,0.000625297414277101,5.19162126647087e-05,0.031264674039297044,1.7763568394002505e-15
0.0008254041852680181,100.0,0.1,8.30263205922378,16.604570208741,4.562389395785552e-06,3.787984046411174e-07,0.0007575651504193663,6.289784704822516e-05,0.03787796884253625,0.0
0.001,100.0,0.1,8.302618674577236,16.604396658186346,5.527519053179873e-06,4.5892882915012694e-07,0.0009178111889468122,7.62023631708574e-05,0.04589013572595432,3.552713678800501e-15
0.0012115276586285877,100.0,0.1,8.302602458761125,16.604186396918315,6.6968275133881284e-06,5.560109657855543e-07,0.0011119537230030747,9.232109714633915e-05,0.05559706421328887,3.552713678800501e-15
0.0014677992676220691,100.0,0.1,8.302582812929755,16.60393165961927,8.113516959668561e-06,6.736314646175827e-07,0.001347162811174987,0.0001118493080227958,0.06735722768218737,1.0658141036401503e-14
0.0017782794100389228,100.0,0.1,8.30255901157668,16.603623038398478,9.82993398314263e-06,8.161360697494469e-07,0.0016321251834844309,0.00013550815650159904,0.08160491925807385,1.7763568394002505e-14
0.002154434690031882,100.0,0.1,8.302530175747867,16.603249135345482,1.1909506662859992e-05,9.887903844666536e-07,0.001977365062025214,0.00016417133095933894,0.09886628637936849,2.1316282072803006e-14
0.0026101572156825357,100.0,0.1,8.302495240591536,16.60279614159021,1.4429092695353248e-05,1.1979747342922444e-06,0.002395632845290584,0.00019889730296229836,0.11977875552233258,3.552713678800501e-15
0.0031622776601683794,100.0,0.1,8.30245291604702,16.60224732732481,1.7481826132341072e-05,1.4514203835028213e-06,0.002902376011824166,0.00024096840182834467,0.1451145634522533,1.7763568394002505e-15
0.003831186849557285,100.0,0.1,8.302401639224481,16.601582423953918,2.118056909225807e-05,1.7584959155127079e-06,0.0035163096357137312,0.0002919381488357052,0.17580926255024468,7.762887554996212e-17
0.004641588833612777,100.0,0.1,8.302339516719197,16.600776875557067,2.566209773061447e-05,2.1305544807079053e-06,0.004260107585846702,0.00035368859555450296,0.21299625076359271,3.552713678800501e-15
0.005623413251903491,100.0,0.1,8.302264254735775,16.599800932021207,3.109217971867987e-05,2.5813549228021653e-06,0.00516123993872713,0.0004284997785340892,0.25804859819611115,7.901665433074356e-16
0.006812920690579608,100.0,0.1,8.30217307444908,16.59861855035515,3.767173464950455e-05,3.1275726107490713e-06,0.006252987535773232,0.0005191338475436223,0.3126297103188074,3.552713678800501e-15
0.008254041852680182,100.0,0.1,8.302062609487193,16.597186063615652,4.564431061375734e-05,3.7894192448229425e-06,0.007575671160019974,0.0006289369627937229,0.37875469191106825,7.90513488002631e-15
0.01,100.0,0.1,8.301928781766721,16.595450568295092,5.5305161485123376e-05,4.59139511913602e-06,0.009178140735979426,0.000761962707391332,0.45886466777812934,2.4981752777542e-14
0.012115276586285877,100.0,0.1,8.301766651118813,16.593347970627274,6.701227252597962e-05,5.56320249271863e-06,0.011119579563260857,0.0009231215479274128,0.5559167900207966,7.8909101475233e-14
0.01467799267622069,100.0,0.1,8.301570233187718,16.59080061967727,8.119975969563278e-05,6.740855080312609e-06,0.0134716902347595,0.0011183618264360511,0.6734932339408589,2.4919302732406834e-13
0.01778279410038923,100.0,0.1,8.301332278928362,16.58771443982965,9.839416426937173e-05,8.168026519075153e-06,0.01632134299446028,0.0013548889143537443,0.8159331756401832,7.867560769536652e-13
0.021544346900318822,100.0,0.1,8.30104400763548,16.58397545681492,0.00011923428391257444,9.897690379771836e-06,0.019773784380170363,0.0016414305433728928,0.9884925779954846,2.483218491944328e-12
0.026101572156825358,100.0,0.1,8.30069478375558,16.579445589027415,0.00014449533058946148,1.199411636900981e-05,0.023956524713765054,0.001988557997284612,1.197537616907163,1.1827795687313625e-12
0.03162277660168379,100.0,0.1,8.300271725712648,16.573957548831828,0.00017511839261665445,1.4535302428882636e-05,0.029024048052480957,0.0024090748541573293,1.4507787873111908,3.469446951953614e-17
0.03831186849557285,100.0,0.1,8.299759232534239,16.567308665599583,0.00021224641524514366,1.761594144503177e-05,0.03516351874533316,0.0029184873935496963,1.7575541890241788,1.8041124150158794e-16
0.046415888336127774,100.0,0.1,8.299138411156537,16.559253402661042,0.0002572682135718447,2.1351045132237197e-05,0.04260169540986096,0.003535573667563683,2.1291722293417945,1.7763568394002505e-15
0.05623413251903491,100.0,0.1,8.298386383767717,16.54949429201559,0.0003118724179053693,2.5880378262186316e-05,0.0516133079996201,0.004283071723252568,2.579326080260273,5.30825383648903e-15
0.06812920690579609,100.0,0.1,8.297475450369564,16.537670952477278,0.0003781137491289853,3.137389550844952e-05,0.06253120765702701,0.00518851160416143,3.124594721515353,2.979561042337764e-14
0.08254041852680181,100.0,0.1,8.29637207673933,16.52334678630792,0.0004584946724437182,3.8038423977958086e-05,0.07575866472462213,0.006285220705924119,3.785048379874161,1.6610324227173123e-13
0.1,100.0,0.1,8.295035672043928,16.505992863976914,0.0005560663365942889,4.6125900980724126e-05,0.09178426983723117,0.007613537924323383,4.584979706187364,8.704287290939305e-13
0.12115276586285877,100.0,0.1,8.2934171133467,16.484968403296993,0.0006745538527168858,5.59435646599617e-05,0.11119998948360114,0.009222278957872709,5.553786201229556,4.008057774562701e-12
0.1467799267622069,100.0,0.1,8.291456966007752,16.459497124107596,0.0008185125181331904,6.786661320239989e-05,0.13472304438259314,0.011170503248278233,6.727034292116874,5.551115123125783e-17
0.1778279410038923,100.0,0.1,8.289083339372496,16.42863860845939,0.00099352371600109,8.235400881576087e-05,0.1632224207911555,0.01352964248792014,8.147741149473168,1.942890293094024e-16
0.21544346900318823,100.0,0.1,8.286209306030173,16.3912536132366,0.0012064421773517603,9.99683239715946e-05,0.1977509969867807,0.01638606151508607,9.86791689458672,3.552713678800501e-15
0.2610157215682536,100.0,0.1,8.282729800281395,16.34596206146592,0.001465710458771122,0.00012140083695447687,0.23958447552166565,0.019844134750880888,11.950417273021225,1.8540724511240114e-14
0.31622776601683794,100.0,0.1,8.278517897246896,16.291092171707533,0.0017817624618009674,0.00014750352428661998,0.2902685649328808,0.024029935098050265,14.47116516141231,1.8068879725774423e-13
0.3831186849557285,100.0,0.1,8.273420358526103,16.224618863532967,0.0021675465171489437,0.0001793302348303242,0.3516761610971993,0.02909564710829875,17.521808238946203,1.7488233083895466e-12
0.46415888336127775,100.0,0.1,8.267252313898386,16.144089190093773,0.0026392114471513396,0.0002181902694332902,0.4260766499432768,0.03522483170141628,21.21288947532391,1.7763568394002505e-15
0.5623413251903491,100.0,0.1,8.25979093213283,16.046532084031703,0.0032170184826725064,0.00026571900091682085,0.5162199029712736,0.042638684735486154,25.6776161298361,3.552713678800501e-15
0.6812920690579608,100.0,0.1,8.250767919048602,15.928349146905699,0.003926571891271981,0.0003239723339234486,0.6254380803460594,0.051603444486706104,31.076320639979013,3.552713678800501e-15
0.8254041852680182,100.0,0.1,8.23986066996228,15.785182550051493,0.0048005083791662516,0.00039555520189316366,0.7577690109819109,0.06243911070506063,37.601711359509785,1.2656542480726785e-14
1.0,100.0,0.1,8.226681900402578,15.611755332966483,0.005880861462978298,0.0004837997655625859,0.9181057030708852,0.07552963570109636,45.485009774352356,5.224709553885987e-13
1.2115276586285877,100.0,0.1,8.210767589171999,15.401678474259072,0.007222443129564682,0.0005930180196286768,1.112377468801767,0.09133472867762735,55.00305923730805,2.1316282072803006e-14
1.4677992676220675,100.0,0.1,8.191563099914468,15.147218073457328,0.008897800406154208,0.0007288689347745678,1.3477692312611496,0.11040336701998923,66.4864616572317,2.220446049250313e-16
1.7782794100389228,100.0,0.1,8.168407413329785,14.839014853920116,0.011004684737082672,0.0008989074838774324,1.6329868027627774,0.13338901505557174,80.32874245024124,3.863576125695545e-13
2.154434690031882,100.0,0.1,8.140515518765186,14.465747084953579,0.013677670368077691,0.0011134328789189117,1.978577202559758,0.1610663842251272,96.99644375079595,3.552713678800501e-15
2.6101572156825332,100.0,0.1,8.10695920363058,14.013727204573595,0.017106899180122186,0.00138684933753872,2.39731418426376,0.19434928290111225,117.03987382355592,0.0
3.1622776601683795,100.0,0.1,8.06664677103714,13.466422602851022,0.02156964426805728,0.00173994701287344,2.9046594510682255,0.23430861781922013,141.10394777883877,3.552713678800501e-15
3.831186849557285,100.0,0.1,8.018302645923626,12.803893982799858,0.027486231399136946,0.002203929219541688,3.5193079282125406,0.28218876072606613,169.938043798233,3.552713678800501e-15
4.641588833612772,100.0,0.1,7.9604484379119835,12.00215524493528,0.03552542376658968,0.002827983041289101,4.263816511887228,0.33941891491596,204.40284822303747,1.7053025658242404e-12
5.623413251903491,100.0,0.1,7.891387854172605,11.03249094175448,0.04681886378776705,0.0036946581304094644,5.1652869064177676,0.40761282356621964,245.47017990968197,1.326938559031987e-12
6.812920690579608,100.0,0.1,7.8091989232054475,9.860866846567488,0.06344251334002615,0.004954352068603795,6.255981764575794,0.4885420605951821,294.2069056084636,1.7763568394002505e-15
8.254041852680173,100.0,0.1,7.711738290543637,8.447910914004286,0.08964862741842494,0.006913467527573478,7.573436179936159,0.5840435777980221,351.71926354737,7.105427357601002e-15
10.0,100.0,0.1,7.596663798264358,6.751347364173748,0.13565168963690327,0.010305002798380553,9.158316772758223,0.6957265348064965,418.9763123071761,3.552713678800501e-15
12.115276586285876,100.0,0.1,7.461482956554989,4.7404085877974556,0.2329155483979854,0.017378953946882266,11.041148658573638,0.8238334253673718,496.1240850355268,1.0658141036401503e-14
14.677992676220676,100.0,0.1,7.303635864449334,2.493377739047581,0.527456259026284,0.03852348450352646,13.151476945774514,0.9605359869163733,578.4482918255918,2.1316282072803006e-14
17.78279410038923,100.0,0.1,7.120620998517371,0.7995190430884506,1.8455106526749778,0.13141181906424945,14.7552091103624,1.0506625182876133,632.7237576384081,1.4210854715202004e-14
21.54434690031882,100.0,0.1,6.9101701634392025,0.3104174731054134,4.910078894889767,0.339294806795998,15.241742832999021,1.0532303656340314,634.2701514554403,3.552713678800501e-15
26.10157215682533,100.0,0.1,6.670473734168144,0.17002900650195804,9.061748910647793,0.604461580941029,15.407601644476447,1.0277600207600606,618.9315512517607,1.7763568394002505e-15
31.622776601683793,100.0,0.1,6.400448231328041,0.1090562749217321,14.216521129666917,0.9099210752001434,15.504008367475688,0.9923260293410492,597.5927028503688,7.105427357601002e-15
38.31186849557285,100.0,0.1,6.10002515528372,0.07588481620970434,20.530025896001725,1.2523367440423672,15.579172418985616,0.9503334365431458,572.3041723797351,0.0
46.41588833612773,100.0,0.1,5.770424379821508,0.055414267749778895,28.236543539704986,1.6293683924340514,15.647073840375016,0.9029025636136734,543.7406330646395,3.552713678800501e-15
56.23413251903491,100.0,0.1,5.414361153628721,0.041753040083511044,37.63291306159414,2.037581825785822,15.712885275200263,0.8507523564546904,512.335044247184,7.105427357601002e-15
68.12920690579608,100.0,0.1,5.0361290494184745,0.032146125854824965,49.084027397521346,2.4719349623910953,15.778613221823978,0.7946313240596616,478.53816857924573,3.552713678800501e-15
82.54041852680173,100.0,0.1,4.641508822688272,0.025136768529650275,63.03441661507416,2.925748008518749,15.844815398546604,0.7354385046622106,442.8914195399749,1.4210854715202004e-14
100.0,100.0,0.1,4.237479012192629,0.01988324440490375,80.02351300429044,3.390979568376046,15.911270672033003,0.6742367553005595,406.0348645985646,2.842170943040401e-14
